"Gene.symbol"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"HEATR3"	-0.827045541961126	4.92758268533588	-10.0180345893371	4.16033081062107e-07	2.88003451780636e-06	6.2811588528489
"RPS24"	-0.827007218188917	7.18565277309828	-14.6118972157277	6.70836317382206e-09	9.56729131936621e-08	10.433359462137
"COBL"	0.826764360672224	0.736119599927945	3.7161475283825	0.00304607907428574	0.00609608304839778	-2.21620502780672
"CTD-2026K11.2"	-0.826673701642631	1.59909020946735	-3.88035934023384	0.00226702513971175	0.00470107106590306	-2.0531298834273
"RP11-96D1.7"	-0.82664910833511	5.44828332050639	-10.368997619182	2.8829997770146e-07	2.12036380500621e-06	6.58406623099342
"IGSF6"	0.826255757756032	7.81121779756813	13.7388168299631	1.33403557740098e-08	1.66730050035814e-07	9.66428586956416
"ZNF395"	-0.826177787356928	4.62266940914133	-9.00332905590346	1.27686014142848e-06	7.32052198533746e-06	5.14745769673735
"CCDC14"	-0.826154468338324	4.70460071864408	-10.6995890731945	2.05963294079825e-07	1.6016763219635e-06	7.07198932742579
"MRAP"	-0.826008600428936	0.885612447068981	-4.68146798566955	0.000560042175916278	0.00136787999650173	-0.518332633327811
"RP4-803J11.2"	-0.825896352284051	3.33919661785078	-7.57939650289487	7.33050613766866e-06	3.19331201841074e-05	3.57439159061308
"EEF1B2"	-0.825842599064107	5.56772875889801	-10.7507172586965	1.95674895420543e-07	1.53283153977991e-06	6.97835454759718
"PARL"	-0.825822103417993	5.19030395228246	-10.8685762854318	1.74007147537263e-07	1.39053981245951e-06	7.16295733570153
"TNFRSF10B"	-0.825689684305392	5.72511384020995	-9.2315292482814	9.84015814443806e-07	5.90513178425445e-06	5.2310692747176
"SLC25A6"	-0.82560542918251	7.49463364302627	-12.2627719490312	4.68309745652383e-08	4.73716518914799e-07	8.33944755948886
"CTB-167B5.1"	0.825381580263951	1.75307914453079	3.81669175006311	0.00254134590232881	0.00519986763368716	-2.22305680211068
"RP11-138C9.1"	0.825270294807423	3.96724198637068	8.89437462435573	1.44857696897309e-06	8.15450988958989e-06	5.08286989216358
"RPSAP54"	-0.825006892427958	3.26075157768383	-6.81978024636454	2.04921236911526e-05	7.68454638418223e-05	2.50393545484592
"ALPK3"	-0.824298636706819	2.69376094168797	-6.89711450608176	1.8394820386656e-05	7.0025736699202e-05	2.73796357494668
"BMP2K"	-0.824065452980834	6.66843350663377	-11.2461864696563	1.20315253681311e-07	1.02985276009278e-06	7.37699533972991
"PSIP1"	-0.823902206531839	3.9225291711709	-7.42323673662085	9.00316688984356e-06	3.81117706424622e-05	3.22502921031559
"PTCHD1-AS"	0.823541994444717	4.71082394729866	7.30345413533944	1.05616110086336e-05	4.36173855650241e-05	2.81229449059805
"TMSB4X"	-0.823529589112633	9.81266331202606	-16.2957110746241	1.96724095625564e-09	3.63354721487867e-08	11.6852890181527
"RP11-69H7.3"	0.823445784919516	1.45680227175402	4.25192835590698	0.00117396338596859	0.00262837956352684	-1.37160784451643
"ADCK3"	-0.823185563916364	4.71948695552295	-10.1367535850825	3.6706897021843e-07	2.59460894273569e-06	6.45451052319468
"EBP"	-0.823125084379225	4.49502941359005	-9.38485186576014	8.28318875175766e-07	5.12670693784207e-06	5.63305309100659
"RPL5P1"	-0.823059442119075	3.66563762713209	-7.64688917997933	6.71344287479095e-06	2.96227199162715e-05	3.59223567876614
"BLZF1"	0.822926498119981	4.44288256608989	9.26186949135275	9.50873972399729e-07	5.74052361075949e-06	5.42876744672573
"LINC00900"	-0.822850812397779	3.2995906619349	-5.98804576276664	6.8816056035694e-05	0.000219269361687772	1.22255736330323
"NPIPB8"	-0.822834548288783	1.76881506294968	-4.16717234607931	0.00136224006503289	0.00299650721141843	-1.55985753866514
"CTD-2022H16.3"	-0.822753988787522	3.24671833113887	-7.17333379590593	1.2586810241992e-05	5.05989955306417e-05	3.02238892338895
"CH17-472G23.2"	0.822663719518618	4.65893269300221	7.90743350009166	4.80496265420178e-06	2.25529634469883e-05	3.65989294004961
"RPL13AP20"	-0.822407639104132	4.72649057188096	-10.324228264441	3.01937139605544e-07	2.20076622447129e-06	6.66187052203404
"IGIP"	-0.822358615358148	1.95290728102521	-3.6137341847154	0.0036666907414681	0.00718905339889631	-2.60683013247286
"RP11-46D6.1"	0.821984555302835	3.7392290458087	7.31635110194958	1.03807411477973e-05	4.3005568018942e-05	3.04607265778648
"INSM1"	0.821892767649908	1.18459988157504	3.69531867732828	0.00316292648719717	0.00630694663296525	-2.33073452351501
"APP"	0.821805860134283	7.88744637853858	15.4921266917062	3.47942324355471e-09	5.65613188545502e-08	11.1008838961409
"TMEM106A"	0.821766076383419	5.64094786230353	13.4165551092143	1.73646471055579e-08	2.07901188366123e-07	9.50871064455144
"GMFBP1"	0.82174378034056	2.03319664610053	4.72544339948695	0.00051987778968833	0.00128354220185334	-0.650539981168161
"CYB5R3"	0.821611997263017	7.08392769080714	10.6268570137736	2.21615600813397e-07	1.70554168463824e-06	6.67635956554961
"STAG3L3"	-0.821555461439676	3.70292817370758	-6.89157852858641	1.85370727709122e-05	7.04887354309005e-05	2.51186213555194
"UBE2D3P2"	0.821511507654891	3.1249549091779	6.30487611191601	4.29041868991139e-05	0.000145932317971603	1.6983495758369
"MGMT"	-0.82131039366485	2.90649968991329	-6.50618869773282	3.20042765872831e-05	0.000113540161663303	2.11224927916841
"GPR162"	0.821222189779106	4.35118028227645	7.44121116230201	8.79136472428669e-06	3.73540080364183e-05	3.082278076269
"NPIPB4"	-0.821131584494794	5.13232987999513	-6.99128923131632	1.6145195261103e-05	6.2548902729239e-05	2.34725728063811
"CHI3L1"	0.820890312843739	11.9519998737438	14.3581953453777	8.15982390648634e-09	1.1215654983292e-07	10.1421798575031
"ADGRG2"	0.820604313857114	1.72455353206395	5.40644144969403	0.000169886186767317	0.000480914458765294	0.574466352847764
"LILRA2"	0.820456400911835	3.25729526632543	7.69409894618415	6.31497379656231e-06	2.824380296185e-05	3.68931639953913
"RP11-1148L6.9"	0.820272750287345	1.81970397692309	4.61589015845303	0.000626072847428429	0.00151092481891958	-0.797327592736543
"RP11-403P17.3"	-0.819863139610109	2.15809819235178	-5.56688298631948	0.000131773448917398	0.000384254885603984	0.782902223173288
"DHX57"	-0.819599655652564	3.85307599967757	-9.01425683355137	1.26088447005453e-06	7.23864622677477e-06	5.32544948164211
"DOCK10"	-0.81955726456748	6.71365212687639	-9.82730470779806	5.10023874477724e-07	3.41047275751542e-06	5.82805668390467
"RP11-463D19.2"	0.819395672771859	5.54467635229465	13.1734781991709	2.12645307689582e-08	2.4630814114417e-07	9.30367464187698
"IMPDH1"	-0.81932785661633	5.86452794981632	-9.16921481580676	1.05604167456318e-06	6.26039972585425e-06	5.13651920454142
"LRRFIP2"	0.819239550360229	5.73404807429855	12.9862423616717	2.49123649928033e-08	2.82246522481462e-07	9.11283017025807
"RPS4XP22"	-0.819148023846227	2.7935065694965	-5.76546966041096	9.67049236070494e-05	0.000294878390117158	0.976413905256305
"C2CD5"	-0.819053892171142	5.0653603552339	-9.89212350526995	4.75744069507979e-07	3.21904452575993e-06	6.11205152344954
"BCAS4"	-0.819031810208118	8.17308147074157	-13.6148020486242	1.47551584550112e-08	1.82410913316836e-07	9.55450193251512
"HSPA13"	0.819003291927585	4.84692627709661	11.0676584300448	1.43057718948801e-07	1.18532547441332e-06	7.37192723045094
"PPM1G"	0.818823864674966	8.56214004047992	10.7640476711338	1.93084391941491e-07	1.51766825382454e-06	6.78773408602813
"HSF2BP"	0.818743819004317	1.47323054257744	4.42600242109235	0.00086728735321027	0.00201463010599558	-1.06372847574956
"OMA1"	-0.818667925815991	3.3134053714866	-7.48562599234654	8.29050810565377e-06	3.55352059671587e-05	3.44755892676878
"GPC3"	-0.818656593051438	5.10483007323044	-11.9301284387282	6.3286587740505e-08	6.10876469800298e-07	8.25669546237143
"RYBP"	0.81859674177219	5.25941963382656	7.68721583062098	6.37145912550332e-06	2.84443112514304e-05	3.2541142579154
"ELL2"	0.818574307612892	7.10635594908899	13.4830571506298	1.64376363206678e-08	1.9931654828858e-07	9.46122810604052
"TALDO1"	0.818515190492352	8.53442657529762	15.9816401267412	2.4506699318342e-09	4.27678200055029e-08	11.4647794845044
"PGAP2"	-0.818512259096404	3.29382708776186	-7.92272617649383	4.71269767883005e-06	2.21686233047388e-05	4.04808037247195
"RPS18P9"	-0.818497184153722	3.57004470544465	-6.91166014001781	1.80265747763729e-05	6.88540196857437e-05	2.57129864739528
"CHEK2"	-0.818484514891717	3.0059609606513	-6.27509780578481	4.48260839276477e-05	0.000151714271771763	1.73596841376623
"RPL7P6"	-0.818334415703998	2.9435845815692	-6.3326176622245	4.11924195954317e-05	0.000141199257300701	1.84110702847226
"TMSB4XP1"	-0.817913568030397	6.60424827495982	-11.428041906249	1.01101163879861e-07	8.88321555541685e-07	7.56849512035623
"PSMC1P9"	0.817900752104677	2.99467777532757	7.43289817329146	8.88865140599739e-06	3.76923825444193e-05	3.39019419878401
"FGD5"	-0.817871340872695	3.81152708806938	-6.43919393118623	3.52619538257082e-05	0.000123528907343085	1.80527327766845
"CTD-2083E4.5"	0.817172660971044	1.04039836737861	4.17265661242658	0.00134915729780943	0.00297040624137554	-1.4356961824341
"PRMT7"	-0.817067948871174	3.47442818730958	-6.89309238807318	1.84980565011822e-05	7.03716979119792e-05	2.56230067775789
"SWSAP1"	-0.817050783246807	1.29152365925837	-3.62729977605078	0.00357754832459091	0.00703526854576839	-2.4677910409085
"GLIPR1"	-0.816967582010185	7.48694181688917	-14.7713565927557	5.94061177057776e-09	8.6422431941072e-08	10.5498285716803
"YWHAZP6"	0.816839881566593	3.50408991963015	6.8318334907175	2.01491371983854e-05	7.58422579939225e-05	2.40117507933915
"PCCA"	-0.816240153336554	3.92346935064992	-7.00003327100236	1.59517421090744e-05	6.19539699780714e-05	2.61619493842654
"RPL31P63"	-0.815972908807828	3.08328804757445	-6.55869338346804	2.96754288102564e-05	0.000106045743824143	2.15208524257308
"AXL"	-0.815933529278282	1.79401335916395	-4.54983648859343	0.000700857059375625	0.00167073292304068	-0.881840028110642
"DCP1A"	0.815930127284505	4.94154419098197	12.170835279799	5.08591145220216e-08	5.0849742140881e-07	8.45916717028334
"FYN"	0.815847559030409	3.31046064458933	6.3075994392922	4.27328469800845e-05	0.000145436392560706	1.65633852186334
"GRB14"	-0.815544993714612	4.16909834374961	-8.22374131740831	3.23477398882652e-06	1.61786046835776e-05	4.25412142312629
"RAD21"	0.815544719343671	6.44224839801248	10.3141093866597	3.05114673108068e-07	2.22108401791706e-06	6.36891117525797
"IFRD1"	0.815357561053922	5.23755977025724	6.92442112895056	1.77099817677677e-05	6.77963339687006e-05	2.1706004146019
"AGAP9"	-0.815353268220217	3.731805887246	-7.36286255532651	9.75545111750648e-06	4.08009503898649e-05	3.18319950271355
"RAB5A"	0.815153630014013	5.9783256125751	11.6764197433629	8.00167470849606e-08	7.38167453534855e-07	7.8399588375616
"RP11-307L3.2"	0.815033612093574	4.71331192141205	10.147759162911	3.62854600886477e-07	2.56596475833835e-06	6.40260386857322
"SNX12"	0.815026515580918	5.80007751994166	13.127905609436	2.20959083267926e-08	2.5401099003901e-07	9.23398388608713
"SAMD4B"	0.814487890106717	5.60371947646678	12.4149691342991	4.08994390623303e-08	4.23958246507923e-07	8.59801934717793
"RP5-827C21.4"	0.81396312912139	1.88271846675771	5.32094706022131	0.000194802182997562	0.000540642510804636	0.400768320272595
"RPS18"	-0.81386632056316	4.66497810590018	-10.2553696895578	3.24285701373751e-07	2.34168267454376e-06	6.59618733898161
"RPS9"	0.813828160767557	5.82900491048511	14.334150663199	8.31405507680889e-09	1.13909888522277e-07	10.275141383279
"CEP170"	0.81366469416044	5.6097817030319	13.1518809694318	2.16542376606336e-08	2.49458155256365e-07	9.27660599770689
"ZNF862"	-0.813605068378061	4.46945727203858	-8.89235643691956	1.45198269027778e-06	8.16829906598481e-06	5.04093573444137
"PRRC2B"	-0.813398689051721	6.41320165055659	-10.3162096827882	3.04452188963298e-07	2.21720615875445e-06	6.40514393300798
"OXER1"	-0.813115781597834	2.78289658368257	-5.30200966755674	0.000200825868359387	0.000555105963585201	0.215498308368003
"ERRFI1"	0.81310669571096	2.13751001985097	5.20221679393398	0.000235980973851109	0.000638538951258503	0.146988550342393
"NXT2"	0.812981649205104	3.75656964257822	7.45338327552522	8.65096271720616e-06	3.68608049923922e-05	3.2348984013799
"CHSY1"	0.812652596956461	4.94072556726617	11.2415354012298	1.20855604854989e-07	1.03349437503838e-06	7.53604611736986
"DANCR"	-0.812449538673768	2.34809219283785	-3.92069235390615	0.00210921282544791	0.00441237922404524	-2.12884340901279
"RPS4XP3"	-0.812311397648637	3.74432243084061	-7.63868759428633	6.78536870642672e-06	2.98706581678177e-05	3.56299881044572
"RPSAP4"	-0.812180429280069	1.85001608434519	-4.99695867287146	0.000330278156977618	0.000858351431694949	-0.113918666222889
"MLK4"	-0.812122701191472	1.69272043936919	-4.27286966318983	0.00113175051436264	0.00254152964483251	-1.35732556513243
"RPL3P4"	-0.812062399000187	6.45573740423017	-14.278781680752	8.6813230694197e-09	1.17995548640442e-07	10.2058667635833
"ATXN1"	0.811858149040796	6.82343566244067	13.8464361930802	1.22310289311129e-08	1.55713211093937e-07	9.78986026362355
"EEF1A1P12"	-0.811646303650226	6.55999723860387	-15.0285468910041	4.89521764438213e-09	7.44081792297764e-08	10.8095242572254
"AC017104.6"	-0.81162741531263	1.37612144668977	-3.01580875429798	0.0109648925921143	0.0189995121639222	-3.60544229375119
"AC116366.5"	-0.811320506778921	1.88259475944044	-5.57600341652895	0.00012989830340609	0.000379629236006336	0.849696179667513
"AE000658.25"	0.811163123122415	3.48291505509734	8.71635532984454	1.78478026666692e-06	9.73283461730107e-06	4.97319756796408
"MFSD3"	-0.811122822650824	2.96696401798156	-6.05978416993495	6.17595074003391e-05	0.000200068483870837	1.40859704645375
"RP11-126K1.8"	-0.810805427216394	4.08696619339871	-6.20657914322681	4.96043741699858e-05	0.000165590217408013	1.37805678517932
"AL121987.1"	0.810637443945648	3.55228327093956	5.26564643098143	0.000212949766825469	0.000583613533239194	-0.0947260244732657
"TMSB4XP6"	-0.810500136819165	7.46880650763331	-12.0279520161605	5.78801268187718e-08	5.67344788696911e-07	8.1134106870317
"ZFP28"	-0.810242858743715	1.93761874496924	-4.80433825622674	0.00045519926461098	0.00114318380653808	-0.462665134792188
"AP001469.5"	0.810164046472253	1.06096026776275	3.69351549090592	0.00317325611878002	0.00632467111401733	-2.31066732662907
"ADAM32"	-0.810023665018504	1.53213172686649	-3.92356183016486	0.00209842642964028	0.00439304197407232	-1.96374425387702
"RP11-1049A21.2"	-0.80969928259172	3.81020748315182	-6.07420532216574	6.04360193381271e-05	0.000196601178673249	1.23898177481667
"RP11-618N24.1"	0.809620760307894	2.90788827952701	7.65209736032922	6.66819216298882e-06	2.94763423297967e-05	3.71398895333551
"TMEM63B"	0.809613536631104	4.93113014494158	10.7482445662013	1.96159517775218e-07	1.53522004635346e-06	7.02108485569079
"UHRF1"	-0.809609108791221	2.42573062324642	-4.26551364762741	0.00114639585563333	0.0025707012985294	-1.51707960292473
"C17ORF89"	-0.8094787460038	2.90985677236733	-5.46481812342411	0.000154821711548604	0.000442625324934388	0.45564518055164
"CROT"	-0.809377627329949	3.10475752029124	-7.37826911125974	9.55730353198527e-06	4.00801499371547e-05	3.34167644608407
"MAP2K1"	0.809354249714364	6.57087505643153	14.5327366366188	7.12876881528126e-09	1.00160374349573e-07	10.380703850418
"DDIT3"	0.809301302077287	5.16409722827273	12.30310371971	4.5173713831038e-08	4.60222361838572e-07	8.5512529087755
"SLC16A1"	-0.80923628329294	5.29268932740347	-11.4133733445308	1.02521127587448e-07	8.98703676157798e-07	7.71128885679165
"LIMK1"	0.80917542901611	8.02435076282874	13.7489072955028	1.32318645515997e-08	1.65616414552441e-07	9.66868104261154
"RP1-281H8.3"	0.809018664258395	1.14558482298814	4.0244093993279	0.00175337595383955	0.00374081270870988	-1.72273084338931
"PACS2"	-0.808953371266232	5.74890656158665	-9.36351575477934	8.48300679011551e-07	5.22466369895903e-06	5.38594761060972
"ZDHHC8"	-0.808892990670455	4.7241491797643	-8.16282670330413	3.48789303066206e-06	1.72826718181152e-05	4.05753636677882
"GUSBP11"	-0.80882686261058	5.32520554198401	-11.0447202834669	1.4630051232223e-07	1.20459964001219e-06	7.32611534375394
"SHROOM2"	0.808643740454395	3.94267303948937	9.16986880499059	1.05525700520156e-06	6.25791944945113e-06	5.42544204693306
"NPIPB1P"	-0.808369586407337	1.65828114057458	-4.41450489278241	0.0008847030970375	0.00204729140090555	-1.09874379835764
"SDHAF1"	-0.808211805552835	2.74630313182151	-4.9836132441867	0.000337645468270207	0.00087510206695942	-0.321080824995184
"MKS1"	-0.80814707524506	2.42978353896381	-5.23082346256719	0.00022528492086334	0.00061309220658652	0.167111455368421
"PLEKHA3P1"	0.807676186510586	0.734513103469847	3.76264433159436	0.00280096068541003	0.00567533364684895	-2.13076815229874
"RPS14"	-0.807368391018191	6.7147047143947	-13.4179019388474	1.73453223956181e-08	2.07815451002198e-07	9.44578007793687
"CALHM2"	-0.807175809117814	5.35410448180234	-10.1499634790666	3.62016777423088e-07	2.56216099514228e-06	6.3539774420831
"DIAPH1"	0.806830002716075	6.83745127468016	15.7532508627134	2.88248337200366e-09	4.86632691805164e-08	11.3345028248036
"INPP4A"	-0.806794846757105	5.99481475088306	-9.68339367388883	5.96008213784812e-07	3.87768481816966e-06	5.73125856674302
"PLA2G12A"	-0.806714443829865	3.12555740220863	-7.27133503594377	1.10268510488022e-05	4.52649029730985e-05	3.1858296777908
"NDST1"	0.806547193861769	6.64855447973364	11.1181827606771	1.361849697199e-07	1.14054912140416e-06	7.21925499744587
"EEF1A1P3"	-0.806538073775676	1.77444262271782	-5.02500731841028	0.000315339159701391	0.000824521101683748	-0.0513143381991714
"MAPKAPK5-AS1"	-0.806478317789734	3.94964185494321	-7.11885978078266	1.35544373047458e-05	5.39556293922603e-05	2.7818684512322
"TDRD9"	-0.806460352133979	3.80316166649379	-8.09442010470842	3.79767683599922e-06	1.84734444453723e-05	4.16690528381086
"KIF22"	-0.806450575447902	3.63754220609384	-6.82250519950335	2.04140417323521e-05	7.66704557039426e-05	2.42188816452158
"UBE2L5P"	0.806362470531592	1.74977011684106	4.49815480906486	0.000765850300205845	0.00180850758521311	-0.991328184497526
"RILPL1"	-0.806063133328322	4.25050894800771	-7.21877799786304	1.18359926203393e-05	4.81744682222137e-05	2.86091715589271
"RPL21P11"	-0.80594409003819	2.63086669739801	-5.9582223645478	7.19969691843922e-05	0.00022787480891355	1.31777037535632
"PABPC1P1"	-0.805930509976495	1.7578882464993	-3.81688570048223	0.00254046024952093	0.00519867808876093	-2.19741861559421
"RP11-849F2.10"	-0.805905770419054	1.36918194784088	-4.79976829668947	0.000458705339785471	0.00115054849074106	-0.376318733616738
"RAB43"	0.805612161728224	5.37654440344614	11.1575079087444	1.31081979159933e-07	1.10321951425983e-06	7.38273584006049
"RP11-158M2.2"	0.805482987796462	2.17237444181094	4.36831362398958	0.000958427957454561	0.00219324158225438	-1.31379291169421
"ACTN1"	0.805463916926051	8.03371523567169	10.302327436792	3.08859869556428e-07	2.24452185085988e-06	6.29377477102639
"S1PR2"	0.805435079164891	3.51669935365868	4.38679905022583	0.000928183972310367	0.00213202785250371	-1.62054166702065
"HAGHL"	-0.805405513946814	4.93056529130421	-7.5736651524013	7.38563184463763e-06	3.21283327452602e-05	3.21557229024168
"BIVM"	-0.805327166104736	3.65333246915708	-7.30846694325905	1.04909134710689e-05	4.33778452694126e-05	3.1225401370917
"RP11-409C19.2"	0.805313532903854	2.59294256393769	5.77634829966039	9.50948056320918e-05	0.000290591084640366	0.992427524084881
"ADAM17"	0.80506288867179	6.0148183131522	12.7804369026177	2.97171153681261e-08	3.25809031063011e-07	8.89603129253081
"GMDS-AS1"	-0.805051321141578	3.19280637948797	-6.07068968957911	6.07558645783184e-05	0.000197378578878222	1.37731313263792
"PPAN"	-0.805050189348776	3.68686703458404	-5.72445063980588	0.000103040486308068	0.000312080607795309	0.706645176528275
"DHCR24"	-0.805033593502347	6.48350104328042	-8.91580331483093	1.41294009111154e-06	8.00135281956934e-06	4.75700101194608
"RP11-429P3.5"	-0.804911616839509	3.88752371296046	-7.87311184166028	5.01915120710007e-06	2.33848372984196e-05	3.85019423942228
"EPHX1"	-0.804890009278623	6.09095118939172	-12.5074458860957	3.76951398761127e-08	3.98035515935343e-07	8.6718556619935
"ZNF559-ZNF177"	-0.804833585910835	3.30666003424786	-6.67844061272478	2.50126149789752e-05	9.1429295446254e-05	2.28251990149148
"RPL5"	-0.804808759413478	6.84647201712861	-15.0754649714671	4.72692211872532e-09	7.23651114681201e-08	10.826655661287
"RP11-1094M14.7"	0.804803797071495	2.88097570464053	4.9747807534746	0.000342616223819227	0.000886103267325386	-0.418483175485143
"C9ORF142"	-0.804784615773568	3.45865274313878	-7.73195984734555	6.01370311693961e-06	2.71517329445572e-05	3.75366140946396
"CCDC30"	-0.804711495550521	7.71238351229739	-14.2434460016248	8.92484815219092e-09	1.2025317876986e-07	10.1059691680847
"EEF1A1P9"	-0.804588508309457	6.87045104333676	-14.5901206023462	6.82127550290898e-09	9.6714931093112e-08	10.433102927935
"FAM78A"	-0.804555330884574	6.36358984147189	-9.79290309459088	5.29288718088553e-07	3.51316928847822e-06	5.81766323859165
"DYNC2LI1"	-0.804288818730276	2.32052454234126	-6.256581327906	4.60671128779013e-05	0.000155391238601963	1.84833396677356
"ZNF785"	-0.804275038512621	2.57962093139314	-5.771524413675	9.58052448273173e-05	0.000292657358819009	1.02827508666326
"NUDT4P1"	0.803807860845065	1.66238023568993	4.81678203076154	0.000445794052522629	0.00112253373431822	-0.413991763394386
"RPL12P4"	-0.8035356563641	4.6751322388425	-10.1731923893781	3.53313342104798e-07	2.50783483583734e-06	6.50352334918837
"PPAP2B"	0.803480580759273	6.1126431965584	13.7676555758787	1.30328077554413e-08	1.63845121781983e-07	9.76870879425815
"TMEM218"	-0.803346146908621	3.90108951209866	-7.43970342502427	8.80892488422321e-06	3.74083544620811e-05	3.25171509676391
"RP11-455F5.5"	-0.803303077675831	2.24095953763609	-5.61153130834094	0.000122858514296493	0.000363406806917517	0.839243045116264
"FP671120.4"	0.803282103671992	1.46683305195951	4.10958471064241	0.00150783131431234	0.00327293838203867	-1.63048207929155
"AP2A1"	0.803257016520473	6.74150364728263	12.4550788067831	3.94749363487124e-08	4.10986768749391e-07	8.53994686392667
"NPIPA2"	-0.803177902753002	1.83534576232227	-5.19156457612704	0.000240099389690475	0.000648146479060725	0.220799365149112
"CTC-471J1.2"	-0.803158286014477	1.32673831173543	-3.54762719155367	0.00413475732663985	0.00800026375148832	-2.61983470738338
"PSMD11"	0.803129228308376	5.97611498628401	12.6738992745032	3.2589735319837e-08	3.51290616996477e-07	8.8010456229382
"YWHAQP6"	0.803104969148131	1.72842093715893	5.12129773758391	0.000269234317489795	0.000716155739422879	0.0956030369747713
"CTBP2P4"	0.803001030070705	1.64856234868513	4.9084783196642	0.000382474244221584	0.000978522381330603	-0.252864077931746
"BCS1L"	-0.802616102758349	3.27846419387545	-7.14488580420684	1.30825847400237e-05	5.23947398695042e-05	2.97355066333861
"EIF3LP2"	-0.802577503780413	3.68685847213041	-7.52801616440085	7.84085106043604e-06	3.38541673913444e-05	3.42638431361747
"RP11-298P3.4"	0.802495335577839	2.33711108581328	5.19353229766762	0.000239332956475709	0.00064668726259489	0.0874860387176959
"TPM3P6"	0.802432125301873	1.0762964764732	4.10139535961601	0.0015298092234336	0.00331348764989389	-1.57046164243272
"ATP1B3P1"	0.802431200397049	4.53687969686065	9.30385477274931	9.06975266247771e-07	5.52183149043891e-06	5.46076052089764
"TMEM255A"	0.802332151838179	3.94087735952768	8.9002969086981	1.43863244133144e-06	8.11606350112514e-06	5.09644041240388
"DOCK4-AS1"	0.802282591954751	1.51302886441253	4.13287368720185	0.00144710090784884	0.00316079250966473	-1.59727174549895
"AC091177.1"	-0.802260658414577	3.28216408310136	-5.61095957134649	0.00012296855237518	0.000363606389292134	0.611424004193939
"TMOD3"	0.802159168238957	6.39747337406442	12.8518349463855	2.79456127862615e-08	3.09430197312559e-07	8.93073156880136
"ST8SIA4"	-0.802056689429869	5.69240719697053	-12.1875394575693	5.01003061896878e-08	5.01737239889107e-07	8.41571205189
"ATG10"	-0.802056551279801	6.28160379216433	-13.4079440879341	1.74887514590183e-08	2.0894777529883e-07	9.47273372626353
"LRP1"	-0.801956101802737	9.81686111676185	-6.05404570296018	6.22946739042634e-05	0.000201572822661807	0.607790119222409
"NONOP2"	0.801955496300474	0.995078034737175	3.42900235654468	0.00513347704106728	0.00966664336455797	-2.78447400092163
"BX322557.10"	-0.801936293439422	1.10977326347032	-3.62718690899828	0.00357828076843463	0.00703589905958173	-2.44047898492651
"HDGFP1"	0.801529181729656	1.26199529632216	4.51519393631906	0.000743754017633882	0.00176290751821239	-0.865021398805721
"SPATA33"	-0.801496208010631	1.15433990190263	-3.6159191484734	0.00365218065192625	0.00716389281723996	-2.46784906720537
"ITGB5"	-0.801452921976571	7.28086129654061	-13.8413920763509	1.22807346043957e-08	1.56229598448326e-07	9.78155712308529
"PER1"	0.801332383814636	4.80897379248111	9.32409553085478	8.86594599155924e-07	5.41948791648621e-06	5.43297172639398
"RPL26P19"	-0.801247347341791	5.64435863054771	-9.12171080441897	1.114749043205e-06	6.5470908914257e-06	5.10748596340197
"KB-1562D12.2"	0.801193119083079	1.74678595537424	3.66512956531772	0.00334050490847987	0.00661787179515057	-2.49992975172687
"RP11-129B9.1"	-0.801006793538281	1.23250945965978	-4.31656897177074	0.00104866685288058	0.00237808245042007	-1.20704723819055
"GLRA1"	0.800852458609477	4.59375245929323	8.14911931064761	3.54772731471127e-06	1.75030092901652e-05	3.99594534617506
"PLCZ1"	0.800367006997189	3.02711224066137	7.39723082078807	9.31931767563155e-06	3.92749241460693e-05	3.33270611708922
"CTSA"	-0.800248852016582	8.62775218848912	-15.0086835719134	4.96840928656863e-09	7.50532914774758e-08	10.7103366425337
"CTD-2349P21.9"	0.800226198784317	0.883924714882328	4.20332504428374	0.00127836221650007	0.00283330178123335	-1.35492058968726
"RP11-333E13.2"	-0.799741081165021	3.56547011616711	-7.31301926330543	1.04271483176316e-05	4.31455144119004e-05	3.14756971457446
"RP11-857B24.3"	0.799711158629404	1.97205420217959	5.37406239574729	0.000178902056845284	0.000502968840085844	0.470944481448621
"RAB6C"	0.799609929340663	3.52333828252986	8.49939352381456	2.31185280888214e-06	1.21794650754706e-05	4.68953891011277
"LIN7B"	-0.799486247455945	1.4038854350683	-4.53191937634094	0.000722711040297639	0.00171684067345456	-0.850285664075733
"TPI1P3"	0.799443687576	1.50283084270103	4.29631458568968	0.00108635749348093	0.0024515146976782	-1.30115506521487
"CDCP1"	0.799408992222786	5.15985220866114	7.93167204262332	4.65960568603133e-06	2.19672635612156e-05	3.60390988902112
"RP11-518L10.5"	0.799352693788553	3.92559776016459	6.48773483748017	3.28683618800961e-05	0.000116192005528955	1.78086413875064
"METTL21B"	0.798994289558551	3.97185413857991	8.5074772360868	2.2894704705297e-06	1.20839057735557e-05	4.59603963659949
"CTD-2245F17.3"	-0.798513203558717	1.62235783104711	-3.96643812195261	0.00194386695141431	0.00410018214866941	-1.90075449941002
"TMEM161B-AS1"	-0.79850969477365	3.05460484236029	-7.23517586882314	1.15769387718363e-05	4.72621263839484e-05	3.14965207586765
"FAM214B"	0.798404633334609	6.6576365294866	13.787042383774	1.28303685193324e-08	1.61895750482122e-07	9.74734602314137
