PROBEID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
201028_s_at	CD99	CD99 molecule (Xg blood group)	0.403946492968224	9.5490655799904	1.75265369098081	0.0983100586034248	0.329172507266734	-5.71291653891349
201029_s_at	CD99	CD99 molecule (Xg blood group)	0.171136863127529	10.9615467410157	1.05675975367008	0.305921585411132	0.625195195534899	-6.62783677567138
201030_x_at	LDHB	lactate dehydrogenase B	-0.447522528102317	10.0344403454591	-2.74857114799336	0.0140281792649266	0.0769168106693798	-3.92294185625452
201031_s_at	HNRNPH1	heterogeneous nuclear ribonucleoprotein H1	0.245790283763496	9.52854204999481	1.21547698449828	0.241371794628776	0.575054816605689	-6.45158198488815
201032_at	BLCAP	bladder cancer associated protein	-1.03002093401442	8.40482259470962	-4.17740177804528	0.000675943083117331	0.00697962915713785	-0.941847286816709
201033_x_at	RPLP0	ribosomal protein lateral stalk subunit P0	-0.481487839648695	12.9185069067262	-4.32062758111242	0.000499178353216809	0.00550653031917334	-0.637867415861016
201034_at	ADD3	adducin 3	-1.32950863813874	7.46427960612158	-2.65969343200686	0.0168552096973583	0.0889589383434949	-4.09795010154193
201035_s_at	HADH	hydroxyacyl-CoA dehydrogenase	0.0749447696568777	3.08454430937593	0.588367088990069	0.564291924964161	0.824748587431221	-7.01697481465202
201036_s_at	HADH	hydroxyacyl-CoA dehydrogenase	-1.46840407621116	3.11282405447468	-3.03921594511924	0.00763550071464626	0.0482808917209031	-3.33716990475006
201037_at	PFKP	phosphofructokinase, platelet	-0.287274773700167	10.0201876003974	-1.47865861224178	0.158158427288484	0.449809227142997	-6.11523757825621
201038_s_at	ANP32A	acidic nuclear phosphoprotein 32 family member A	-0.910935144249515	7.75054462489013	-2.5460302276163	0.0212719596235431	0.105686304635766	-4.31840450144528
201039_s_at	RAD23A	RAD23 homolog A, nucleotide excision repair protein	0.528755896141273	7.87297488106284	3.54349268704423	0.00261251041684575	0.0206288340250085	-2.28705025243692
201040_at	GNAI2	G protein subunit alpha i2	-0.519744875090534	9.74766720710076	-1.83231149285087	0.0851041194739843	0.297563956415941	-5.58706407380771
201041_s_at	DUSP1	dual specificity phosphatase 1	2.91032547830855	10.8699942470762	13.1623633376916	3.80976118920501e-10	2.09280882218731e-07	13.6235913041168
201042_at	TGM2	transglutaminase 2	4.79659054926133	7.9813912238427	7.98516080835231	4.75520910572623e-07	2.81061868707951e-05	6.43112039817173
201043_s_at	ANP32A	acidic nuclear phosphoprotein 32 family member A	-0.289038481321378	6.79131756066673	-0.965140133213995	0.348474926351072	0.627830288916894	-6.71979331928243
201044_x_at	DUSP1	dual specificity phosphatase 1	3.46399520722622	6.70212812898412	9.2010096407322	6.94343574457209e-08	6.6689904610474e-06	8.38892523621092
201045_s_at	RAB6A	RAB6A, member RAS oncogene family	0.24130032716135	4.31285003910911	1.81614967919372	0.0876495427809935	0.303275584128708	-5.61290009287647
201045_s_at	RAB6D	RAB6D, member RAS oncogene family	0.24130032716135	4.31285003910911	1.81614967919372	0.0876495427809935	0.303275584128708	-5.61290009287647
201046_s_at	RAD23A	RAD23 homolog A, nucleotide excision repair protein	0.117842339364485	9.542044241902	1.12255654317653	0.277772445782113	0.621446125438034	-6.55732490969366
201047_x_at	RAB6A	RAB6A, member RAS oncogene family	0.301744085129869	9.26477755629473	2.74870159640765	0.0140243863713092	0.0769149400718394	-3.92268341496059
201047_x_at	RAB6D	RAB6D, member RAS oncogene family	0.301744085129869	9.26477755629473	2.74870159640765	0.0140243863713092	0.0769149400718394	-3.92268341496059
201048_x_at	RAB6A	RAB6A, member RAS oncogene family	0.508526833196176	4.18993274692066	1.71817595378792	0.104560162760545	0.343898761150291	-5.76620687878133
201048_x_at	RAB6D	RAB6D, member RAS oncogene family	0.508526833196176	4.18993274692066	1.71817595378792	0.104560162760545	0.343898761150291	-5.76620687878133
201049_s_at	RPS18	ribosomal protein S18	-0.359894412720072	13.5422934241954	-2.82630449389056	0.0119349799383518	0.0678775476358963	-3.76816790422298
201050_at	PLD3	phospholipase D family member 3	-0.665410232122515	7.91225492867097	-2.23590821230058	0.0395653163050625	0.170795813576567	-4.8971822105124
201051_at	ANP32A	acidic nuclear phosphoprotein 32 family member A	-0.980507672563411	7.67405717255701	-2.88084081180074	0.0106503129424787	0.0621258961511133	-3.65870484511877
201052_s_at	PSMF1	proteasome inhibitor subunit 1	-0.466831408978508	7.95198400860329	-2.69092911074231	0.0158044027361929	0.0842712386146417	-4.03669381644809
201053_s_at	PSMF1	proteasome inhibitor subunit 1	-1.37371754807044	5.34806487792857	-3.33112214427962	0.00411057012165511	0.0295089671458894	-2.73311197668188
201054_at	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0	0.0878281603984554	8.646622380112	0.342754301783483	0.736131844671418	0.975685575470688	-7.13593354725431
201055_s_at	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0	0.231810272323582	5.88462674244168	0.969907291734138	0.34616358980183	0.627322394112798	-6.71519084851345
201056_at	GOLGB1	golgin B1	0.086430119482694	3.30343904452734	0.451305052681937	0.657673116404848	0.909261176428581	-7.09090462764379
201057_s_at	GOLGB1	golgin B1	0.856903335124162	7.67878309061838	3.73837163718227	0.00172252808758219	0.0147061660442889	-1.87471511401869
201058_s_at	MYL9	myosin light chain 9	0.329718229683948	3.29602020284422	0.98176347714701	0.340461553731433	0.62546063624745	-6.7036567314041
201059_at	CTTN	cortactin	0.400873720665866	3.6659957327926	2.04782877430232	0.0569189466652187	0.224561772050472	-5.22878705562097
201060_x_at	STOM	stomatin	-0.356085744888187	8.70867225541394	-1.56016378354942	0.137785679000423	0.412782775634098	-6.00077960664394
201061_s_at	STOM	stomatin	-0.486368302941722	10.1309520479486	-1.5636644090636	0.136962498614272	0.41096616692167	-5.9957610900723
201062_at	STOM	stomatin	4.1602346807057e-05	2.23621264498906	0.0344337512984152	0.972946388332388	1	-7.19706175436108
201063_at	RCN1	reticulocalbin 1	1.19021851022165	6.74846776064533	4.01607057821243	0.00095240469042608	0.00918322532097116	-1.28475664834688
201064_s_at	PABPC4	poly(A) binding protein cytoplasmic 4	-0.548841917105905	8.37449304654258	-1.86024177393669	0.0808589396340477	0.287090463968369	-5.54206143484093
201065_s_at	GTF2I	general transcription factor IIi	-0.839025181453565	7.00902705084566	-3.7626555602477	0.00163542493831856	0.0141056953268233	-1.82320091249403
201065_s_at	GTF2IP1	general transcription factor IIi pseudogene 1	-0.839025181453565	7.00902705084566	-3.7626555602477	0.00163542493831856	0.0141056953268233	-1.82320091249403
201065_s_at	GTF2IP4	general transcription factor IIi pseudogene 4	-0.839025181453565	7.00902705084566	-3.7626555602477	0.00163542493831856	0.0141056953268233	-1.82320091249403
201066_at	CYC1	cytochrome c1	-0.0023693071554689	9.59505867437094	-0.00965886821900933	0.992409838271008	1	-7.19763800977819
201067_at	PSMC2	proteasome 26S subunit, ATPase 2	-1.19479590812254	7.17159830337753	-7.37573940525887	1.33771599922068e-06	5.81058978764805e-05	5.37652337253707
201068_s_at	PSMC2	proteasome 26S subunit, ATPase 2	-0.599685862059433	10.330110461613	-4.85037320115496	0.000164984493933526	0.00234311630230769	0.47758674532662
201069_at	MMP2	matrix metallopeptidase 2	0.000488622129834582	2.23673672961413	0.336547403153564	0.740720892707027	0.979844681044268	-7.13814223512337
201070_x_at	SF3B1	splicing factor 3b subunit 1	-0.0371749985241081	8.55103607350012	-0.112882932610771	0.911491936760103	1	-7.19096765239074
201071_x_at	SF3B1	splicing factor 3b subunit 1	0.10237503284705	11.1491331931886	1.17369189993427	0.257262041589417	0.596830374998636	-6.50001189776643
201072_s_at	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1	-0.101730892886087	2.88437092929715	-0.800095402751371	0.435078830141336	0.700983395918965	-6.86643357124149
201073_s_at	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1	0.503832957182733	4.10188365246536	1.9589022693145	0.0673307370204584	0.25248461629547	-5.37961949798413
201074_at	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1	0.249107628403161	6.78606545370686	1.04408591538797	0.311573915743486	0.625195195534899	-6.64099360559545
201075_s_at	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1	0.550313630587712	6.52469520648628	2.34008959015111	0.0322048840436102	0.145473632909744	-4.70683266866792
201076_at	SNU13	small nuclear ribonucleoprotein 13	-0.830009772792242	6.443150910118	-3.07601514986995	0.0070646725167096	0.0455675597448201	-3.26176047495382
201077_s_at	SNU13	small nuclear ribonucleoprotein 13	-0.341468151385108	9.79015813313738	-2.34195664742558	0.0320854705933588	0.145110724828864	-4.70338142181232
201077_s_at	ANXA2	annexin A2	-0.341468151385108	9.79015813313738	-2.34195664742558	0.0320854705933588	0.145110724828864	-4.70338142181232
201078_at	TM9SF2	transmembrane 9 superfamily member 2	-1.21628308769415	10.304528348035	-10.0311780539552	2.05912134572578e-08	2.83230870042022e-06	9.62123146730169
201079_at	SYNGR2	synaptogyrin 2	-0.00766021365958025	11.37844037924	-0.0462165978800033	0.963695042353563	1	-7.19656049000703
201080_at	PIP4K2B	phosphatidylinositol-5-phosphate 4-kinase type 2 beta	-0.17965216407718	5.59399287184727	-1.11617135215619	0.280416918369285	0.624104094289131	-6.56432835259588
201081_s_at	PIP4K2B	phosphatidylinositol-5-phosphate 4-kinase type 2 beta	-0.026866650284866	4.04567479704956	-0.141062458951407	0.889536683110934	1	-7.18719632069396
201082_s_at	DCTN1	dynactin subunit 1	-0.28943589786533	6.51353488746449	-0.752723927140137	0.462271602687995	0.726664629425869	-6.9038561086951
201082_s_at	SLC4A5	solute carrier family 4 member 5	-0.28943589786533	6.51353488746449	-0.752723927140137	0.462271602687995	0.726664629425869	-6.9038561086951
201083_s_at	BCLAF1	BCL2 associated transcription factor 1	-0.0978245522044547	4.59882392616116	-0.52862765954095	0.604136276095393	0.86199528397341	-7.05151512586169
201084_s_at	BCLAF1	BCL2 associated transcription factor 1	-0.107249904860614	9.59137096524787	-0.511590312422272	0.615748605182178	0.872653194000793	-7.06071206430824
201085_s_at	SON	SON DNA binding protein	-0.301680934368669	7.11407062143491	-0.954821748419325	0.353514401993718	0.631029129917614	-6.72968590270407
201086_x_at	SON	SON DNA binding protein	-0.183129368426263	9.76715428072886	-1.43280438003109	0.170678070848755	0.469295056761009	-6.17756959844528
201087_at	PXN	paxillin	0.354554218326652	6.9211265730625	1.51189891106457	0.149565897662659	0.435543243285028	-6.06911639597714
201088_at	KPNA2	karyopherin subunit alpha 2	0.696266184333629	10.3681283801049	2.73076356040068	0.0145553275065207	0.0790554565379621	-3.95817956062208
201089_at	ATP6V1B2	ATPase H+ transporting V1 subunit B2	-0.380981129551149	11.4384206889593	-2.05937330359471	0.055680174739934	0.22086273844293	-5.20891299228226
201090_x_at	TUBA1B	tubulin alpha 1b	-0.408039827741629	13.8505571061129	-4.29198187958007	0.000530322882873253	0.00574023725261427	-0.698613285537203
201091_s_at	CBX3	chromobox 3	-0.0544770114830389	8.95600827237775	-0.545783038391243	0.592553218881558	0.851870252704906	-7.04196047421376
201092_at	RBBP7	RB binding protein 7, chromatin remodeling factor	-0.379939080565734	8.88621946713737	-2.28812464651337	0.0356999666667224	0.157494032317279	-4.80233356832059
201093_x_at	SDHA	succinate dehydrogenase complex flavoprotein subunit A	0.30617402921624	8.44694663720488	1.83948730122056	0.083995044287122	0.29470344384348	-5.57554461837743
201094_at	RPS29	ribosomal protein S29	-0.211898202672629	13.3393206355256	-2.58820913744383	0.019517570014866	0.099181302768816	-4.23706122282598
201095_at	DAP	death associated protein	-2.47968537504078	6.49856803877907	-11.1384798115819	4.54615649430945e-09	1.06898800685379e-06	11.1455001282646
201096_s_at	ARF4	ADP ribosylation factor 4	0.829298302636932	9.62618450228142	3.88448843145933	0.00126078463617802	0.0114436106101649	-1.56447467792315
201097_s_at	ARF4	ADP ribosylation factor 4	0.199626649962115	10.7302129558809	1.0823706197075	0.294727308194564	0.625195195534899	-6.60082847942541
201098_at	COPB2	coatomer protein complex subunit beta 2	0.0131373831159163	8.88749052266179	0.110690330131625	0.913203583260885	1	-7.19122605806642
201099_at	USP9X	ubiquitin specific peptidase 9, X-linked	-0.0608651932668804	7.40922459125933	-0.168901097433076	0.867937557187429	1	-7.18265094588486
201100_s_at	USP9X	ubiquitin specific peptidase 9, X-linked	0.176785068498113	9.56756105838929	0.998074609700187	0.332725028727796	0.625195195534899	-6.68758545686231
201101_s_at	BCLAF1	BCL2 associated transcription factor 1	0.421432587272927	7.97597153389673	1.57550888277649	0.13420793753256	0.405868285965271	-5.97871924506354
201102_s_at	PFKL	phosphofructokinase, liver type	0.0472090326097305	9.09099381894207	0.224890237262342	0.824839473279732	1	-7.17104784798799
201103_x_at	NBPF14	NBPF member 14	0.312106512299081	9.91838979866529	1.20803823824757	0.244144118529322	0.578936191677012	-6.46030747583953
201103_x_at	NBPF12	NBPF member 12	0.312106512299081	9.91838979866529	1.20803823824757	0.244144118529322	0.578936191677012	-6.46030747583953
201103_x_at	NBPF11	NBPF member 11	0.312106512299081	9.91838979866529	1.20803823824757	0.244144118529322	0.578936191677012	-6.46030747583953
201103_x_at	NBPF15	NBPF member 15	0.312106512299081	9.91838979866529	1.20803823824757	0.244144118529322	0.578936191677012	-6.46030747583953
201103_x_at	NBPF9	NBPF member 9	0.312106512299081	9.91838979866529	1.20803823824757	0.244144118529322	0.578936191677012	-6.46030747583953
201103_x_at	NBPF8	NBPF member 8	0.312106512299081	9.91838979866529	1.20803823824757	0.244144118529322	0.578936191677012	-6.46030747583953
201103_x_at	NBPF10	NBPF member 10	0.312106512299081	9.91838979866529	1.20803823824757	0.244144118529322	0.578936191677012	-6.46030747583953
201103_x_at	NBPF20	NBPF member 20	0.312106512299081	9.91838979866529	1.20803823824757	0.244144118529322	0.578936191677012	-6.46030747583953
201104_x_at	NBPF14	NBPF member 14	0.686910248434705	9.00832478431806	2.18172809870974	0.0439833992584557	0.185445995397572	-4.99436385363189
201104_x_at	NBPF11	NBPF member 11	0.686910248434705	9.00832478431806	2.18172809870974	0.0439833992584557	0.185445995397572	-4.99436385363189
201104_x_at	NBPF15	NBPF member 15	0.686910248434705	9.00832478431806	2.18172809870974	0.0439833992584557	0.185445995397572	-4.99436385363189
201104_x_at	NBPF9	NBPF member 9	0.686910248434705	9.00832478431806	2.18172809870974	0.0439833992584557	0.185445995397572	-4.99436385363189
201104_x_at	NBPF8	NBPF member 8	0.686910248434705	9.00832478431806	2.18172809870974	0.0439833992584557	0.185445995397572	-4.99436385363189
201104_x_at	NBPF10	NBPF member 10	0.686910248434705	9.00832478431806	2.18172809870974	0.0439833992584557	0.185445995397572	-4.99436385363189
201104_x_at	NBPF20	NBPF member 20	0.686910248434705	9.00832478431806	2.18172809870974	0.0439833992584557	0.185445995397572	-4.99436385363189
201104_x_at	NBPF19	NBPF member 19	0.686910248434705	9.00832478431806	2.18172809870974	0.0439833992584557	0.185445995397572	-4.99436385363189
201104_x_at	NBPF26	NBPF member 26	0.686910248434705	9.00832478431806	2.18172809870974	0.0439833992584557	0.185445995397572	-4.99436385363189
201104_x_at	NBPF25P	NBPF member 25, pseudogene	0.686910248434705	9.00832478431806	2.18172809870974	0.0439833992584557	0.185445995397572	-4.99436385363189
201105_at	LGALS1	galectin 1	0.187145086772688	13.2557507674404	1.69618721237867	0.108723998680498	0.353059875050645	-5.79981014292516
201106_at	GPX4	glutathione peroxidase 4	0.454267558194127	11.6514598778597	2.90382294773163	0.0101500684928106	0.0598027435815175	-3.61237238704631
201107_s_at	THBS1	thrombospondin 1	1.22737482442017	2.86536748286529	2.01876650397715	0.0601490497022569	0.233083593554029	-5.27852453980704
201108_s_at	THBS1	thrombospondin 1	2.82562686436046	5.95453615077888	3.37052189686751	0.00377947679400821	0.0275853525715313	-2.65069593484262
201109_s_at	THBS1	thrombospondin 1	3.01039925265325	6.13675571995372	2.67305205321345	0.0163978586974434	0.0869156720635423	-4.07178650887543
201110_s_at	THBS1	thrombospondin 1	2.55751808622032	7.19618452442977	2.29513445944093	0.0352086792884468	0.156006164363583	-4.78951445433905
201111_at	CSE1L	chromosome segregation 1 like	-0.149777240009975	5.45600010385429	-0.369705847299589	0.71632651336789	0.958845659721073	-7.12588201742393
201112_s_at	CSE1L	chromosome segregation 1 like	0.210745677844301	9.5174331265791	1.22414404100943	0.238172327328821	0.570734923908535	-6.44135941005899
201113_at	TUFM	Tu translation elongation factor, mitochondrial	-0.851826740713753	9.06242532515003	-4.2344452925501	0.00059897255271649	0.00633756191461612	-0.820707674864341
201114_x_at	PSMA7	proteasome subunit alpha 7	0.233106780409239	10.0529528844315	2.15669637802436	0.0461746263268201	0.191754438899375	-5.03882293508824
201115_at	POLD2	DNA polymerase delta 2, accessory subunit	-1.48297253947246	5.62934417613207	-6.22818223053876	1.07393924176483e-05	0.000284211260382965	3.25233741976293
201116_s_at	CPE	carboxypeptidase E	0	2.23619184381566	0	1	1	-7.19768722571472
201117_s_at	CPE	carboxypeptidase E	0	2.23619184381566	0	1	1	-7.19768722571472
201118_at	PGD	phosphogluconate dehydrogenase	0.510685806559541	11.7355267394304	3.27300620461048	0.00465199290194103	0.0326337310265855	-2.85434376464996
201119_s_at	COX8A	cytochrome c oxidase subunit 8A	-0.999181979185851	11.1367369856838	-8.99302667399665	9.52931168685283e-08	8.18589361743921e-06	8.06730707366042
201120_s_at	PGRMC1	progesterone receptor membrane component 1	0.511149512330474	6.91772973417093	1.7029785914133	0.107422914158033	0.349701212006348	-5.78946374238512
201121_s_at	PGRMC1	progesterone receptor membrane component 1	0.339491540097516	8.99592176976051	1.99765156775831	0.0625990434159805	0.239837428548537	-5.31439326315231
201122_x_at	EIF5A	eukaryotic translation initiation factor 5A	0.0377180795418939	7.45354500877711	0.0753537790629846	0.940843675937696	1	-7.1946922790281
201123_s_at	EIF5A	eukaryotic translation initiation factor 5A	-0.1968827511966	7.2266993765474	-0.152660331760748	0.880526319333204	1	-7.18540160194758
201124_at	ITGB5	integrin subunit beta 5	-0.0270099104503796	2.34680870996077	-0.728505042146639	0.476566650724277	0.740642675274729	-6.92216564278016
201125_s_at	ITGB5	integrin subunit beta 5	-0.318741967051727	3.90920345678844	-1.73619469532697	0.101251931337879	0.336294050678485	-5.73844715517861
201126_s_at	MGAT1	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	0.650174443084222	10.4549554176705	3.65917088618515	0.00204024493298899	0.0168193776699199	-2.04254815698298
201127_s_at	ACLY	ATP citrate lyase	-0.00723677497696684	8.04344238526387	-0.0540453142874437	0.957551166439645	1	-7.1961464771566
201128_s_at	ACLY	ATP citrate lyase	-0.240273224602996	10.0717227650071	-1.48957961278282	0.155291319257585	0.445147815078244	-6.10017050510701
201129_at	SRSF7	serine and arginine rich splicing factor 7	-0.943179633148481	6.7987171006045	-3.5259546108413	0.00271226785372744	0.021235932742308	-2.32403948581441
201130_s_at	CDH1	cadherin 1	0	2.23619184381566	0	1	1	-7.19768722571472
201131_s_at	CDH1	cadherin 1	0.0017138680949107	2.23709098147955	0.811119750706186	0.428897935066693	0.694609541906471	-6.85742136208039
201132_at	HNRNPH2	heterogeneous nuclear ribonucleoprotein H2	0.0738681107795855	9.50125100997308	0.527895104548886	0.604633354422595	0.862399165306055	-7.05191656002604
201132_at	RPL36A-HNRNPH2	RPL36A-HNRNPH2 readthrough	0.0738681107795855	9.50125100997308	0.527895104548886	0.604633354422595	0.862399165306055	-7.05191656002604
201133_s_at	PJA2	praja ring finger ubiquitin ligase 2	0.168092297968265	9.48265082514245	0.700046094192268	0.493698344793888	0.757389343686211	-6.94296268680461
201134_x_at	COX7C	cytochrome c oxidase subunit 7C	-0.949893406434436	11.6315456763352	-7.37400056617529	1.34176363607564e-06	5.8123312728488e-05	5.37344184700829
201135_at	ECHS1	enoyl-CoA hydratase, short chain 1	-1.7951637497905	9.27561993806092	-14.9703795824587	5.36992745288358e-11	5.2025258014176e-08	15.554078964111
201136_at	PLP2	proteolipid protein 2	0.100095582680531	9.33566571128022	0.491612935319	0.629499856403735	0.884620129738352	-7.0711241729272
201137_s_at	HLA-DPB1	major histocompatibility complex, class II, DP beta 1	-0.913659124922027	13.8009323021769	-6.67690041424185	4.6555781665508e-06	0.000146319109005996	4.10446827834886
201138_s_at	SSB	Sjogren syndrome antigen B	-1.946745043103	8.90707607276754	-9.49492372733984	4.47637794252799e-08	5.01124559916988e-06	8.83447205920783
201139_s_at	SSB	Sjogren syndrome antigen B	-1.86809554803977	9.34388837202076	-6.96313698361806	2.77112479784913e-06	9.80142442388446e-05	4.63363847905592
201140_s_at	RAB5C	RAB5C, member RAS oncogene family	-0.358421793720376	9.04472657590128	-1.22199030142849	0.238964314922895	0.571779759498107	-6.44390533815984
201141_at	GPNMB	glycoprotein nmb	0.949930696027646	8.69858766835223	1.20373097279044	0.245760519776669	0.581477621202789	-6.46533933958603
201142_at	EIF2S1	eukaryotic translation initiation factor 2 subunit alpha	-0.419191608804113	7.990869561495	-2.13795703118547	0.0478802798289212	0.197102581826686	-5.07191938541713
201143_s_at	EIF2S1	eukaryotic translation initiation factor 2 subunit alpha	-0.398476285169838	8.22086750649324	-1.56629371929977	0.136346940166354	0.409807002128907	-5.99198622938257
201144_s_at	EIF2S1	eukaryotic translation initiation factor 2 subunit alpha	-0.602223296614765	9.25596641480442	-3.67861535647113	0.00195718544591144	0.0162952448214397	-2.00137161902082
201145_at	HAX1	HCLS1 associated protein X-1	0.372227146427099	9.16340268784689	2.82533896868624	0.0119590241779455	0.0679803407543772	-3.77009954797254
201146_at	NFE2L2	nuclear factor, erythroid 2 like 2	0.293863373969559	11.5397694731623	1.27922775544939	0.218599165878836	0.542130797248537	-6.37498796801725
201147_s_at	TIMP3	TIMP metallopeptidase inhibitor 3	0.373772807598117	2.75442374846906	1.79188051531573	0.09159785900202	0.312950740754727	-5.65141031133163
201148_s_at	TIMP3	TIMP metallopeptidase inhibitor 3	-0.00488813688732437	2.23863591225932	-0.982743501078027	0.33999318699066	0.62546063624745	-6.70269775480576
201149_s_at	TIMP3	TIMP metallopeptidase inhibitor 3	0.0321313736069366	2.43393283395193	1.18011861760422	0.254767569509843	0.593330450604915	-6.49265587441675
201150_s_at	TIMP3	TIMP metallopeptidase inhibitor 3	-0.0171358885660924	2.25551143871059	-0.580325066048257	0.569574437014872	0.830073720078639	-7.02183140430943
201151_s_at	MBNL1	muscleblind like splicing regulator 1	-1.5343661692212	8.66929377330799	-4.98984424085426	0.000123824493193973	0.0018719003947363	0.767848605366722
201152_s_at	MBNL1	muscleblind like splicing regulator 1	-1.22837693560007	10.9037642283505	-7.17040975098242	1.91654294956339e-06	7.505505543958e-05	5.00976621303952
201153_s_at	MBNL1	muscleblind like splicing regulator 1	-1.1138235563349	10.3326560448329	-7.20476187282664	1.80394005052893e-06	7.15252600461498e-05	5.07153027261252
201154_x_at	RPL4	ribosomal protein L4	-0.530037412181773	12.5114167194917	-3.36621946135757	0.00381430673006905	0.0277668072087973	-2.65970414818762
201154_x_at	SNORD16	small nucleolar RNA, C/D box 16	-0.530037412181773	12.5114167194917	-3.36621946135757	0.00381430673006905	0.0277668072087973	-2.65970414818762
201154_x_at	SNORD18A	small nucleolar RNA, C/D box 18A	-0.530037412181773	12.5114167194917	-3.36621946135757	0.00381430673006905	0.0277668072087973	-2.65970414818762
201154_x_at	SNORD18B	small nucleolar RNA, C/D box 18B	-0.530037412181773	12.5114167194917	-3.36621946135757	0.00381430673006905	0.0277668072087973	-2.65970414818762
201154_x_at	SNORD18C	small nucleolar RNA, C/D box 18C	-0.530037412181773	12.5114167194917	-3.36621946135757	0.00381430673006905	0.0277668072087973	-2.65970414818762
201155_s_at	MFN2	mitofusin 2	-0.568978674541381	8.00748041233127	-3.65504773074334	0.00205830576594685	0.0169306856340324	-2.05127698279143
201156_s_at	RAB5C	RAB5C, member RAS oncogene family	-0.34752238357242	8.55596509515501	-1.07919234250589	0.296099989237715	0.625195195534899	-6.60421068142908
201157_s_at	NMT1	N-myristoyltransferase 1	0.495865110228422	8.74909729353168	4.95889613646066	0.000131942475384562	0.00197055910120254	0.703589472360716
201158_at	NMT1	N-myristoyltransferase 1	-0.723290408411941	4.58514186367012	-2.1234214844623	0.0492429298479296	0.201040711946027	-5.09747953626291
201159_s_at	NMT1	N-myristoyltransferase 1	0.0841408005553705	2.40689771278119	0.539093732356675	0.597056491381432	0.855883526823792	-7.04572109588885
201160_s_at	YBX3	Y-box binding protein 3	1.1110018270042	10.5537378501238	5.35117972263033	5.94742818639383e-05	0.00105936484634224	1.51114405708418
201161_s_at	YBX3	Y-box binding protein 3	1.78244280401678	9.09154106595721	5.84031689193622	2.26111006216234e-05	0.000496397197193728	2.49412840387566
201162_at	IGFBP7	insulin like growth factor binding protein 7	-0.232812689998385	3.74580553631585	-1.91382382883326	0.0732380294549201	0.267715520228748	-5.45449972966268
201163_s_at	IGFBP7	insulin like growth factor binding protein 7	-0.71312538396815	4.13144864779	-2.56171417536422	0.0206027546239387	0.103241809862659	-4.28822365754571
201164_s_at	PUM1	pumilio RNA binding family member 1	0.291941362916175	9.02423677405447	1.72521216566001	0.103257309775248	0.34107361899227	-5.75539067876
201165_s_at	PUM1	pumilio RNA binding family member 1	0.307149293508095	8.09802162082555	1.42545582135314	0.172758068646981	0.472157617074411	-6.1874175799874
201166_s_at	PUM1	pumilio RNA binding family member 1	0.268669370410905	10.1682047464117	1.62309966493232	0.123608096369802	0.384740775444656	-5.90929911828899
201167_x_at	ARHGDIA	Rho GDP dissociation inhibitor alpha	0.444672863463172	6.5319064199105	0.998052382002643	0.332735486461757	0.625195195534899	-6.68760751731613
201168_x_at	ARHGDIA	Rho GDP dissociation inhibitor alpha	0.412313064203705	8.65630891840562	1.56452175711653	0.136761524428642	0.410597823880819	-5.99453072337098
201169_s_at	BHLHE40	basic helix-loop-helix family member e40	1.58106050615204	8.50689545757766	3.08590096499671	0.00691858575325876	0.0448159437034491	-3.24146139096778
201170_s_at	BHLHE40	basic helix-loop-helix family member e40	0.898052630308882	11.1152737477802	3.58225522345428	0.00240481677269879	0.0192480359719997	-2.20521712563407
201171_at	ATP6V0E1	ATPase H+ transporting V0 subunit e1	0.264261390902873	3.06028093969934	1.37312311092769	0.188175625895522	0.496928290225162	-6.25640065655768
201172_x_at	ATP6V0E1	ATPase H+ transporting V0 subunit e1	0.051905849221928	11.4657219007856	0.573711061016049	0.573938199086342	0.834071089277191	-7.02577753831648
201173_x_at	NUDC	nuclear distribution C, dynein complex regulator	0.154749872109473	7.54492714747985	0.665622472011896	0.514894708162439	0.778438074630818	-6.96707401484851
201174_s_at	TERF2IP	TERF2 interacting protein	0.367633298174052	9.17296063429479	3.5997715191019	0.00231644950358848	0.018600880824671	-2.16820397439889
201175_at	TMX2	thioredoxin related transmembrane protein 2	-1.03073901499629	7.88134005757757	-5.21758015575951	7.78588903203205e-05	0.00130445838572008	1.23788304207186
201176_s_at	ARCN1	archain 1	-0.430105066004343	9.69602885684581	-2.48254149260646	0.0241978374489133	0.116558670962848	-4.43974906019689
201177_s_at	UBA2	ubiquitin like modifier activating enzyme 2	0.241174974136831	9.17589644853114	1.55141804316984	0.13986048963553	0.416980370691533	-6.01328112203432
201178_at	FBXO7	F-box protein 7	0.224902701381186	9.72679049444797	1.2268779815665	0.237169904218932	0.568937127323765	-6.43812225867797
201179_s_at	GNAI3	G protein subunit alpha i3	-0.408999199369141	8.64481688664694	-1.76176994485456	0.0967129365337496	0.325869939271982	-5.69870494672412
