PROBEID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
204863_s_at	IL6ST	interleukin 6 signal transducer	-0.0293343659354739	2.31168422608528	-0.666403308881359	0.514411082098108	0.768684424784881	-7.05917637292544
204864_s_at	IL6ST	interleukin 6 signal transducer	0.356166916466101	2.5318983637152	1.46750379138374	0.161137817135948	0.442172028873619	-6.22233731858969
204865_at	CA3	carbonic anhydrase 3	0.0141286129294182	2.25711863131667	1.00988910116709	0.327203841713753	0.614248793737594	-6.7681496330716
204866_at	JADE3	jade family PHD finger 3	0.0121461472951703	2.25654306482675	1.27924134485693	0.218599947584639	0.528486777913477	-6.46702017012276
204867_at	GCHFR	GTP cyclohydrolase I feedback regulator	-0.218772120727589	2.45755141753873	-1.37939963173575	0.186275443383389	0.480914807659837	-6.3401537142889
204868_at	MRPL58	mitochondrial ribosomal protein L58	-0.66242919823214	4.90960845633203	-3.95459718984218	0.00108625778548047	0.0109228710441613	-1.50102142338949
204869_at	PCSK2	proprotein convertase subtilisin/kexin type 2	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204870_s_at	PCSK2	proprotein convertase subtilisin/kexin type 2	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204871_at	MTERF1	mitochondrial transcription termination factor 1	0.0666606883157996	3.66489753559483	0.565833812570968	0.579160281077332	0.829237842526903	-7.12311902494211
204872_at	TLE4	transducin like enhancer of split 4	-1.24720963424408	8.69717496977	-4.23561371945697	0.000597869736396418	0.00690992289217914	-0.902754665494814
204873_at	PEX1	peroxisomal biogenesis factor 1	-0.227756389565437	2.67305694763731	-1.15193478918448	0.265849433128122	0.589797184228787	-6.61686294758432
204874_x_at	BAIAP3	BAI1 associated protein 3	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204875_s_at	GMDS	GDP-mannose 4,6-dehydratase	-0.392360514482341	2.47054259604541	-1.55427412063087	0.139185922118753	0.405297432266466	-6.10087508570675
204876_at	ZNF646	zinc finger protein 646	0.184228477514899	3.03276897529395	2.63979834740104	0.0175623487973008	0.0884237208271524	-4.22634407874502
204877_s_at	TAOK2	TAO kinase 2	0.00963566673900296	2.40821158558609	0.591905249988296	0.56197851387606	0.812855446089282	-7.1075011091702
204878_s_at	TAOK2	TAO kinase 2	0.0298191185468863	2.39702361541089	0.202850347152396	0.841745038421068	1	-7.268845354953
204879_at	PDPN	podoplanin	0.330724469285578	9.65110370949118	1.2092566573584	0.243693609782984	0.562600984955888	-6.55101532073585
204880_at	MGMT	O-6-methylguanine-DNA methyltransferase	-0.496747560924484	3.75384440814952	-3.2856797093748	0.00452973960946328	0.0321350486207164	-2.91570808958827
204881_s_at	UGCG	UDP-glucose ceramide glucosyltransferase	0.539773157811318	9.4011568708272	1.17175723281975	0.258021706984123	0.580522788441761	-6.59439735508107
204882_at	ARHGAP25	Rho GTPase activating protein 25	-1.72954233556126	6.28258379354446	-2.32455593700573	0.0332189809500816	0.142816622132099	-4.82574632182883
204883_s_at	HUS1	HUS1 checkpoint clamp component	1.1357675129444	7.01642568635931	3.33786645020558	0.00405334608703548	0.0295027835602814	-2.8066250666382
204884_s_at	HUS1	HUS1 checkpoint clamp component	0.177677609710357	2.34700644255095	2.0921794817535	0.0522978567552671	0.202458850256709	-5.24281660410257
204885_s_at	MSLN	mesothelin	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204886_at	PLK4	polo like kinase 4	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204887_s_at	PLK4	polo like kinase 4	0.00361764035074685	2.25186314502734	0.969826088510172	0.34620718875304	0.615586880544525	-6.80765975569384
204888_s_at	NEURL1	neuralized E3 ubiquitin protein ligase 1	0.0085717678345687	2.25434020876925	1.0047989467314	0.329576471477107	0.614248793737594	-6.77324804259433
204889_s_at	NEURL1	neuralized E3 ubiquitin protein ligase 1	0.00867987806508141	2.39897159604809	0.711888917388419	0.486528778808169	0.741438980863249	-7.02700816742975
204890_s_at	LCK	LCK proto-oncogene, Src family tyrosine kinase	0.0555923993586842	2.2778505245313	1.11261938232822	0.28190097426405	0.607739880952576	-6.66045334694771
204891_s_at	LCK	LCK proto-oncogene, Src family tyrosine kinase	0.0280775857052613	2.26409311770459	1.01212753619064	0.326164306580685	0.614248793737594	-6.7659003705176
204892_x_at	EEF1A1	eukaryotic translation elongation factor 1 alpha 1	-0.105959032799662	13.6270506435996	-1.10322557266378	0.285840660630022	0.611500330339745	-6.67067643599049
204893_s_at	ZFYVE9	zinc finger FYVE-type containing 9	-0.0530684710765268	2.27658856039023	-1.01267631419255	0.32590981122071	0.614248793737594	-6.76534826759019
204894_s_at	AOC3	amine oxidase, copper containing 3	0.0384693705994152	2.26928901015167	1.0124835648591	0.325999182483656	0.614248793737594	-6.76554221481922
204895_x_at	MUC4	mucin 4, cell surface associated	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204896_s_at	PTGER4	prostaglandin E receptor 4	0.707499443039333	3.27371724473271	1.22846832168674	0.236593599853549	0.553492407930355	-6.52834749519374
204897_at	PTGER4	prostaglandin E receptor 4	0.916695327182429	9.50549009048404	2.57057682816911	0.0202370264466793	0.0985449432498593	-4.36082585646856
204898_at	SAP30	Sin3A associated protein 30	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204899_s_at	SAP30	Sin3A associated protein 30	0.735213969112243	5.34906391055332	2.49609113710771	0.023546829693128	0.110368953734112	-4.50383270560067
204900_x_at	SAP30	Sin3A associated protein 30	1.45881424955072	5.75968656317242	4.33983468356018	0.000479662499776195	0.00584061173907812	-0.681278243733
204901_at	BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase	0.0735862827697087	2.47302289983539	0.577390731346828	0.571510717618964	0.822247760892521	-7.11627924680331
204902_s_at	ATG4B	autophagy related 4B cysteine peptidase	-0.158612688177385	3.63793288898827	-1.69623401387314	0.108720833768767	0.342178861422237	-5.8911878045085
204903_x_at	ATG4B	autophagy related 4B cysteine peptidase	-0.389111253174831	6.58714938522754	-2.21545335396189	0.0411873808775298	0.168802355728158	-5.02450747288992
204904_at	GJA4	gap junction protein alpha 4	-0.0096356440069254	4.4615954597356	-1.00647095709714	0.328795771035426	0.614248793737594	-6.77157582978355
204905_s_at	EEF1E1	eukaryotic translation elongation factor 1 epsilon 1	-1.30055131580851	5.97620097495798	-2.74379034386027	0.0141708141772867	0.0755065165740026	-4.02167558826737
204906_at	RPS6KA2	ribosomal protein S6 kinase A2	-0.881680984428381	4.46802583192027	-2.30106464692946	0.0348024170072479	0.14810967497565	-4.86895788373935
204907_s_at	BCL3	B-cell CLL/lymphoma 3	0.365976121069916	3.46577780867595	2.08738480027747	0.0527809193324694	0.203797821085672	-5.2511646149066
204907_s_at	MIR8085	microRNA 8085	0.365976121069916	3.46577780867595	2.08738480027747	0.0527809193324694	0.203797821085672	-5.2511646149066
204908_s_at	BCL3	B-cell CLL/lymphoma 3	0.546648053637782	9.39155905428269	2.5560852695606	0.0208441533827094	0.100884072508018	-4.38879058754961
204908_s_at	MIR8085	microRNA 8085	0.546648053637782	9.39155905428269	2.5560852695606	0.0208441533827094	0.100884072508018	-4.38879058754961
204909_at	DDX6	DEAD-box helicase 6	0.068347967536071	2.28471605510183	1.0055616047804	0.329220206016542	0.614248793737594	-6.77248559684743
204910_s_at	TRIM3	tripartite motif containing 3	4.44089209850063e-16	2.25637881843307	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204911_s_at	TRIM3	tripartite motif containing 3	-0.00330711647187565	2.42212594075512	-0.0996590077228943	0.92182202131991	1	-7.28530317223312
204912_at	IL10RA	interleukin 10 receptor subunit alpha	-0.108277381696087	10.4822708033354	-0.584961459138765	0.566528260041327	0.817505577226333	-7.11172667257161
204913_s_at	SOX11	SRY-box 11	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204914_s_at	SOX11	SRY-box 11	0.00753137225552836	2.25382001097973	1.00244600341369	0.33067733762208	0.614248793737594	-6.77559710914458
204915_s_at	SOX11	SRY-box 11	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204916_at	RAMP1	receptor activity modifying protein 1	0.146448962199898	2.92270864341554	1.60647785618249	0.127232193079639	0.381782245945813	-6.0253073065854
204917_s_at	MLLT3	MLLT3, super elongation complex subunit	0.0149373033254503	2.25752297651469	1.01863330392105	0.323156343986815	0.614248793737594	-6.75933821700771
204918_s_at	MLLT3	MLLT3, super elongation complex subunit	0.0210136701331884	2.26056115991856	1.01153004871676	0.326441551471371	0.614248793737594	-6.76650117790292
204919_at	PRR4	proline rich 4 (lacrimal)	-0.0250973101467418	4.17587947938963	-0.352381495030382	0.729035778863194	0.961021312139645	-7.2252255377206
204919_at	PRH1-PRR4	PRH1-PRR4 readthrough	-0.0250973101467418	4.17587947938963	-0.352381495030382	0.729035778863194	0.961021312139645	-7.2252255377206
204920_at	CPS1	carbamoyl-phosphate synthase 1	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204921_at	GAS8	growth arrest specific 8	-0.00300511021452321	2.25462447632083	-0.528388120110107	0.604300974293007	0.851608816732297	-7.14436528710585
204922_at	C11orf80	chromosome 11 open reading frame 80	-0.000876604231644151	2.25049262696778	-0.634785746583295	0.534316569690593	0.787755821910587	-7.08035136337472
204923_at	SASH3	SAM and SH3 domain containing 3	-1.60755185518917	8.44844898403445	-5.74939989786163	2.7033466073234e-05	0.000682204671019109	2.23588647736369
204924_at	TLR2	toll like receptor 2	0.301465433293156	11.7136034589989	0.941556343242793	0.360071066712991	0.624960015469859	-6.83468110078089
204925_at	CTNS	cystinosin, lysosomal cystine transporter	-0.0864289512218992	6.48990438990523	-0.341891067545381	0.736770801334553	0.968010835267561	-7.22904321962087
204926_at	INHBA	inhibin beta A subunit	3.91412019799446	5.46716301630586	8.34398550072438	2.65092903998746e-07	3.00835590640872e-05	6.96747265701663
204927_at	RASSF7	Ras association domain family member 7	0.0789256491079975	5.61807050202584	0.615786693081335	0.546479582317456	0.79855757969571	-7.09260420357831
204928_s_at	SLC10A3	solute carrier family 10 member 3	0.0815950879213139	6.38596900268449	1.45645940245166	0.164127274087471	0.446318478263211	-6.23741605852732
204929_s_at	VAMP5	vesicle associated membrane protein 5	-0.116670325670873	2.65811539490872	-0.374266505558195	0.712996679476337	0.947647394726821	-7.21689560200563
204930_s_at	BNIP1	BCL2 interacting protein 1	-0.0201213739058668	3.60700319087833	-1.57679699254568	0.133917092511545	0.39506658916976	-6.06849701915226
204931_at	TCF21	transcription factor 21	0.00225040313385749	2.25117952641889	0.911591586161214	0.375177161441997	0.636613389892674	-6.86253846865666
204932_at	TNFRSF11B	TNF receptor superfamily member 11b	0.0214253627087464	2.26604382468127	0.796667229671808	0.437015768057931	0.694333145072005	-6.96175455891126
204933_s_at	TNFRSF11B	TNF receptor superfamily member 11b	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204934_s_at	HPN	hepsin	0.395737630718996	2.44792314021146	3.08570809975023	0.00692338384877255	0.0444081065924579	-3.33020600544362
204935_at	PTPN2	protein tyrosine phosphatase, non-receptor type 2	0.255408237818703	2.76976107713834	1.19117199242741	0.250525577627667	0.571212672288684	-6.57208029464274
204936_at	MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2	-0.243548234452003	3.45522101105641	-1.87929635564428	0.0780772184960436	0.271053930725173	-5.60224228455639
204937_s_at	ZNF274	zinc finger protein 274	1.03580437733136	7.41303790368366	3.91159555212128	0.00119055793928871	0.0117385852040576	-1.5925845502658
204938_s_at	PLN	phospholamban	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204939_s_at	PLN	phospholamban	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204940_at	PLN	phospholamban	0.00767856257075739	2.25389360613734	1.0028366794542	0.330494373010535	0.614248793737594	-6.7752074138149
204941_s_at	ALDH3B2	aldehyde dehydrogenase 3 family member B2	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204942_s_at	ALDH3B2	aldehyde dehydrogenase 3 family member B2	0.00906861315735474	2.25867932342955	0.699325343013726	0.4941398735448	0.749807204780305	-7.03609341693437
204943_at	ADAM12	ADAM metallopeptidase domain 12	-0.0297473500621659	3.35727404792003	-1.42073458972576	0.174111048520035	0.460632203600789	-6.28558683482177
204944_at	PTPRG	protein tyrosine phosphatase, receptor type G	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204945_at	PTPRN	protein tyrosine phosphatase, receptor type N	0.00535758873189307	2.2555221058816	1.07485344922754	0.297986242436083	0.614248793737594	-6.70109858262017
204946_s_at	TOP3A	DNA topoisomerase III alpha	0.0103700121904335	2.5250407745869	0.927474450888307	0.36711748943639	0.630382909540809	-6.84787361648494
204947_at	E2F1	E2F transcription factor 1	0.00239428948544518	4.05350229259697	0.0710407345769059	0.944223666641506	1	-7.28788154439631
204948_s_at	FST	follistatin	-0.00423395340366328	2.28817664491511	-0.980906942753755	0.340875640138127	0.614248793737594	-6.79687384657882
204949_at	ICAM3	intercellular adhesion molecule 3	-0.948010942950132	2.76470605436854	-3.30912139419204	0.00430926119333923	0.0308756486080958	-2.86675032554048
204950_at	CARD8	caspase recruitment domain family member 8	-0.054349672706115	5.65329547504191	-0.164404048191737	0.871420479611024	1	-7.27628555870105
204951_at	RHOH	ras homolog family member H	4.68495899602754	5.98501089260378	14.1661794441054	1.25558813642873e-10	1.86521802960276e-07	14.7213825633584
204952_at	LYPD3	LY6/PLAUR domain containing 3	0.0421372984903603	2.27112297409714	1.01255119139851	0.325967824390525	0.614248793737594	-6.76547417170295
204953_at	SNAP91	synaptosome associated protein 91	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204954_s_at	DYRK1B	dual specificity tyrosine phosphorylation regulated kinase 1B	0.0552678873653871	2.91986724166611	0.281190992710685	0.782077551621602	1	-7.24889532831432
204955_at	SRPX	sushi repeat containing protein, X-linked	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204956_at	MTAP	methylthioadenosine phosphorylase	-0.0805818399677434	2.29156867094667	-1.03561277507357	0.315399170379428	0.614248793737594	-6.74203747493491
204957_at	ORC5	origin recognition complex subunit 5	-0.962177609804763	4.69294726831415	-3.88668377940595	0.00125553774411691	0.012195792306956	-1.64561748173961
204958_at	PLK3	polo like kinase 3	3.03325765350336	7.33106527935519	5.21938253664911	7.76529314486661e-05	0.0014751408963944	1.16124479552066
204959_at	MNDA	myeloid cell nuclear differentiation antigen	-6.09351630095743	6.43388657827829	-14.9345393257985	5.5970461997628e-11	1.03932483724429e-07	15.5239203737048
204960_at	PTPRCAP	protein tyrosine phosphatase, receptor type C associated protein	0.0161423154584259	2.26016719788566	1.01058869178536	0.326878697569469	0.614248793737594	-6.76744713045943
204961_s_at	NCF1	neutrophil cytosolic factor 1	2.04870253532602	8.92161864804696	4.09432310308629	0.000806816282170161	0.00869288595205741	-1.20345304037459
204961_s_at	NCF1B	neutrophil cytosolic factor 1B pseudogene	2.04870253532602	8.92161864804696	4.09432310308629	0.000806816282170161	0.00869288595205741	-1.20345304037459
204961_s_at	NCF1C	neutrophil cytosolic factor 1C pseudogene	2.04870253532602	8.92161864804696	4.09432310308629	0.000806816282170161	0.00869288595205741	-1.20345304037459
204962_s_at	CENPA	centromere protein A	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204962_s_at	SLC35F6	solute carrier family 35 member F6	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204963_at	SSPN	sarcospan	2.22212311946924	3.85687723039801	4.78074154741393	0.000190703935262656	0.00293470703691835	0.249742755267087
204964_s_at	SSPN	sarcospan	0.400665946995127	2.45038729834953	1.40508269213956	0.178638840301853	0.467866628872377	-6.30639788689443
204965_at	GC	GC, vitamin D binding protein	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204966_at	ADGRB2	adhesion G protein-coupled receptor B2	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204967_at	SHROOM2	shroom family member 2	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204968_at	C6orf47	chromosome 6 open reading frame 47	0.0446362623078151	7.28860079564155	0.668348209807988	0.513200518675591	0.767576582847372	-7.05784197350555
204969_s_at	RDX	radixin	1.92136786203462	6.23507622843516	4.11942688028576	0.000764912430898649	0.0083839368901695	-1.15000155397283
204970_s_at	MAFG	MAF bZIP transcription factor G	0.816016992664996	7.64014888418003	3.61169702730839	0.00225911891969817	0.0191917449056936	-2.22973585678671
204971_at	CSTA	cystatin A	0.17004806410438	10.9284790465412	0.580000809019661	0.569790396821364	0.820779585776098	-7.1147161328021
204972_at	OAS2	2'-5'-oligoadenylate synthetase 2	-2.06490656585353	5.37723620345331	-3.18691826255582	0.00558754421961736	0.0380174802582393	-3.12116828179635
204973_at	GJB1	gap junction protein beta 1	0.0740532796244611	3.90915754082188	0.340626759480991	0.737705019882878	0.968838389700605	-7.2294956491376
204974_at	RAB3A	RAB3A, member RAS oncogene family	-0.0015749279393602	2.60499784413087	-0.0197612695636908	0.984472027562016	1	-7.29033984499975
204975_at	EMP2	epithelial membrane protein 2	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204976_s_at	AMMECR1	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1	-0.378640508789475	3.38226641705632	-1.72205670379403	0.103845660843007	0.332341878009115	-5.85165164799857
204977_at	DDX10	DEAD-box helicase 10	-0.710017371871502	3.29851492665953	-2.22229294133804	0.0406398668721716	0.167097224330048	-5.01219494869648
204978_at	CLASRP	CLK4 associating serine/arginine rich protein	0.23560581845437	7.4252768564905	1.48539709103169	0.156390052904421	0.434539987338438	-6.19772284503557
204979_s_at	SH3BGR	SH3 domain binding glutamate rich protein	-0.00462725010765608	2.25686730787992	-0.747258726122879	0.465477632123067	0.7214968055508	-7.00061634316886
204980_at	CLOCK	clock circadian regulator	-0.0355386554396588	7.35418222938478	-0.213073963228872	0.833893002415786	1	-7.26660591958284
204981_at	SLC22A18	solute carrier family 22 member 18	-2.19107744161494	5.96541372187213	-7.28982216953238	1.55672082201993e-06	9.74393541490732e-05	5.15508735868944
204982_at	GIT2	GIT ArfGAP 2	-0.397435039353434	3.71267830558928	-2.59625141968972	0.0192025296356662	0.0945512607597774	-4.31111787512425
204983_s_at	GPC4	glypican 4	0.161199985383162	2.34638100286058	1.03270363107124	0.316718659960603	0.614248793737594	-6.74501948986958
204984_at	GPC4	glypican 4	0.186456286890611	2.41418917772245	0.707460433673771	0.489203651524834	0.744368983541328	-7.03022795640164
204985_s_at	TRAPPC6A	trafficking protein particle complex 6A	-0.790640874198596	4.02612694555939	-3.73295419682982	0.00174339799611711	0.0157726908434744	-1.97254275088745
204986_s_at	TAOK2	TAO kinase 2	-0.0769723165149978	2.30426499074848	-1.76465615138739	0.0962178179573595	0.315575748828944	-5.78553054905089
204987_at	ITIH2	inter-alpha-trypsin inhibitor heavy chain 2	-0.00264981446321677	2.25535549122375	-0.799039882703892	0.435677060136649	0.693044578468027	-6.95983033514124
204988_at	FGB	fibrinogen beta chain	-0.0232494168621669	2.26444110301265	-1.05199303197105	0.308043363920498	0.614248793737594	-6.72510987417619
204989_s_at	ITGB4	integrin subunit beta 4	-0.00561357996752232	2.34141030941155	-0.44857575248255	0.659602585400668	0.901998889940157	-7.18494226927416
204990_s_at	ITGB4	integrin subunit beta 4	0.152205282718113	4.00137454311701	1.35985540009642	0.192261728179507	0.490330495246831	-6.36551071721766
204991_s_at	NF2	neurofibromin 2	-0.0594867027543011	2.29835066922876	-0.751082698486107	0.463235268906228	0.719171706057094	-6.99769134803893
204992_s_at	PFN2	profilin 2	-0.181114135628049	2.34204527273374	-1.03205677752126	0.317012588300838	0.614248793737594	-6.74568154630508
204993_at	GNAZ	G protein subunit alpha z	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
204994_at	MX2	MX dynamin like GTPase 2	-2.96912004878548	6.53809886433543	-5.80601216031385	2.42034146946518e-05	0.000630052207524446	2.34870944426407
204995_at	CDK5R1	cyclin dependent kinase 5 regulatory subunit 1	0.0134442930289231	2.2695606294388	0.527659435805167	0.604795487429866	0.85198241537487	-7.14476481130003
204996_s_at	CDK5R1	cyclin dependent kinase 5 regulatory subunit 1	0.00032932253125173	2.25021898611759	0.292951886207197	0.773229858332063	0.998023687048966	-7.2453476608565
204997_at	GPD1	glycerol-3-phosphate dehydrogenase 1	0.00102472770178963	2.25056668870286	0.693791551484011	0.497514266717873	0.753154870143469	-7.04004680346444
204998_s_at	ATF5	activating transcription factor 5	-0.0324571380353973	9.29776748246516	-0.145457738401424	0.886120638897856	1	-7.27938098949937
204999_s_at	ATF5	activating transcription factor 5	-0.397724741599888	6.67402267254045	-1.04875024542913	0.309489657080088	0.614248793737594	-6.72847945753622
205000_at	DDX3Y	DEAD-box helicase 3, Y-linked	0.80709246512	6.19478730135998	0.542581472624455	0.594708650320378	0.843315762679998	-7.13647716350944
205001_s_at	DDX3Y	DEAD-box helicase 3, Y-linked	1.03421431840458	4.41802962068989	1.26650623339103	0.223009250339716	0.53456488009035	-6.48259453188597
205002_at	AHDC1	AT-hook DNA binding motif containing 1	-0.124964166424582	2.32767115173225	-1.34784068000966	0.196017885477739	0.496687121003008	-6.38095573477998
205003_at	DOCK4	dedicator of cytokinesis 4	0.849527924048729	10.7319088947886	4.8363012023976	0.000169995443270721	0.00269454605268384	0.366136245997889
205004_at	NKRF	NFKB repressing factor	-0.447414339832424	4.19706188994858	-2.51647428994138	0.0225933061845718	0.107116306746982	-4.46488108684774
205005_s_at	NMT2	N-myristoyltransferase 2	-0.225667731772731	2.81300288030306	-0.658446232964375	0.519380665577136	0.773086125317623	-7.06459735586795
205006_s_at	NMT2	N-myristoyltransferase 2	0.27280646253404	4.0535977345962	0.72381643404602	0.47936753182208	0.734516368810785	-7.01824226425808
205007_s_at	CIB2	calcium and integrin binding family member 2	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
205008_s_at	CIB2	calcium and integrin binding family member 2	-0.0238069195428388	4.23194189964071	-0.82209628038703	0.422803225023467	0.680190907746583	-6.9408565965533
205009_at	TFF1	trefoil factor 1	-0.0469919703833281	2.27355031004363	-1.09166279071699	0.290745659873933	0.614248793737594	-6.68315738285412
205010_at	GNL3L	G protein nucleolar 3 like	-0.302666788500926	3.25806461782325	-1.63181359747852	0.121752450447372	0.370519181786928	-5.98797798757932
205011_at	VWA5A	von Willebrand factor A domain containing 5A	-1.04938490592049	2.95138439514368	-6.59257175019072	5.44453192380934e-06	0.000223838569849158	3.87338156033251
205012_s_at	HAGH	hydroxyacylglutathione hydrolase	-0.0735886030990187	7.13757808525601	-0.571641096058955	0.575309849984603	0.825794214584315	-7.1196986844285
205013_s_at	ADORA2A	adenosine A2a receptor	2.93180990155057	8.82347973166687	2.86732496601646	0.0109581660566976	0.0625463151233075	-3.77484309569461
205013_s_at	SPECC1L-ADORA2A	SPECC1L-ADORA2A readthrough (NMD candidate)	2.93180990155057	8.82347973166687	2.86732496601646	0.0109581660566976	0.0625463151233075	-3.77484309569461
205014_at	FGFBP1	fibroblast growth factor binding protein 1	0.00246733905802587	2.25128799438098	0.926510264754048	0.367603374020937	0.630925516699418	-6.84877036766905
205015_s_at	TGFA	transforming growth factor alpha	0.0500594855607623	2.27508406763234	1.02386048090883	0.32075390642734	0.614248793737594	-6.75403891920554
205016_at	TGFA	transforming growth factor alpha	2.40952232864266	4.91485423552644	3.96424363533065	0.00106415437154442	0.0107588710803649	-1.48047877619402
205017_s_at	MBNL2	muscleblind like splicing regulator 2	-0.0434314419028214	2.31018565887874	-0.494931688568475	0.627207503135879	0.871760528466617	-7.16215827590993
205018_s_at	MBNL2	muscleblind like splicing regulator 2	-0.303533570198237	2.45817861330379	-1.26928757197692	0.222040367243659	0.533419664210701	-6.47920400715556
205019_s_at	VIPR1	vasoactive intestinal peptide receptor 1	0.10860841075519	2.31013779888167	0.983152707453665	0.339802132389102	0.614248793737594	-6.7946745810424
205020_s_at	ARL4A	ADP ribosylation factor like GTPase 4A	1.91633966636466	5.87127964423094	3.12410397600471	0.00638325536766222	0.0418593523712823	-3.25109972323419
205021_s_at	FOXN3	forkhead box N3	0.314335057972173	3.88810419347963	2.09070337069636	0.0524461425206719	0.202856690468344	-5.24538783603207
205022_s_at	FOXN3	forkhead box N3	0.256235882832414	8.1518238250789	0.874506742624676	0.394457496715223	0.654560436845232	-6.89588586682225
205023_at	RAD51	RAD51 recombinase	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
205024_s_at	RAD51	RAD51 recombinase	-0.143915782083207	2.45031807715774	-1.1974074432672	0.248153624681509	0.568188164691539	-6.56484730779063
205025_at	ZBTB48	zinc finger and BTB domain containing 48	-0.182871272645563	4.78543709608925	-0.524909162968142	0.606663714113088	0.853373369205349	-7.14626793343855
205026_at	STAT5B	signal transducer and activator of transcription 5B	0.222327591008589	3.18437543884629	1.31430820535948	0.206812409643326	0.513270971786225	-6.423479596662
205027_s_at	MAP3K8	mitogen-activated protein kinase kinase kinase 8	1.83889688787273	7.50403763658147	4.59751638538064	0.00027920503757797	0.00390309024614172	-0.13572490284469
205028_at	TRO	trophinin	0.132574031036579	2.31635493849443	1.80818145242759	0.0889347598260074	0.297960194437366	-5.71684325032988
205029_s_at	FABP7	fatty acid binding protein 7	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
205030_at	FABP7	fatty acid binding protein 7	0.000131188405476212	2.2501199190547	0.121036578732427	0.905131286712983	1	-7.2828137774053
205031_at	EFNB3	ephrin B3	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
205032_at	ITGA2	integrin subunit alpha 2	-0.000374903413922212	2.25024177655892	-0.32944546739313	0.745985363207384	0.975172582913889	-7.23342488325542
205033_s_at	DEFA1	defensin alpha 1	-0.0571161933614146	2.44201385000896	-0.21934324054867	0.829086902547835	1	-7.26517851246105
205033_s_at	DEFA3	defensin alpha 3	-0.0571161933614146	2.44201385000896	-0.21934324054867	0.829086902547835	1	-7.26517851246105
205033_s_at	DEFA1B	defensin alpha 1B	-0.0571161933614146	2.44201385000896	-0.21934324054867	0.829086902547835	1	-7.26517851246105
205034_at	CCNE2	cyclin E2	4.44089209850063e-16	2.25005432485196	4.12681007534436e-13	0.999999999999676	1	-7.29054604696949
205035_at	CTDP1	CTD phosphatase subunit 1	0.0202053682137464	5.49957265607084	0.176148986409679	0.862331723771825	1	-7.2741772559416
205036_at	LSM6	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated	-0.637151468446333	7.32740083311473	-4.24184975371488	0.000590028947817378	0.00682284122688876	-0.889493094999118
