Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of cellular protein metabolic process (GO:0032270)	8/91	0.0015272523258342734	0.02897237404733196	0	0	3.670650852279245	23.801546348097794	NFKBIA;IL6;CSF1;RDX;BCL3;FAM129A;INHBA;THBS1
endoderm formation (GO:0001706)	5/36	0.0015762092298462404	0.02979035444409394	0	0	5.799118533982835	37.42016084611207	DUSP4;DUSP5;DUSP1;COL7A1;INHBA
response to metal ion (GO:0010038)	7/72	0.0016654433205139853	0.03136072791358992	0	0	4.059382973787985	25.970568039296598	IL1A;MT2A;MTF1;BCL2;ITPR3;NDRG1;THBS1
negative regulation of cell cycle (GO:0045786)	7/72	0.0016654433205139853	0.031245431119789953	0	0	4.059382973787985	25.970568039296598	BTG3;ZBTB17;NR4A1;BTG1;DUSP1;TP53BP2;INHBA
positive regulation of interleukin-10 production (GO:0032733)	4/22	0.0016870407242827671	0.03153468430774711	0	0	7.591573353577529	48.47052067298353	CD274;IL23A;IRF4;IL12B
positive regulation of multi-organism process (GO:0043902)	5/37	0.0017871271907347922	0.03328361333693301	0	0	5.642385600631948	35.700196748702986	IFNG;PRF1;INHBA;BMP6;OPTN
regulation of peptide hormone secretion (GO:0090276)	7/73	0.0018048587297269962	0.0334916149010795	0	0	4.003774987845683	25.292939453985923	MARCKS;IFNG;IL1B;CCL5;ITPR1;ITPR3;TNF
regulation of protein kinase B signaling (GO:0051896)	11/163	0.001945118982624937	0.03596355858092411	0	0	2.8177312140579174	17.589495864893212	CD86;CSF3;CD80;CCL3;PTPRJ;CCR7;TXN;MET;THBS1;EREG;HBEGF
interleukin-27-mediated signaling pathway (GO:0070106)	3/11	0.0019516709910892324	0.035954429846672756	0	0	11.387360030366294	71.04652899803645	STAT3;EBI3;JAK1
interleukin-2-mediated signaling pathway (GO:0038110)	3/11	0.0019516709910892324	0.035825097365209904	0	0	11.387360030366294	71.04652899803645	IL2RA;IL2RG;JAK1
cellular response to interleukin-2 (GO:0071352)	3/11	0.0019516709910892324	0.03569669199830951	0	0	11.387360030366294	71.04652899803645	IL2RA;IL2RG;JAK1
positive regulation of heterotypic cell-cell adhesion (GO:0034116)	3/11	0.0019516709910892324	0.03556920381260126	0	0	11.387360030366294	71.04652899803645	IL1B;TNF;CD44
response to corticosteroid (GO:0031960)	3/11	0.0019516709910892324	0.035442623016115136	0	0	11.387360030366294	71.04652899803645	IL1RN;IL6;TNF
regulation of GTPase activity (GO:0043087)	12/188	0.001979213767095484	0.0358153469981853	0	0	2.665126815617643	16.59056260950008	CD40;SIPA1L1;CCL3L1;CCL20;CCL5;RDX;CCL4;CCL3;RAPGEF2;AGRN;RASGRP1;CPEB2
positive regulation of monooxygenase activity (GO:0032770)	4/23	0.0020039554387439305	0.03613492792901158	0	0	7.261504946900245	45.113060413270176	GCH1;IFNG;IL1B;TNF
negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433)	10/140	0.00202966809129705	0.036469705175664946	0	0	2.9824038174768863	18.49055473045164	PARP10;NFKBIA;IRAK2;ZC3H12A;BHLHE40;PIM1;NLRC5;TNFAIP3;SIK1;TNFRSF4
negative regulation of phosphorylation (GO:0042326)	7/75	0.002110726302237439	0.037793109895851405	0	0	3.8970076548364654	24.00838535926433	PPP1R15B;ANKLE2;CDKN1A;ZC3H12A;FAM129A;INHBA;INSM1
regulation of defense response (GO:0031347)	7/75	0.002110726302237439	0.03766096615495682	0	0	3.8970076548364654	24.00838535926433	SBNO2;IRF1;TNFAIP3;PTGS2;BIRC2;RELA;BIRC3
positive regulation of macromolecule biosynthetic process (GO:0010557)	10/142	0.0022532432508941135	0.04006376414394656	0	0	2.94039812990679	17.922857643001407	IL6;EDN1;CSF2;NAMPT;BCL3;FAM129A;NLRC5;THBS1;NFKB1;EREG
regulation of phosphorylation (GO:0042325)	9/119	0.0022748407643926297	0.04030733479408191	0	0	3.1578393361519974	19.218121437982553	ANKLE2;CDKN1A;CCL5;NLRC5;PRKAG2;PHIP;INHBA;THBS1;EREG
protein oligomerization (GO:0051259)	13/217	0.0022963544174948976	0.04054773907431302	0	0	2.501370943690292	15.199411570268852	GCH1;UXS1;PRF1;TNFAIP3;ITPR3;RASGRP1;EHD1;PANX1;RNF213;CCL5;DPYSL3;ZC3H12A;GBP1
response to dsRNA (GO:0043331)	4/24	0.0023597419480576275	0.041523321244614046	0	0	6.958942240779401	42.09605434910572	RFTN1;PMAIP1;SLC3A2;TICAM1
negative regulation of sequestering of calcium ion (GO:0051283)	4/24	0.0023597419480576275	0.04138062941903118	0	0	6.958942240779401	42.09605434910572	ERO1A;ITPR1;ITPR3;CCR7
eosinophil chemotaxis (GO:0048245)	4/24	0.0023597419480576275	0.04123891493471943	0	0	6.958942240779401	42.09605434910572	CCL3L1;CCL5;CCL4;CCL3
negative regulation of endothelial cell apoptotic process (GO:2000352)	4/24	0.0023597419480576275	0.04109816778477158	0	0	6.958942240779401	42.09605434910572	TNIP2;TNFAIP3;ICAM1;NFE2L2
eosinophil migration (GO:0072677)	4/24	0.0023597419480576275	0.04095837809842882	0	0	6.958942240779401	42.09605434910572	CCL3L1;CCL5;CCL4;CCL3
negative regulation of interleukin-6 production (GO:0032715)	4/24	0.0023597419480576275	0.04081953613877313	0	0	6.958942240779401	42.09605434910572	ZC3H12A;TNFAIP3;TNF;SLAMF1
negative regulation of T cell proliferation (GO:0042130)	4/24	0.0023597419480576275	0.040681632300466467	0	0	6.958942240779401	42.09605434910572	CD86;CD274;CEBPB;CD80
positive regulation of epithelial to mesenchymal transition (GO:0010718)	5/40	0.0025439259394344827	0.043709272959374296	0	0	5.219206680584551	31.179784685728258	BAMBI;IL1B;SNAI1;TWIST1;BCL9L
positive regulation of mitotic nuclear division (GO:0045840)	5/40	0.0025439259394344827	0.043562597546758945	0	0	5.219206680584551	31.179784685728258	IL1A;EDN1;IL1B;PHIP;EREG
response to cAMP (GO:0051591)	5/40	0.0025439259394344827	0.04341690324058249	0	0	5.219206680584551	31.179784685728258	RAP1B;KCNE1;RAPGEF2;AHR;JUNB
negative regulation of cytokine-mediated signaling pathway (GO:0001960)	5/40	0.0025439259394344827	0.04327218022978055	0	0	5.219206680584551	31.179784685728258	IL1RN;IL6;HIST1H2BJ;NLRC5;PARP14
cellular response to arsenic-containing substance (GO:0071243)	3/12	0.002556217294519237	0.04333680017917497	0	0	10.438413361169102	62.309256081159845	ZC3H12A;CPEB2;ATF3
positive regulation of T-helper 1 type immune response (GO:0002827)	3/12	0.002556217294519237	0.04319330084083333	0	0	10.438413361169102	62.309256081159845	IL23A;CD80;IL12B
negative regulation by host of viral transcription (GO:0043922)	3/12	0.002556217294519237	0.04305074869284378	0	0	10.438413361169102	62.309256081159845	CCL5;CCL4;CCL3
response to interleukin-6 (GO:0070741)	3/12	0.002556217294519237	0.04290913438793311	0	0	10.438413361169102	62.309256081159845	SBNO2;RELA;NFKB1
negative regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043518)	3/12	0.002556217294519237	0.0427684487014153	0	0	10.438413361169102	62.309256081159845	SNAI1;TWIST1;CD44
PERK-mediated unfolded protein response (GO:0036499)	3/12	0.002556217294519237	0.04262868252918845	0	0	10.438413361169102	62.309256081159845	CXCL8;ATF3;NFE2L2
glycosaminoglycan biosynthetic process (GO:0006024)	8/99	0.002607730302183232	0.04334608381772323	0	0	3.3740326015900135	20.073047981289818	CHST7;CHST11;LUM;IL1B;AGRN;ST3GAL1;CHST2;B4GALT5
adenylate cyclase-activating G-protein coupled receptor signaling pathway (GO:0007189)	7/78	0.002642841924702764	0.04378708552518898	0	0	3.7471227450350626	22.242547604160528	PTGER4;GNA13;ABCA1;PTGIR;ADORA2A;RAPGEF2;ADM
positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	4/25	0.0027566867309659774	0.04552547698420512	0	0	6.680584551148226	39.37353339575487	IL23A;IL12B;PVR;RASGRP1
regulation of apoptotic signaling pathway (GO:2001233)	4/25	0.0027566867309659774	0.04537862060683672	0	0	6.680584551148226	39.37353339575487	NR4A2;BCL2;FAS;TRAF1
peptidyl-tyrosine dephosphorylation (GO:0035335)	4/25	0.0027566867309659774	0.04523270864347068	0	0	6.680584551148226	39.37353339575487	DUSP4;DUSP5;DUSP1;PTPRJ
regulation of calcium-mediated signaling (GO:0050848)	5/41	0.0028411697976881887	0.046469517556419315	0	0	5.091908956667855	29.856608844759677	P2RX4;CCL4;ITPR1;CCL3;GBP1
positive regulation of stress-activated MAPK cascade (GO:0032874)	7/80	0.003051041266234177	0.04974269514885944	0	0	3.653444676409186	21.161746573604216	IL1A;GADD45B;IL1B;ZC3H12A;CCR7;RASGRP1;SLAMF1
negative regulation of MAPK cascade (GO:0043409)	7/80	0.003051041266234177	0.04958427892227072	0	0	3.653444676409186	21.161746573604216	DUSP4;TNIP1;DUSP1;IL1B;CNKSR3;PTPRJ;GBP1
negative regulation of macrophage derived foam cell differentiation (GO:0010745)	3/13	0.0032643974662671187	0.05288323895352732	0	0	9.635458487233018	55.1599172301966	ABCA1;NFKBIA;ITGB3
regulation of granulocyte chemotaxis (GO:0071622)	3/13	0.0032643974662671187	0.05271588693152249	0	0	9.635458487233018	55.1599172301966	CSF1;CCL5;THBS1
glucosamine-containing compound metabolic process (GO:1901071)	3/13	0.0032643974662671187	0.052549590758236925	0	0	9.635458487233018	55.1599172301966	MGEA5;CHST7;CHST2
positive regulation of T cell mediated cytotoxicity (GO:0001916)	3/13	0.0032643974662671187	0.05238434047283367	0	0	9.635458487233018	55.1599172301966	IL23A;IL12B;PVR
response to UV-B (GO:0010224)	3/13	0.0032643974662671187	0.05222012623937651	0	0	9.635458487233018	55.1599172301966	CDKN1A;IL12B;RELA
leukocyte differentiation (GO:0002521)	3/13	0.0032643974662671187	0.052056938344878456	0	0	9.635458487233018	55.1599172301966	BATF3;CSF2;RELB
regulation of endothelial cell chemotaxis (GO:2001026)	3/13	0.0032643974662671187	0.05189476719738662	0	0	9.635458487233018	55.1599172301966	P2RX4;THBS1;MET
prostanoid biosynthetic process (GO:0046457)	3/13	0.0032643974662671187	0.05173360332410282	0	0	9.635458487233018	55.1599172301966	EDN1;PTGS2;PTGES
positive regulation of interleukin-17 production (GO:0032740)	3/13	0.0032643974662671187	0.05157343736953903	0	0	9.635458487233018	55.1599172301966	IL15;IL23A;IL12B
negative regulation of interleukin-10 production (GO:0032693)	3/13	0.0032643974662671187	0.051414260093707115	0	0	9.635458487233018	55.1599172301966	CD274;IL23A;IL12B
negative regulation of viral life cycle (GO:1903901)	6/61	0.003336287868626011	0.052384852287995484	0	0	4.106916732263254	23.421321085542885	ISG20;PARP10;PLSCR1;TNIP1;CCL5;TNF
positive regulation of cellular amide metabolic process (GO:0034250)	6/61	0.003336287868626011	0.05222416255705071	0	0	4.106916732263254	23.421321085542885	PLK3;IL6;BCL3;FAM129A;TNF;THBS1
positive regulation of protein secretion (GO:0050714)	7/82	0.0035057718582005913	0.05470933881467161	0	0	3.564336269667499	20.150421083018223	PTGER4;IL1A;IL6;ANKRD1;TNF;TNFRSF4;BMP6
regulation of B cell proliferation (GO:0030888)	5/43	0.0035096895519032413	0.05460349324195805	0	0	4.855075981939118	27.44199491269224	TFRC;CLCF1;BCL2;AHR;TNFRSF4
positive regulation of interleukin-6 production (GO:0032755)	5/43	0.0035096895519032413	0.05443752517739282	0	0	4.855075981939118	27.44199491269224	IL6;IL1B;TWIST1;ARHGEF2;EREG
protein polyubiquitination (GO:0000209)	15/283	0.0035731746810200803	0.05525427393104688	0	0	2.213091171979315	12.469221387227917	DTX3L;FBXO2;RNF19B;TNFAIP3;FBXO32;TANK;RNF144B;SPSB1;RNF213;BCL2;TRIM69;FBXO6;LONRF1;BIRC2;TRIM56
positive regulation of type I interferon production (GO:0032481)	6/62	0.0036206528867065244	0.055819310214088806	0	0	4.0406761398073945	22.713048342498837	RIPK2;IRF1;TMEM173;RELA;NFKB1;NFKB2
stress-activated MAPK cascade (GO:0051403)	6/62	0.0036206528867065244	0.05565117976163673	0	0	4.0406761398073945	22.713048342498837	PTGER4;RIPK2;IRAK2;TNIP2;MAP3K8;NFKB1
negative regulation of smooth muscle cell proliferation (GO:0048662)	4/27	0.0036829809338948635	0.05643919431130777	0	0	6.185726436248356	34.66501395388065	PTGIR;IFNG;TNFAIP3;IL12B
release of sequestered calcium ion into cytosol (GO:0051209)	4/27	0.0036829809338948635	0.05627021468762122	0	0	6.185726436248356	34.66501395388065	ERO1A;ITPR1;ITPR3;CCR7
regulation of vascular endothelial growth factor production (GO:0010574)	4/27	0.0036829809338948635	0.05610224389750892	0	0	6.185726436248356	34.66501395388065	IL1A;IL6;IL1B;PTGS2
regulation of MAPK cascade (GO:0043408)	12/203	0.0037121738531695233	0.056378640395012135	0	0	2.468196262739492	13.812365983427425	CD40;IL6;DUSP1;IL1B;OSM;FAS;VRK2;INHBA;TNFRSF4;RASGRP1;MET;BMP6
negative regulation of protein phosphorylation (GO:0001933)	11/178	0.0038417181643346145	0.05817296080890071	0	0	2.580281954446295	14.351103964736838	GREM1;PPP1R15B;DUSP1;ZC3H12A;DDIT4;CNKSR3;NCK2;FAM129A;TWIST1;PRKAG2;INSM1
N-acetylglucosamine metabolic process (GO:0006044)	3/14	0.0040814063508629265	0.06161957576465537	0	0	8.94721145243066	49.221416547453515	MGEA5;CHST7;CHST2
neutrophil activation (GO:0042119)	3/14	0.0040814063508629265	0.06143780710458264	0	0	8.94721145243066	49.221416547453515	CXCL6;CXCL8;CCL5
nucleoside triphosphate metabolic process (GO:0009141)	3/14	0.0040814063508629265	0.0612571076719221	0	0	8.94721145243066	49.221416547453515	CMPK2;AK4;AK8
regulation of interferon-gamma biosynthetic process (GO:0045072)	3/14	0.0040814063508629265	0.06107746805998098	0	0	8.94721145243066	49.221416547453515	EBI3;IL12B;INHBA
cellular response to hydrogen peroxide (GO:0070301)	4/28	0.0042166698343285855	0.0629171525280081	0	0	5.964807634953773	32.619800782897876	IL6;TNFAIP3;RELA;NFE2L2
negative regulation of homeostatic process (GO:0032845)	4/28	0.0042166698343285855	0.06273372059643956	0	0	5.964807634953773	32.619800782897876	IL6;BCL2;TNFAIP3;PIM3
positive regulation of phosphate metabolic process (GO:0045937)	4/28	0.0042166698343285855	0.06255135512958945	0	0	5.964807634953773	32.619800782897876	IFNG;CCL5;THBS1;EREG
nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	4/28	0.0042166698343285855	0.06237004685385151	0	0	5.964807634953773	32.619800782897876	IRAK2;RIPK2;TNFAIP3;RELA
activation of protein kinase activity (GO:0032147)	13/233	0.00421992869494767	0.06223785008762417	0	0	2.329602981891817	12.738122451838048	DUSP5;GADD45B;RIPK2;ITGB3;TXN;OXSR1;STK4;TANK;TNF;THBS1;IRAK2;IL1B;MAP3K8
positive regulation of cell adhesion (GO:0045785)	6/64	0.004242846255058574	0.062395517116898856	0	0	3.9144050104384136	21.382519369963074	TNFRSF18;CCL5;IL12B;PTPRJ;CCR7;TNF
positive regulation of blood vessel endothelial cell migration (GO:0043536)	5/45	0.004284205997196053	0.06282271035543523	0	0	4.6392948271862675	25.297239815848673	CD40;P2RX4;AKT3;PTGS2;THBS1
regulation of cytokine production (GO:0001817)	8/108	0.004454363249304791	0.06513070390029325	0	0	3.092863218124178	16.744362971387094	IL6;CD83;IL12B;CCR7;TMEM173;TNF;EREG;TRIM56
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	6/65	0.004581964248684462	0.06680503874581946	0	0	3.8541833948932074	20.757196072091737	TNIP1;RIPK2;SPHK1;ZC3H12A;TANK;BIRC3
regulation of JAK-STAT cascade (GO:0046425)	6/65	0.004581964248684462	0.06661471100010487	0	0	3.8541833948932074	20.757196072091737	SOCS3;IL6;IL23A;CCL5;BCL3;IL12B
positive regulation of ion transport (GO:0043270)	5/46	0.0047139301397238495	0.06833859517900796	0	0	4.538440591812654	24.313485042764064	P2RX4;CCL5;CCL4;CNKSR3;CCL3
positive regulation of cytosolic calcium ion concentration (GO:0007204)	9/133	0.004781546858483138	0.06912247484090497	0	0	2.8254351955044186	15.096275313046432	PTGER4;EDN1;PTGIR;C1QTNF1;P2RX4;ITPR3;CCR7;CD55;GPR157
keratan sulfate biosynthetic process (GO:0018146)	4/29	0.004800185695612821	0.06919589718845262	0	0	5.759124613058815	30.748546110319456	LUM;ST3GAL1;CHST2;B4GALT5
TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	4/29	0.004800185695612821	0.06900097916820346	0	0	5.759124613058815	30.748546110319456	TICAM1;TANK;BIRC2;BIRC3
positive regulation of myeloid cell differentiation (GO:0045639)	4/29	0.004800185695612821	0.06880715619301186	0	0	5.759124613058815	30.748546110319456	CSF3;STAT3;INHBA;FOXO3
positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)	4/29	0.004800185695612821	0.06861441906081855	0	0	5.759124613058815	30.748546110319456	CEBPB;MUC1;ATF3;NFE2L2
negative regulation of lymphocyte proliferation (GO:0050672)	4/29	0.004800185695612821	0.06842275867238051	0	0	5.759124613058815	30.748546110319456	CD86;CD274;CEBPB;CD80
negative regulation of epithelial cell apoptotic process (GO:1904036)	4/29	0.004800185695612821	0.06823216602983907	0	0	5.759124613058815	30.748546110319456	TNIP2;TNFAIP3;ICAM1;NFE2L2
regulation of activated T cell proliferation (GO:0046006)	4/29	0.004800185695612821	0.06804263223531173	0	0	5.759124613058815	30.748546110319456	CD274;IL23A;IL12B;TNFSF9
regulation of MAP kinase activity (GO:0043405)	7/87	0.0048679953385971225	0.0688126875702524	0	0	3.359489357617642	17.889526278368418	CD40;EDN1;DUSP1;IL1B;PTPRJ;TNF;RASGRP1
cellular response to peptide hormone stimulus (GO:0071375)	8/110	0.004975291665278722	0.07013511980087656	0	0	3.0366293414310115	16.104069186269427	NR4A2;NR4A1;NR4A3;CPEB2;NFKB1;RHOQ;RELA;RAB8B
L-alpha-amino acid transmembrane transport (GO:1902475)	3/15	0.005011882687385031	0.07045630124993336	0	0	8.350730688935283	44.22499915298545	SLC1A2;SLC1A3;SLC3A2
positive regulation of membrane protein ectodomain proteolysis (GO:0051044)	3/15	0.005011882687385031	0.07026273998276322	0	0	8.350730688935283	44.22499915298545	IFNG;IL1B;TNF
regulation of macrophage chemotaxis (GO:0010758)	3/15	0.005011882687385031	0.0700702393252762	0	0	8.350730688935283	44.22499915298545	CSF1;CCL5;THBS1
negative regulation of signal transduction by p53 class mediator (GO:1901797)	3/15	0.005011882687385031	0.06987879058395031	0	0	8.350730688935283	44.22499915298545	SNAI1;TWIST1;CD44
positive regulation of interleukin-4 production (GO:0032753)	3/15	0.005011882687385031	0.06968838516001584	0	0	8.350730688935283	44.22499915298545	CD86;CEBPB;IRF4
negative regulation of protein processing (GO:0010955)	3/15	0.005011882687385031	0.06949901454816797	0	0	8.350730688935283	44.22499915298545	SERPINE2;THBS1;CD55
negative regulation of anoikis (GO:2000811)	3/15	0.005011882687385031	0.0693106703353003	0	0	8.350730688935283	44.22499915298545	TLE1;BCL2;MCL1
endoderm development (GO:0007492)	3/15	0.005011882687385031	0.06912334419925896	0	0	8.350730688935283	44.22499915298545	DUSP4;DUSP5;DUSP1
regulation of cell junction assembly (GO:1901888)	3/15	0.005011882687385031	0.06893702790761674	0	0	8.350730688935283	44.22499915298545	RAP1B;SNAI1;RAPGEF2
negative regulation of cellular biosynthetic process (GO:0031327)	5/47	0.005173400445548755	0.07096737224095509	0	0	4.441878026029405	23.383045708067634	ZC3H12A;SNAI1;RAPGEF2;SIK1;NFKB1
divalent metal ion transport (GO:0070838)	7/88	0.005182468278856833	0.0709011679008215	0	0	3.321313342190169	17.478324559424344	PANX1;NIPAL4;CYP27B1;CCL5;ITPR1;CCL3;SLC3A2
regulation of protein binding (GO:0043393)	8/111	0.005252628511626186	0.07166888581504927	0	0	3.0092723203370384	15.795750633008772	CSF3;DTX3L;BAMBI;RIPK2;BCL2;RAPGEF2;STK4;TMEM173
positive regulation of autophagy (GO:0010508)	6/67	0.005319477077912877	0.07238744407623843	0	0	3.73913314429938	19.579523038987134	PLK3;IFNG;ZC3H12A;PIM2;TICAM1;OPTN
regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739)	4/30	0.0054355506292424185	0.07377025228995762	0	0	5.567153792623522	29.03156271016014	TP53BP2;BCL2;PMAIP1;GZMB
cellular response to cAMP (GO:0071320)	4/30	0.0054355506292424185	0.07357457522818053	0	0	5.567153792623522	29.03156271016014	RAP1B;KCNE1;RAPGEF2;AHR
cellular response to drug (GO:0035690)	4/30	0.0054355506292424185	0.07337993349477265	0	0	5.567153792623522	29.03156271016014	MT2A;TFRC;IL1B;PDE4B
positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740)	4/30	0.0054355506292424185	0.0731863188945226	0	0	5.567153792623522	29.03156271016014	TP53BP2;BCL2;PMAIP1;GZMB
positive regulation of B cell proliferation (GO:0030890)	4/30	0.0054355506292424185	0.07299372331848437	0	0	5.567153792623522	29.03156271016014	TFRC;CLCF1;BCL2;TNFRSF4
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	5/48	0.005663681902410672	0.07585766075590986	0	0	4.349338900487126	22.50209240372901	BCL2A1;BCL3;DDIT4;BCL2;MCL1
cellular macromolecule catabolic process (GO:0044265)	5/48	0.005663681902410672	0.07565908049215093	0	0	4.349338900487126	22.50209240372901	ISG20;MGEA5;FBXO2;RAB12;DENND3
regulation of epithelial to mesenchymal transition (GO:0010717)	6/68	0.005719166501219509	0.07620080066768448	0	0	3.6841458921773307	19.024679604979017	GREM1;BAMBI;IL1B;SNAI1;TWIST1;BCL9L
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	6/68	0.005719166501219509	0.07600236108261238	0	0	3.6841458921773307	19.024679604979017	DNAJB6;LAMP3;THBS1;BIRC2;CD44;BIRC3
regulation of endopeptidase activity (GO:0052548)	6/68	0.005719166501219509	0.07580495235252767	0	0	3.6841458921773307	19.024679604979017	SERPINB4;SERPINE2;SERPINB9;SERPINB7;BIRC2;BIRC3
positive regulation of kinase activity (GO:0033674)	8/113	0.005842582480906027	0.07724015129550117	0	0	2.9560108633399227	15.201529363907861	CDKN1A;CSF1;PRKAG2;RAPGEF2;CCR7;TNF;MET;EREG
positive regulation of protein modification process (GO:0031401)	10/163	0.0060107416307231595	0.07925791871209376	0	0	2.561573830961743	13.100419172338434	ANKLE2;CD40;IFNG;ITGB3;IL1B;FAM129A;FAS;STK4;TNF;RASGRP1
peptidyl-threonine dephosphorylation (GO:0035970)	3/16	0.006059938541931259	0.07970068654503921	0	0	7.828810020876827	39.97433940929939	DUSP4;DUSP5;DUSP1
positive regulation of epithelial cell apoptotic process (GO:1904037)	3/16	0.006059938541931259	0.07949580046137589	0	0	7.828810020876827	39.97433940929939	CD40;IL6;THBS1
positive regulation of macrophage derived foam cell differentiation (GO:0010744)	3/16	0.006059938541931259	0.07929196507557748	0	0	7.828810020876827	39.97433940929939	CSF2;CSF1;NFKB1
T cell migration (GO:0072678)	3/16	0.006059938541931259	0.07908917232602357	0	0	7.828810020876827	39.97433940929939	CCL20;CCL3;CXCL16
positive regulation of leukocyte activation (GO:0002696)	3/16	0.006059938541931259	0.07888741423335514	0	0	7.828810020876827	39.97433940929939	TNIP2;THBS1;CRLF2
regulation of glucose transport (GO:0010827)	3/16	0.006059938541931259	0.07868668289942804	0	0	7.828810020876827	39.97433940929939	NR4A3;IL1B;PRKAG2
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	4/31	0.0061247202322454635	0.07932600849022486	0	0	5.387568186409859	27.45193454084521	CD274;ZC3H12A;TNFAIP3;SLAMF1
positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	6/69	0.006140339755445566	0.07932697157478158	0	0	3.6307524734501224	18.49096924241037	RALA;DPYSL3;CCR7;WASL;AGRN;RHOQ
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	5/49	0.006185828085779013	0.07971283010537955	0	0	4.260576882109838	21.667139857522614	CXCL6;HIST1H2BJ;HIST1H2BK;HIST2H2BE;HIST1H2BC
cellular response to oxidative stress (GO:0034599)	8/115	0.006481642559970891	0.0833144130567543	0	0	2.9046019787600983	14.635654190467726	ERO1A;ZC3H12A;VRK2;TXN;FOXO3;SOD2;CPEB2;NFE2L2
regulation of bone mineralization (GO:0030500)	5/50	0.006740879505368236	0.08642891486405554	0	0	4.175365344467641	20.875009904636066	GREM1;CYP27B1;CCL3;TWIST1;BMP6
defense response to Gram-negative bacterium (GO:0050829)	6/71	0.007049712651525732	0.09016211443793437	0	0	3.5284777558881473	17.48279016132476	IL6;HIST1H2BJ;IL23A;HIST1H2BK;IL12B;OPTN
regulation of tissue remodeling (GO:0034103)	3/17	0.007229187511862661	0.09222635968258791	0	0	7.368291784354661	36.32294210827952	IL15;IL23A;IL12B
positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)	3/17	0.007229187511862661	0.09199636876068619	0	0	7.368291784354661	36.32294210827952	IL12B;PVR;RASGRP1
calcium ion transport (GO:0006816)	8/118	0.007537773241738546	0.09568471853878557	0	0	2.8307561657407736	13.836250568936592	PANX1;CYP27B1;P2RX4;CCL5;ITPR1;CCL3;SLC3A2;MCOLN2
positive regulation of protein serine/threonine kinase activity (GO:0071902)	8/118	0.007537773241738546	0.0954472874754139	0	0	2.8307561657407736	13.836250568936592	CD40;EDN1;IFNG;IL1B;RAPGEF2;TNF;RASGRP1;TANK
positive regulation of cell-cell adhesion (GO:0022409)	4/33	0.007671943163564913	0.09690575733582116	0	0	5.06104890238502	24.64824621862669	CCL5;IL1B;TNF;CD44
regulation of T cell differentiation (GO:0045580)	4/33	0.007671943163564913	0.09666648386091789	0	0	5.06104890238502	24.64824621862669	IFNG;TNFRSF18;IL2RA;PRDM1
positive regulation of calcium ion transport (GO:0051928)	4/33	0.007671943163564913	0.09642838907308313	0	0	5.06104890238502	24.64824621862669	P2RX4;CCL5;CCL4;CCL3
response to exogenous dsRNA (GO:0043330)	4/33	0.007671943163564913	0.09619146428420577	0	0	5.06104890238502	24.64824621862669	RFTN1;SLC3A2;TMEM173;TICAM1
Ras protein signal transduction (GO:0007265)	12/223	0.0077310937539753904	0.09669551820229515	0	0	2.2468333692202553	10.925238338540337	RAP2C;RAP1B;ARHGEF11;GNA13;CDKN1A;RIT1;RAB20;RAB12;CNKSR3;RAPGEF2;RHOQ;RAB8B
negative regulation of gene expression (GO:0010629)	25/618	0.007851419163714615	0.09796037161964713	0	0	1.689063650674612	8.186994511118966	CSF2;BHLHE41;TWIST1;AHR;TNF;RELA;SBNO2;HEY1;ZC3H12A;CCL3;ITGB8;TNFRSF4;TLE1;ARID5A;ARID5B;PARP14;PARP9;NFKB1;EREG;PARP10;IFNG;IRF1;BHLHE40;BCL3;REL
regulation of calcium ion transport (GO:0051924)	5/52	0.007953785285408712	0.09899552758887965	0	0	4.014774369680424	19.407850197139584	P2RX4;CCL5;CCL4;CCL3;BCL2
regulation of protein localization to early endosome (GO:1902965)	2/6	0.008054692950038573	0.1000075380147125	0	0	13.917884481558803	67.10508534802503	DTX3L;RDX
polyamine biosynthetic process (GO:0006596)	2/6	0.008054692950038573	0.09976480127195834	0	0	13.917884481558803	67.10508534802503	SMOX;SAT1
immunological synapse formation (GO:0001771)	2/6	0.008054692950038573	0.09952324000979863	0	0	13.917884481558803	67.10508534802503	PRF1;CCR7
regulation of endothelial cell development (GO:1901550)	2/6	0.008054692950038573	0.09928284571025807	0	0	13.917884481558803	67.10508534802503	IL1B;TNF
