Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Spinal cord	136/11398	8.752103868035738E-4	0.027324364957494626	0	0	1.193191788032988	8.401318574739348	CD83;RNF19B;ETS2;ICAM1;ZC3H12C;MT2A;DPYSL3;ZC3H12A;NAMPT;PIM1;DENND5A;MAP3K8;NBN;IER5;HIST1H2AC;IER3;ACSL1;TAP1;TM4SF1;GEM;NINJ1;SQSTM1;OPTN;ATF3;HIST1H2BD;CES1;HIST1H2BC;CCL3L1;SLC41A2;SLC1A2;SLC1A3;AK4;GPR84;NDRG1;RASGRP1;SOCS3;IRAK2;HIVEP1;HIVEP2;NDP;LONRF1;GADD45B;LHFP;GFPT2;TFPI2;HSPA6;ZBTB10;INHBA;NFKB1;NFKB2;EHD1;ABTB2;ISG20;NR4A2;NFKBIA;IL6;NR4A3;BCL3;REL;TNFSF9;TMCC3;FERMT2;HIST2H2AA3;CSRNP1;BTG3;CD40;HIST2H2AA4;TNFAIP6;BHLHE41;TNFAIP3;ADM;N4BP2L1;CXCL1;SLC7A11;CXCL3;SLC2A6;CXCL2;KYNU;NFKBIZ;PDE4B;TRIM69;CYTIP;RAB8B;KDM6B;DUSP5;PTGIR;DUSP1;RIPK2;RHBDF2;SERPINB9;AMPD3;MSANTD3-TMEFF1;PARP9;LSS;HIST2H2BE;PLSCR1;ADORA2A;IL1B;IRF1;IL3RA;RAPGEF2;ANGPTL4;MET;CHST2;HBEGF;BIRC3;PPP1R15A;SLFN5;GRAMD1A;C1S;USP12;FAM129A;PTGS2;AKAP2;STX11;RELB;MLLT6;CCL4;STAT4;CKB;GBP1;GBP4;MPZL1;GK;RFTN1;OSM;G0S2;CFLAR;SOD2;KLF6;ZNFX1;KLF5;TNIP1;TNIP3;TRIP10;GRINA
Myofibroblast	5/74	8.760638830943262E-4	0.026895161210995815	0	0	6.756756756756757	47.56805097148705	EDN1;IL6;MMP1;IL1B;TNF
Thymic medulla	2/5	9.754681839454337E-4	0.029455940898811293	0	0	40.0	277.303720542325	CCR7;RELB
Granulation tissue	3/20	9.905301969888136E-4	0.029428332626667657	0	0	15.0	103.75905308518128	MMP1;IL1B;TNF
Placenta	176/15885	0.0010035060574369629	0.029340605679347393	0	0	1.1079634875668871	7.649662840445547	IL1RN;CD83;CD80;RNF19B;DDX60L;ETS2;ICAM1;ZC3H12C;MT2A;LAMP3;DPYSL3;ZC3H12A;NAMPT;PIM1;IL12B;DENND5A;MAP3K8;PIM3;NBN;MB21D2;IER5;TNFRSF4;HIST1H2AC;IER3;IL15RA;ACSL1;TAP1;UPB1;TM4SF1;GEM;NINJ1;SQSTM1;OPTN;ATF3;HIST1H2BD;IDO1;CES1;HIST1H2BC;CD274;CCL3L1;SLC41A2;EBI3;SLC1A3;AK4;GPR84;NDRG1;RASGRP1;AK8;HELZ2;SOCS3;IRAK2;HIVEP1;SLAMF7;HIVEP2;NDP;MSC;LONRF1;PLK3;GADD45B;LHFP;TNFRSF9;GFPT2;TFPI2;HSPA6;ZBTB10;INHBA;NFKB1;BMP6;NFKB2;EHD1;ABTB2;ISG20;NR4A2;NFKBIA;IL6;NR4A3;BCL3;REL;TNFSF9;TMCC3;FERMT2;PLEKHM3;LRP12;HIST2H2AA3;CSRNP1;BTG3;LAD1;CD40;HIST2H2AA4;TNFAIP6;BHLHE41;TNFAIP3;ADM;N4BP2L1;CXCL1;LRRC32;SLC2A6;KYNU;NFKBIZ;PDE4B;TRIM69;CCR7;CYTIP;RAB8B;DUSP4;KDM6B;DUSP5;EDN1;PTGIR;DUSP1;IL15;RIPK2;MMP1;SPHK1;TNFRSF18;RHBDF2;SERPINB9;AMPD3;MSANTD3-TMEFF1;TRAF1;PARP9;LSS;MMP10;HIST2H2BE;IL1A;PLSCR1;ADORA2A;IL1B;IRF1;IL3RA;RAPGEF2;ANGPTL4;MET;CHST2;HBEGF;BIRC3;PPP1R15A;SLFN5;GRAMD1A;C1S;USP12;FAM129A;PTGS2;TANK;AKAP2;STX11;ARNTL2;RELB;MLLT6;CCL5;CCL4;STAT4;CCL3;CKB;ZSWIM4;GBP1;GBP4;MPZL1;IL32;GCH1;GK;RFTN1;OSM;G0S2;CFLAR;SOD2;MCOLN2;KLF6;ZNFX1;KLF5;TNIP1;CLCF1;TNIP3;IL2RA;TRIP10;GRINA
Mesenchymal stem cell	7/159	0.0011167138545555553	0.03214042062642707	0	0	4.40251572327044	29.925506134758578	IL6;TNFAIP6;IL1B;TNF;BMP6;ICAM1;IDO1
Trophoblast	7/161	0.001200691616384343	0.03402575319046092	0	0	4.3478260869565215	29.238511048805936	IL6;CSF2;IL1B;TFPI2;TNF;ETS2;HBEGF
Esophagus	173/15560	0.0012105228011099769	0.03378459090370572	0	0	1.1118251928020566	7.467799547546491	IL1RN;CD83;RNF19B;DDX60L;ETS2;ICAM1;ZC3H12C;MT2A;LAMP3;DPYSL3;ZC3H12A;NAMPT;PIM1;DENND5A;MAP3K8;PIM3;NBN;MB21D2;IER5;HIST1H2AC;IL15RA;ACSL1;TAP1;TM4SF1;GEM;NINJ1;RHCG;SQSTM1;OPTN;ATF3;HIST1H2BD;IDO1;CES1;HIST1H2BC;CD274;CCL3L1;SLC41A2;EBI3;SLC1A3;AK4;NDRG1;RASGRP1;AK8;HELZ2;SOCS3;IRAK2;HIVEP1;SLAMF7;HIVEP2;NDP;MSC;LONRF1;PLK3;GADD45B;LHFP;GFPT2;TFPI2;HSPA6;ZBTB10;IL36G;PBX4;INHBA;NFKB1;BMP6;NFKB2;EHD1;ABTB2;ISG20;NR4A2;NFKBIA;IL6;NR4A3;BCL3;REL;TNFSF9;TMCC3;FERMT2;PLEKHM3;LRP12;HIST2H2AA3;CSRNP1;BTG3;LAD1;CD40;HIST2H2AA4;TNFAIP6;BHLHE41;TNFAIP3;ADM;N4BP2L1;CXCL1;LRRC32;SLC2A6;CXCL2;KYNU;NFKBIZ;PDE4B;TRIM69;CCR7;CYTIP;RAB8B;DUSP4;KDM6B;DUSP5;EDN1;MMP7;DUSP1;IL15;RIPK2;MMP1;SPHK1;RHBDF2;SERPINB9;AMPD3;MSANTD3-TMEFF1;TRAF1;PARP9;LSS;MMP10;HIST2H2BE;IL1A;PLSCR1;ADORA2A;IL1B;IRF1;IL3RA;RAPGEF2;ANGPTL4;MET;CHST2;HBEGF;BIRC3;PPP1R15A;SLFN5;GRAMD1A;C1S;USP12;FAM129A;PTGS2;TANK;AKAP2;STX11;ARNTL2;RELB;MLLT6;CCL5;CCL4;STAT4;CCL3;CKB;ZSWIM4;GBP1;GBP4;MPZL1;IL32;GCH1;GK;CCL20;RFTN1;OSM;G0S2;CFLAR;SOD2;MCOLN2;SGPP2;KLF6;ZNFX1;KLF5;TNIP1;TNIP3;IL2RA;TRIP10;GRINA
Umbilical vein endothelial cell	4/47	0.0012365931398092792	0.033997083037741675	0	0	8.51063829787234	56.982086370028	CFLAR;NDRG1;ARNTL2;CHST2
Periodontal ligament	4/49	0.0014462766378052381	0.039177081865253656	0	0	8.163265306122447	53.37765600891184	IL6;MMP1;IL1B;TNF
MC3T3-E1 cell	4/49	0.0014462766378052381	0.038609298070105054	0	0	8.163265306122447	53.37765600891184	IL6;PTGS2;TNF;BMP6
Matlu	2/6	0.0014535707837741265	0.03824967691017059	0	0	33.33333333333333	217.79107134346947	AK4;AK8
Microvessel	3/23	0.0015052246919242	0.039051040598934876	0	0	13.043478260869565	84.76712732563537	EDN1;IL6;IL1B
Sputum	4/51	0.0016795486223000733	0.04296845225384354	0	0	7.8431372549019605	50.11160940289798	IL6;IL1B;CCL5;TNF
Adipose tissue	142/12174	0.0017152760254485098	0.04328134847775555	0	0	1.1664202398554295	7.427975516851324	IL1RN;CD83;RNF19B;MSANTD3;DDX60L;ETS2;ICAM1;ZC3H12C;MT2A;DPYSL3;ZC3H12A;NAMPT;PIM1;DENND5A;MAP3K8;PIM3;NBN;IER5;HIST1H2AC;IER3;IL15RA;ACSL1;TAP1;TM4SF1;GEM;NINJ1;SQSTM1;OPTN;ATF3;HIST1H2BD;IDO1;CES1;HIST1H2BC;CD274;SLC41A2;SLC1A3;AK4;GPR84;NDRG1;RASGRP1;SOCS3;IRAK2;UBD;HIVEP1;SLAMF7;HIVEP2;MSC;LONRF1;GADD45B;LHFP;GFPT2;TFPI2;HSPA6;ZBTB10;INHBA;NFKB1;BMP6;NFKB2;EHD1;ISG20;NR4A2;NFKBIA;IL6;NR4A3;BCL3;REL;TNFSF9;TMCC3;FERMT2;PLEKHM3;LRP12;CSRNP1;BTG3;CD40;TNFAIP6;BHLHE41;TNFAIP3;ADM;N4BP2L1;CXCL1;LRRC32;CXCL3;CXCL2;KYNU;NFKBIZ;PDE4B;TRIM69;CCR7;CYTIP;RAB8B;DUSP4;KDM6B;DUSP5;EDN1;PTGIR;MMP7;DUSP1;RIPK2;SERPINB9;AMPD3;TRAF1;PARP9;IGFN1;LSS;HIST2H2BE;PLSCR1;IRF1;IL3RA;RAPGEF2;ANGPTL4;MET;HBEGF;BIRC3;PPP1R15A;SLFN5;GRAMD1A;C1S;USP12;FAM129A;TANK;AKAP2;STX11;RELB;MLLT6;CCL5;STAT4;CKB;GBP1;GBP4;MPZL1;IL32;RFTN1;G0S2;CFLAR;SOD2;KLF6;ZNFX1;KLF5;TNIP1;IL2RA;TRIP10;GRINA
Dendritic cell	76/5660	0.0018146920661917456	0.04517111872871886	0	0	1.342756183745583	8.475261500850493	CSRNP1;BTG3;CD83;TNFAIP3;ADM;N4BP2L1;SLC7A11;SLC2A6;ETS2;ICAM1;KYNU;NAMPT;NFKBIZ;PIM1;PDE4B;CCR7;DENND5A;MAP3K8;PIM3;NBN;CYTIP;IER5;HIST1H2AC;IER3;KDM6B;DUSP5;ACSL1;DUSP1;RIPK2;RHBDF2;TAP1;MSANTD3-TMEFF1;LSS;HIST2H2BE;PLSCR1;IL1B;IRF1;IL3RA;RAPGEF2;SQSTM1;OPTN;ATF3;CHST2;CES1;PPP1R15A;USP12;FAM129A;PTGS2;TANK;NDRG1;RASGRP1;SOCS3;CCL5;CCL4;CCL3;SLAMF7;HIVEP2;GBP4;MPZL1;PLK3;GADD45B;GCH1;LHFP;RFTN1;HSPA6;G0S2;SOD2;NFKB1;BMP6;ISG20;NR4A2;NFKBIA;KLF6;ZNFX1;BCL3;GRINA
3T3-L1 cell	5/88	0.0019039709857819793	0.04676152741080541	0	0	5.681818181818182	35.58984989368725	SOCS3;IL6;ACSL1;NAMPT;TNF
M5076 cell	2/7	0.0020216133697869413	0.04899752404141508	0	0	28.57142857142857	177.25312538411833	SLC1A2;SLC1A3
Stomach	178/16255	0.0020274341116960923	0.04850043680187275	0	0	1.09504767763765	6.790373423730315	IL1RN;CD83;RNF19B;DDX60L;ETS2;ICAM1;ZC3H12C;MT2A;LAMP3;DPYSL3;ZC3H12A;NAMPT;PIM1;IL12B;DENND5A;MAP3K8;PIM3;NBN;MB21D2;IER5;TNFRSF4;HIST1H2AC;IER3;IL15RA;ACSL1;TAP1;TM4SF1;GEM;NINJ1;RHCG;SQSTM1;OPTN;ATF3;HIST1H2BD;IDO1;CES1;CD274;SLC41A2;EBI3;SLC1A3;AK4;GPR84;NDRG1;RASGRP1;AK8;HELZ2;SOCS3;IRAK2;HIVEP1;SLAMF7;HIVEP2;NDP;MSC;LONRF1;PLK3;GADD45B;LHFP;TNFRSF9;GFPT2;TFPI2;HSPA6;ZBTB10;PBX4;INHBA;NFKB1;BMP6;NFKB2;EHD1;ABTB2;ISG20;NR4A2;NFKBIA;NR4A3;BCL3;REL;TNFSF9;TMCC3;FERMT2;PLEKHM3;LRP12;CSRNP1;BTG3;LAD1;CD40;HIST2H2AA4;TNFAIP6;BHLHE41;TNFAIP3;ADM;N4BP2L1;CXCL1;SLC7A11;LRRC32;CXCL3;SLC2A6;CXCL2;KYNU;NFKBIZ;PDE4B;TRIM69;CCR7;CYTIP;RAB8B;DUSP4;KDM6B;DUSP5;EDN1;PTGIR;MMP7;DUSP1;IL15;RIPK2;MMP1;SPHK1;TNFRSF18;RHBDF2;SERPINB9;AMPD3;MSANTD3-TMEFF1;TRAF1;PARP9;LSS;MMP10;HIST2H2BE;IL1A;PLSCR1;ADORA2A;IL1B;IRF1;IL3RA;RAPGEF2;ANGPTL4;MET;CHST2;HBEGF;BIRC3;PPP1R15A;SLFN5;GRAMD1A;C1S;USP12;FAM129A;PTGS2;TANK;AKAP2;STX11;ARNTL2;RELB;MLLT6;CCL5;CCL4;STAT4;CCL3;CKB;ZSWIM4;GBP1;GBP4;MPZL1;IL32;GCH1;GK;CCL20;RFTN1;OSM;G0S2;CFLAR;SOD2;MCOLN2;SGPP2;KLF6;ZNFX1;KLF5;TNIP1;CLCF1;TNIP3;TRIP10;INSM1;GRINA
Breast cancer cell line	8/227	0.002084100305834302	0.04921683029931775	0	0	3.524229074889868	21.756539294628645	NFKBIA;IL6;MMP1;CFLAR;PTGS2;TNF;MET;BIRC3
Fetal membrane	3/26	0.0021616710096346928	0.050402506325912706	0	0	11.538461538461538	70.81008162462382	MMP1;IL1B;TNF
Cranium	6/141	0.0029768180644130166	0.0685412359331097	0	0	4.25531914893617	24.752767287448123	IL1A;IL6;EDN1;IL1B;PTGS2;TNF
Blood vessel wall	3/30	0.0032779948419926	0.07454403085123913	0	0	10.0	57.20523372184434	EDN1;IL6;IL1B
MG-63 cell	3/30	0.0032779948419926	0.0736349573042728	0	0	10.0	57.20523372184434	IL6;IL1B;TNF
Synovium	6/144	0.0033032979122942503	0.07330933439091578	0	0	4.166666666666666	23.80347475909549	RIPK2;KYNU;RHBDF2;SLAMF7;AMPD3;PTGS2
b69	2/10	0.004247232134539841	0.0931357332359808	0	0	20.0	109.22975541341087	CYTIP;LSS
NCI-H226Br cell	3/33	0.004309453893401118	0.0933884008428807	0	0	9.090909090909092	49.51767354329059	CD40;HIST2H2BE;ICAM1
Natural killer cell line	3/33	0.004309453893401118	0.09230248920517278	0	0	9.090909090909092	49.51767354329059	IL2RA;STAT4;SERPINB9
Pancreas	175/16051	0.004512983263872934	0.09555074910406833	0	0	1.0902747492368077	5.888352449378833	IL1RN;CD83;RNF19B;DDX60L;ETS2;ICAM1;ZC3H12C;MT2A;LAMP3;DPYSL3;ZC3H12A;NAMPT;PIM1;DENND5A;MAP3K8;PIM3;NBN;MB21D2;IER5;HIST1H2AC;IER3;IL15RA;ACSL1;TAP1;UPB1;TM4SF1;GEM;NINJ1;SQSTM1;OPTN;ATF3;HIST1H2BD;IDO1;CES1;HIST1H2BC;CD274;SLC41A2;EBI3;SLC1A2;SLC1A3;NDRG1;AK8;HELZ2;CYP27B1;SOCS3;IRAK2;HIVEP1;SLAMF7;HIVEP2;NDP;MSC;LONRF1;PLK3;GADD45B;LHFP;TNFRSF9;GFPT2;TFPI2;HSPA6;ZBTB10;INHBA;NFKB1;BMP6;NFKB2;EHD1;ABTB2;ISG20;NR4A2;NFKBIA;IL6;NR4A3;BCL3;REL;TNFSF9;TMCC3;FERMT2;PLEKHM3;LRP12;HIST2H2AA3;CSRNP1;BTG3;LAD1;CD40;HIST2H2AA4;TNFAIP6;BHLHE41;TNFAIP3;ADM;N4BP2L1;CXCL1;SLC7A11;LRRC32;SLC2A6;CXCL2;KYNU;NFKBIZ;PDE4B;TRIM69;CYTIP;RAB8B;DUSP4;KDM6B;DUSP5;EDN1;MMP7;DUSP1;IL15;RIPK2;MMP1;SPHK1;TNFRSF18;RHBDF2;SERPINB9;AMPD3;MSANTD3-TMEFF1;TRAF1;PARP9;IGFN1;LSS;MMP10;HIST2H2BE;IL1A;PLSCR1;ADORA2A;IL1B;IRF1;IL3RA;RAPGEF2;ANGPTL4;MET;CHST2;HBEGF;BIRC3;PPP1R15A;SLFN5;GRAMD1A;C1S;USP12;FAM129A;PTGS2;TANK;AKAP2;STX11;ARNTL2;RELB;MLLT6;CCL5;CCL4;STAT4;CCL3;CKB;ZSWIM4;GBP1;GBP4;MPZL1;IL32;GCH1;GK;CCL20;RFTN1;OSM;G0S2;CFLAR;SOD2;MCOLN2;KLF6;ZNFX1;KLF5;TNIP1;CLCF1;TNIP3;IL2RA;TRIP10;INSM1;GRINA
Liver	177/16290	0.00457058668748816	0.0956706895267408	0	0	1.0865561694290977	5.85448818700308	IL1RN;CD83;RNF19B;MSANTD3;DDX60L;TNF;ETS2;ICAM1;ZC3H12C;MT2A;DPYSL3;ZC3H12A;NAMPT;PIM1;IL12B;DENND5A;MAP3K8;PIM3;NBN;IER5;TNFRSF4;HIST1H2AC;IER3;IL15RA;ACSL1;TAP1;UPB1;TM4SF1;GEM;NINJ1;SQSTM1;OPTN;ATF3;HIST1H2BD;IDO1;CES1;HIST1H2BC;CD274;CCL3L1;SLC41A2;EBI3;SLC1A2;SLC1A3;AK4;GPR84;NDRG1;RASGRP1;AK8;HELZ2;CYP27B1;SOCS3;IRAK2;UBD;HIVEP1;SLAMF7;HIVEP2;NDP;MSC;LONRF1;PLK3;GADD45B;LHFP;GFPT2;TFPI2;HSPA6;ZBTB10;INHBA;NFKB1;BMP6;NFKB2;EHD1;ABTB2;ISG20;NR4A2;NFKBIA;IL6;NR4A3;BCL3;REL;TNFSF9;TMCC3;FERMT2;PLEKHM3;LRP12;HIST2H2AA3;CSRNP1;BTG3;LAD1;CXCL6;CD40;HIST2H2AA4;TNFAIP6;BHLHE41;TNFAIP3;ADM;N4BP2L1;CXCL1;LRRC32;CXCL3;SLC2A6;CXCL2;KYNU;NFKBIZ;PDE4B;TRIM69;CYTIP;RAB8B;KDM6B;DUSP5;EDN1;PTGIR;MMP7;DUSP1;IL15;RIPK2;SPHK1;RHBDF2;SERPINB9;AMPD3;MSANTD3-TMEFF1;TRAF1;PARP9;LSS;MMP10;HIST2H2BE;IL1A;PLSCR1;ADORA2A;IL1B;IRF1;IL3RA;RAPGEF2;ANGPTL4;MET;CHST2;HBEGF;BIRC3;PPP1R15A;SLFN5;GRAMD1A;C1S;USP12;FAM129A;PTGS2;TANK;AKAP2;STX11;ARNTL2;RELB;MLLT6;CCL5;CCL4;STAT4;CCL3;CKB;ZSWIM4;GBP1;GBP4;MPZL1;IL32;GCH1;GK;CCL20;RFTN1;OSM;G0S2;CFLAR;SOD2;MCOLN2;KLF6;ZNFX1;KLF5;TNIP1;CLCF1;TNIP3;TRIP10;GRINA
Alveolar bone	4/70	0.005319900387786846	0.11010400577868955	0	0	5.714285714285714	29.921718285166282	IL1A;IL6;IL1B;TNF
Tibia	4/71	0.005594200957244253	0.11449464625826572	0	0	5.633802816901408	29.217040907806933	IL6;IL1B;SLC7A11;TNF
RKO cell	2/12	0.0061478754316609515	0.12444380818812606	0	0	16.666666666666664	84.86081191857791	ZBTB10;UPB1
Stellate cell	2/12	0.0061478754316609515	0.1230911580991247	0	0	16.666666666666664	84.86081191857791	EDN1;IL6
Venule	2/12	0.0061478754316609515	0.12176759725934916	0	0	16.666666666666664	84.86081191857791	EDN1;IL1B
Thyroid gland	153/13652	0.006318431496306303	0.12381437038506606	0	0	1.120714913565778	5.6756189220348805	IL1RN;CD83;RNF19B;DDX60L;ETS2;ICAM1;ZC3H12C;MT2A;LAMP3;DPYSL3;ZC3H12A;NAMPT;PIM1;DENND5A;MAP3K8;PIM3;NBN;MB21D2;IER5;HIST1H2AC;IER3;IL15RA;ACSL1;TAP1;TM4SF1;GEM;NINJ1;SQSTM1;OPTN;ATF3;HIST1H2BD;IDO1;CES1;CD274;CCL3L1;SLC41A2;SLC1A3;AK4;NDRG1;AK8;HELZ2;CYP27B1;SOCS3;IRAK2;HIVEP1;SLAMF7;HIVEP2;LONRF1;PLK3;GADD45B;LHFP;GFPT2;TFPI2;HSPA6;ZBTB10;PBX4;NFKB1;BMP6;NFKB2;EHD1;ISG20;NR4A2;NFKBIA;NR4A3;BCL3;REL;TNFSF9;TMCC3;FERMT2;PLEKHM3;LRP12;CSRNP1;BTG3;LAD1;CD40;HIST2H2AA4;BHLHE41;TNFAIP3;ADM;N4BP2L1;SLC7A11;LRRC32;CXCL2;NFKBIZ;PDE4B;TRIM69;CYTIP;RAB8B;KDM6B;DUSP5;EDN1;DUSP1;IL15;RIPK2;MMP1;SPHK1;RHBDF2;SERPINB9;AMPD3;MSANTD3-TMEFF1;TRAF1;PARP9;IGFN1;LSS;HIST2H2BE;IL1A;PLSCR1;IL1B;IRF1;IL3RA;RAPGEF2;ANGPTL4;MET;CHST2;HBEGF;BIRC3;PPP1R15A;SLFN5;GRAMD1A;C1S;USP12;FAM129A;PTGS2;TANK;AKAP2;STX11;RELB;MLLT6;CCL5;CCL4;STAT4;CCL3;CKB;ZSWIM4;GBP1;GBP4;MPZL1;IL32;GCH1;GK;RFTN1;G0S2;CFLAR;SOD2;SGPP2;KLF6;ZNFX1;KLF5;TNIP1;CLCF1;TNIP3;TRIP10;GRINA
B-lymphocyte cell line	8/273	0.0063319296175987335	0.12277278269070387	0	0	2.93040293040293	14.83413993370241	ISG20;CD83;CCL3L1;CCL3L3;EBI3;PARP9;MSC;SQSTM1
Artery	9/336	0.006872728309853632	0.13187047444531655	0	0	2.6785714285714284	13.339805672385005	EDN1;IL6;PTGIR;MMP1;IL1B;NAMPT;ADM;SOD2;HBEGF
Ankle joint	2/13	0.007218101036314867	0.13706950627723696	0	0	15.384615384615385	75.86405192357795	IL1B;TNF
yac1	2/13	0.007218101036314867	0.13567083784583658	0	0	15.384615384615385	75.86405192357795	HIST2H2AA3;HIST2H2BE
Colon	181/16859	0.007219030623043945	0.13431772128936312	0	0	1.0736105344326472	5.29401068987972	IL1RN;CD83;RNF19B;MSANTD3;DDX60L;ETS2;ICAM1;ZC3H12C;MT2A;LAMP3;DPYSL3;ZC3H12A;NAMPT;PIM1;IL12B;DENND5A;MAP3K8;PIM3;NBN;MB21D2;IER5;HIST1H2AC;IER3;IL15RA;ACSL1;TAP1;TM4SF1;GEM;NINJ1;SQSTM1;OPTN;ATF3;HIST1H2BD;IDO1;CES1;HIST1H2BC;CD274;SLC41A2;EBI3;SLC1A2;SLC1A3;AK4;GPR84;NDRG1;RASGRP1;AK8;HELZ2;SOCS3;IRAK2;UBD;HIVEP1;SLAMF7;HIVEP2;NDP;MSC;LONRF1;PLK3;GADD45B;LHFP;TNFRSF9;GFPT2;TFPI2;HSPA6;ZBTB10;PBX4;INHBA;NFKB1;BMP6;NFKB2;EHD1;ABTB2;ISG20;NR4A2;NFKBIA;IL6;NR4A3;BCL3;REL;TNFSF9;TMCC3;FERMT2;PLEKHM3;LRP12;HIST2H2AA3;CSRNP1;BTG3;LAD1;CXCL6;CD40;HIST2H2AA4;TNFAIP6;BHLHE41;TNFAIP3;ADM;N4BP2L1;CXCL1;SLC7A11;LRRC32;CXCL3;SLC2A6;CXCL2;KYNU;NFKBIZ;PDE4B;TRIM69;CCR7;CYTIP;RAB8B;KDM6B;DUSP5;EDN1;DUSP1;IL15;RIPK2;MMP1;SPHK1;TNFRSF18;RHBDF2;SERPINB9;AMPD3;MSANTD3-TMEFF1;TRAF1;PARP9;LSS;MMP10;HIST2H2BE;IL1A;PLSCR1;ADORA2A;IL1B;IRF1;IL3RA;RAPGEF2;ANGPTL4;MET;CHST2;HBEGF;BIRC3;PPP1R15A;SLFN5;GRAMD1A;C1S;USP12;FAM129A;PTGS2;TANK;AKAP2;STX11;ARNTL2;RELB;MLLT6;CCL5;CCL4;STAT4;CCL3;CKB;ZSWIM4;GBP1;GBP4;MPZL1;IL32;GCH1;GK;CCL20;RFTN1;OSM;G0S2;CFLAR;SOD2;MCOLN2;SGPP2;KLF6;ZNFX1;KLF5;TNIP1;CLCF1;TNIP3;IL2RA;TRIP10;INSM1;GRINA
SW-1353 cell	2/14	0.008366027088182239	0.15410221896431683	0	0	14.285714285714285	68.33680240111471	MMP1;IL1B
Biofilm	3/42	0.00849123527188726	0.15485995416649836	0	0	7.142857142857142	34.062291371178084	IL6;IL1B;TNF
Talus	3/42	0.00849123527188726	0.15334171932172877	0	0	7.142857142857142	34.062291371178084	IL6;IL1B;TNF
Spinal nerve	2/15	0.009590008493683598	0.17150287034335135	0	0	13.333333333333332	61.96044672541186	SLC1A2;ATF3
Human aortic endothelial cell	2/15	0.009590008493683598	0.16985380428235758	0	0	13.333333333333332	61.96044672541186	TNF;ICAM1
Human brain microvascular endothelial cell	2/15	0.009590008493683598	0.168236149003478	0	0	13.333333333333332	61.96044672541186	TNF;ICAM1
BTO:0002979	3/44	0.009654459200215517	0.16776899855468852	0	0	6.8181818181818175	31.638650298251484	IL6;IL1B;TNF
Mouth	19/1073	0.011391674116847453	0.19610713760030848	0	0	1.7707362534948743	7.923819020476902	LAD1;IL1RN;C1S;ACSL1;RHBDF2;SOD2;NFKB1;HIST2H2BE;ETS2;ICAM1;EHD1;NR4A2;KLF5;DPYSL3;NAMPT;PIM1;RHCG;SQSTM1;MPZL1
Prostate gland	172/15901	0.011401750416674088	0.1944631876621636	0	0	1.0816929752845732	4.839481813017794	IL1RN;CD83;RNF19B;DDX60L;ETS2;ICAM1;ZC3H12C;MT2A;LAMP3;DPYSL3;ZC3H12A;NAMPT;PIM1;DENND5A;MAP3K8;PIM3;NBN;MB21D2;IER5;TNFRSF4;HIST1H2AC;IL15RA;ACSL1;TAP1;TM4SF1;GEM;NINJ1;RHCG;SQSTM1;OPTN;ATF3;HIST1H2BD;IDO1;CES1;HIST1H2BC;CD274;CCL3L1;SLC41A2;EBI3;SLC1A3;AK4;GPR84;NDRG1;AK8;HELZ2;SOCS3;IRAK2;HIVEP1;SLAMF7;HIVEP2;NDP;MSC;LONRF1;PLK3;GADD45B;LHFP;GFPT2;TFPI2;HSPA6;ZBTB10;PBX4;INHBA;NFKB1;BMP6;NFKB2;EHD1;ABTB2;ISG20;NR4A2;NFKBIA;IL6;NR4A3;BCL3;REL;TNFSF9;TMCC3;FERMT2;PLEKHM3;LRP12;HIST2H2AA3;CSRNP1;BTG3;LAD1;CXCL6;CD40;HIST2H2AA4;TNFAIP6;BHLHE41;TNFAIP3;ADM;N4BP2L1;CXCL1;LRRC32;CXCL3;SLC2A6;CXCL2;NFKBIZ;PDE4B;TRIM69;CYTIP;RAB8B;DUSP4;KDM6B;DUSP5;EDN1;PTGIR;MMP7;DUSP1;IL15;RIPK2;SPHK1;RHBDF2;SERPINB9;AMPD3;MSANTD3-TMEFF1;TRAF1;PARP9;IGFN1;LSS;MMP10;HIST2H2BE;IL1A;PLSCR1;ADORA2A;IL1B;IRF1;IL3RA;RAPGEF2;ANGPTL4;MET;CHST2;HBEGF;BIRC3;PPP1R15A;SLFN5;GRAMD1A;C1S;USP12;FAM129A;PTGS2;TANK;AKAP2;STX11;RELB;MLLT6;CCL5;CCL4;STAT4;CCL3;CKB;ZSWIM4;GBP1;GBP4;MPZL1;IL32;GCH1;GK;CCL20;RFTN1;OSM;G0S2;CFLAR;SOD2;MCOLN2;KLF6;ZNFX1;KLF5;TNIP1;CLCF1;TNIP3;TRIP10;GRINA
