Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
RUNX1 27514584 Chip-Seq MCF-7 Human	77/2000	1.8853330786203673E-5	1.5792725139092685E-4	0	0	1.6075156576200418	17.487875029880477	HIST2H2AA3;LAD1;CSRNP1;BTG1;PRKAG2;PTPRJ;PRDM1;LYST;TSKU;ETS2;GPR132;HEY1;ZC3H12A;PIM1;FAM65C;IL12B;MAP3K8;CCR7;IER5;JUNB;IER3;KDM6B;TLE1;DUSP1;DYNLT3;ARID5A;VRK2;LSS;SLCO4A1;GPD2;DDIT4;SIK1;MET;TRIM56;PTGES;HIST1H2BC;PTGER4;GRAMD1A;CEBPB;CASZ1;IGSF3;ITPR1;LYPD3;DENND3;SLC3A2;STK4;RASGRP1;AKAP2;RELA;MUC1;RNF213;DNAJB6;SH3BP5;CD58;CD55;BCL9L;ABCA1;SPAG9;GADD45B;GCH1;SMOX;CEP350;HSPA6;PDE4DIP;FBXO32;NFKB2;PARP10;NR4A2;KLF5;P2RX4;NR4A3;BHLHE40;BCL3;SNAI1;INSM1;PLEKHM3;CRLF2
MITF 21258399 ChIP-Seq MELANOMA Human	175/5578	1.9281496620918075E-5	1.5944314513451486E-4	0	0	1.3099478940154845	14.221272004990913	FAM49A;CD83;TRAF3IP2;UXS1;ZFAND5;PRF1;BACH1;TSKU;ICAM1;IL4I1;ZC3H12C;LAMP3;GPBP1;AKT3;NAMPT;PIM1;FAM65C;PIM3;NBN;PIM2;IER5;JUNB;IER3;MREG;TLE1;CEP135;PPTC7;ACSL1;FNDC3B;TICAM1;TM4SF1;XRN1;NINJ1;DDIT4;SQSTM1;ARL8B;PFKFB3;IGSF3;SLC41A2;UBR4;ITPR1;SLC1A2;TWIST1;SLC1A3;LYPD3;ITPR3;GPR84;TXN;FOXO3;STK4;SOCS3;SBNO2;RNF213;CHST11;HIVEP1;PMAIP1;HIVEP2;ST3GAL1;SLAMF1;BANP;BCL9L;ZBTB17;GADD45B;BCL11A;LHFP;ZBTB10;PBX4;FBXO32;NFKB1;BMP6;EHD1;ABTB2;ISG20;NFKBIA;NR4A1;NR4A3;BHLHE40;MAFF;SNAI1;REL;BCL2;TNFSF9;TMCC3;HBP1;MXD1;IL7R;NFE2L2;LMBR1L;CDKN1A;CLIC4;ITGB3;BHLHE41;PRKAG2;TNFAIP3;ADM;PTPRJ;SLC7A11;WASL;LYST;AFF4;PANX1;C1QTNF1;HEY1;NFKBIZ;PDE4B;ITGB8;LRRFIP2;UPP1;JAK1;RAB8B;KDM6A;DUSP4;ARHGEF11;TGIF1;KDM6B;BATF3;DUSP1;SPHK1;RHBDF2;TBC1D9;SERPINB9;TRAF1;DUSP8;ETV3;LSS;HIST2H2BE;GREM1;RNF144B;PLSCR1;ADORA2A;SLCO4A1;IRF4;MTF1;CNKSR3;MET;RHOQ;CD44;CAMK1G;HBEGF;TRIM56;B4GALT5;PPP1R15A;SLFN5;RALA;CEBPB;BCL2A1;FAM129A;NLRC5;SLC3A2;RELB;GNA13;DNAJB6;MICALL1;CD58;FBRS;MPZL1;GPR157;SPAG9;SEC24A;GK;MYO10;SMOX;CD70;STAT3;PDE4DIP;CFLAR;MCOLN2;SPSB1;RIT1;KLF5;ZNFX1;KBTBD2;AGRN;OTUD1;GRINA
PU.1 20513432 ChIP-Seq Bcells Mouse	76/2000	3.3584242066313435E-5	2.7420045737686283E-4	0	0	1.5866388308977035	16.344686276023168	LMBR1L;ZMYND15;SMG1;PTPRJ;LYST;ETS2;SIPA1L1;KYNU;AKT3;MAP3K8;PIM3;NBN;CYTIP;KDM6B;BATF3;IL15;TMEM173;ADORA2A;IFNG;IRF4;IRF1;NINJ1;ENTHD1;ARHGEF2;BIRC2;CD44;FYTTD1;SLFN5;CASZ1;SLC1A2;LYPD3;DENND3;CSF2RB;GPR84;RELA;SOCS3;MUC1;SBNO2;DRAM1;MICALL1;CCL4;STAT4;CCL3;SLAMF7;CKB;HIVEP2;MPZL1;BANP;SPAG9;GADD45B;BCL11A;LHFP;NEK7;RFTN1;OSM;G0S2;CFLAR;FBXO32;SGPP2;NFKB2;ABTB2;PARP10;NR4A1;SPSB1;KLF6;P2RX4;NR4A3;TNIP1;BAMBI;CLCF1;COL7A1;MAFF;ATG2A;REL;TMCC3;MXD1
FOXA1 21915096 ChIP-Seq LNCaP-1F5 Human	76/2000	3.3584242066313435E-5	2.707729516596521E-4	0	0	1.5866388308977035	16.344686276023168	FAM49A;BTG1;ALAS1;TRAF3IP2;PRKAG2;TNFAIP3;PRDM1;BACH1;SAT1;ZC3H12C;KYNU;PIM1;LRRFIP2;KDM6A;DUSP4;TLE1;SPINK1;MMP7;DUSP1;ARID5A;ARID5B;ELOVL7;MMP10;TM4SF1;HIST2H2BE;KCTD9;XRN1;IRF1;NINJ1;SIK1;SQSTM1;IDO1;B4GALT5;PTGER4;PPP1R15B;GRAMD1A;CEBPB;CASZ1;SAMD8;UBR4;PPM1K;PTGS2;FOXO3;TANK;THBS1;RAP1B;RAB20;HIVEP1;PLAGL2;NDP;HIVEP2;LONRF1;CD55;MCL1;BCL9L;SPAG9;PLK3;MYO10;RDX;NEK7;ZBTB10;CRIM1;INHBA;FBXO32;NFKBIA;KLF6;KLF5;BAMBI;KBTBD2;BCL2;TMCC3;HBP1;INSM1;CPEB2;PLEKHM3;LRP12
GATA4 25053715 ChIP-Seq YYC3 Human	76/2000	3.3584242066313435E-5	2.674300757132366E-4	0	0	1.5866388308977035	16.344686276023168	LAD1;SAMD9L;BTG1;ALAS1;TRAF3IP2;PRKAG2;TNFAIP3;ADM;SLC2A6;CXCL2;CXCL5;PANX1;ARL5B;SIPA1L1;KYNU;ANKRD1;FAM65C;CYTIP;KDM6B;IL15RA;BATF3;SPINK1;DYNLT1;MMP1;TBC1D9;ELOVL7;TRAF1;PTGR1;F3;TM4SF1;HIST2H2BE;RAP2C;CNKSR3;DDIT4;CMPK2;ATF3;CD44;ARL8B;BIRC3;PTGES;PPP1R15A;PTGER4;PPP1R15B;GRAMD1A;CLDND1;TRIM16L;SLC1A3;GPR84;FOXO3;AKAP2;SAV1;GNA13;MUC1;RNF213;DRAM1;IRAK2;CD58;ST3GAL1;CD55;BCL9L;MYO10;CCL20;RDX;NEK7;CRIM1;CFLAR;NR4A2;MARCKS;KLF5;P2RX4;BAMBI;BHLHE40;SNAI1;DCP1A;PLEKHM3;NFE2L2
RING1B 27294783 Chip-Seq NPCs Mouse	76/2000	3.3584242066313435E-5	2.641687333264898E-4	0	0	1.5866388308977035	16.344686276023168	FAM49A;LAD1;CSRNP1;BTG1;SERPINE2;ITGB3;BHLHE41;RNF19B;TNFAIP3;AHR;PRDM1;LRRC32;AFF4;RASGEF1B;AKT3;NFKBIZ;PIM1;PIM3;UPP1;IER5;DUSP4;FOXD4;TGIF1;KDM6B;DUSP5;BATF3;CHST7;MREG;IL15;SPHK1;FBXO2;ARID5A;ELOVL7;VRK2;DUSP8;SLCO4A1;DDIT4;ATF3;B4GALT5;SLFN5;KCNE1;CASZ1;HIST1H2BJ;SLC41A2;TWIST1;SLC3A2;GPR84;FOXO3;MLLT6;SOCS3;OGFRL1;RAB20;CHST11;HIVEP1;PMAIP1;CKB;HIVEP2;ST3GAL1;BANP;GADD45B;BCL11A;ZBTB10;CFLAR;INHBA;SGPP2;NFKB2;NR4A2;NR4A1;MARCKS;NR4A3;MAFF;REL;BCL2;INSM1;OTUD1;NFE2L2
TBX20 22080862 ChIP-Seq HEART Mouse	75/2000	5.891639950081859E-5	4.578443093738312E-4	0	0	1.5657620041753653	15.249568491397007	FAM49A;CSRNP1;CDKN1A;CLIC4;BTG1;TFRC;BHLHE41;PRKAG2;BACH1;ZC3H12C;HELB;SIPA1L1;NAMPT;EPSTI1;PIM1;NCK2;ANKRD1;ITGB8;PIM3;IL15RA;MREG;CEP135;DUSP1;ACSL1;IL15;ARRDC3;TRAF1;F3;LSS;TM4SF1;ADAM19;NINJ1;IRF2;DDIT4;ODF3B;SIK1;ARHGEF2;SQSTM1;RHOQ;FAM60A;CHMP5;KCNE1;PFKFB3;ITPR1;SLC3A2;STK4;THBS1;RAB20;CHST11;CCL3;NRIP3;HIVEP2;MPZL1;GPR157;BANP;BCL9L;MYO10;SMOX;LHFP;NEK7;CRIM1;FBXO32;PNRC1;NFKB2;SPSB1;IL6;TNIP3;BHLHE40;SSPN;HBP1;INSM1;CPEB2;OTUD1;LRP12;NFE2L2
TBX20 22328084 ChIP-Seq HEART Mouse	75/2000	5.891639950081859E-5	4.5239378188128556E-4	0	0	1.5657620041753653	15.249568491397007	FAM49A;CSRNP1;CDKN1A;CLIC4;BTG1;TFRC;BHLHE41;PRKAG2;BACH1;ZC3H12C;HELB;SIPA1L1;NAMPT;EPSTI1;PIM1;NCK2;ANKRD1;ITGB8;PIM3;IL15RA;MREG;CEP135;DUSP1;ACSL1;IL15;ARRDC3;TRAF1;F3;LSS;TM4SF1;ADAM19;NINJ1;IRF2;DDIT4;ODF3B;SIK1;ARHGEF2;SQSTM1;RHOQ;FAM60A;CHMP5;KCNE1;PFKFB3;ITPR1;SLC3A2;STK4;THBS1;RAB20;CHST11;CCL3;NRIP3;HIVEP2;MPZL1;GPR157;BANP;BCL9L;MYO10;SMOX;LHFP;NEK7;CRIM1;FBXO32;PNRC1;NFKB2;SPSB1;IL6;TNIP3;BHLHE40;SSPN;HBP1;INSM1;CPEB2;OTUD1;LRP12;NFE2L2
UBF1/2 26484160 Chip-Seq HMEC-DERIVED Human	75/2000	5.891639950081859E-5	4.470715020944469E-4	0	0	1.5657620041753653	15.249568491397007	HIST2H2AA3;LAD1;CSF3;DYRK3;TRAF3IP2;CD82;BHLHE41;PTPRJ;PANX1;CASP7;HEY1;AIFM2;ZC3H12A;PDE4B;FAM65C;IL12B;FBXO6;IER5;JUNB;DUSP4;ARHGEF11;DUSP5;IL15RA;BATF3;CHST7;PPTC7;DYNLT1;TNFRSF18;FBXO2;RHBDF2;ARID5B;TRAF1;AMPD3;F3;RAP2C;DDIT4;ARHGEF2;HIST1H2BG;RHCG;CD44;CAMK1G;TRIM56;PTGES;PPP1R15A;CEBPB;CASZ1;RRAD;UBR4;LYPD3;CYP27B1;MUC1;TP53BP2;CKB;CD58;GPR157;BCL9L;ZBTB17;MGEA5;BCL11A;TNFRSF9;NEK7;FBXO32;MCOLN2;BMP6;EHD1;NR4A2;FMNL3;NR4A1;SPSB1;H1F0;KLF5;ZNFX1;ATG2A;TRIP10;AGRN
MAF 26560356 Chip-Seq TH2 Human	75/2000	5.891639950081859E-5	4.4187299625613943E-4	0	0	1.5657620041753653	15.249568491397007	CLIC4;DYRK3;TCHH;RNF19B;LYST;SAT1;IL4I1;GPR132;HELB;ZC3H12A;TRIM69;PIM3;FBXO6;DENND5A;UPP1;TNFRSF4;RAB8B;KDM6B;DUSP5;TLE1;PPTC7;SPHK1;TNFRSF18;ARID5B;AMPD3;ETV3;SYNGR3;MTF1;GPD2;DDIT4;PHIP;ANGPTL4;ATF3;BIRC2;CD44;PPP1R15A;PFKFB3;UBR4;NLRC5;LYPD3;MLLT6;CYP27B1;MUC1;RNF213;CHST11;CCL3;HIVEP1;CKB;LONRF1;ST3GAL1;ZNF267;MCL1;SLAMF1;PPP4R1L;BCL9L;PLK3;ZBTB17;GADD45B;CD70;CEP350;TNFRSF9;NEK7;G0S2;EHD1;ABTB2;NR4A2;NFKBIA;SPSB1;P2RX4;IL2RA;COL7A1;MAFF;BCL2;TRIP10;FAS
NR3C1 23031785 ChIP-Seq PC12 Mouse	41/918	1.0025624029513126E-4	7.432790228776973E-4	0	0	1.864814587398402	17.170804785826405	PPP1R15B;CDKN1A;BTG1;CD83;ZFAND5;TWIST1;N4BP2L1;FOXO3;TANK;ZC3H12C;MT2A;C1QTNF1;SIPA1L1;CHST11;IRAK2;DPYSL3;SH3BP5;PIM1;ANKRD1;PDE4B;LRRFIP2;HIVEP2;RAB8B;BCL9L;DUSP5;MREG;TLE1;GCH1;DUSP1;AMPD3;COQ10B;F3;MCOLN2;NFKBIA;BAMBI;CNKSR3;DDIT4;SSPN;RAPGEF2;FERMT2;B4GALT5
SUZ12 20075857 ChIP-Seq MESCs Mouse	139/4356	1.0300450841438347E-4	7.549762264463334E-4	0	0	1.3323594648324197	12.232042901547251	CD83;SERPINE2;CSF1;AHR;TNF;CXCL16;NIPAL4;IL4I1;ZC3H12C;DPYSL3;MAP3K8;IER5;IL15RA;FBXO2;ARID5A;TAP1;UPB1;GEM;EREG;CMPK2;ODF3B;RHCG;OPTN;ATF3;CASZ1;PFKFB3;RRAD;SLC41A2;SLC1A2;TWIST1;LYPD3;GPR84;FOXO3;NDRG1;RASGRP1;SAV1;CYP27B1;CHST11;UBD;HIVEP1;PMAIP1;HIVEP2;MSC;ST3GAL1;PLK3;BCL11A;LHFP;TFPI2;ZBTB10;CRIM1;INHBA;FBXO32;BMP6;NFKB2;ABTB2;H1F0;NR4A3;BHLHE40;SNAI1;REL;BCL2;TNFSF9;TMCC3;CPEB2;ZMYND15;LAD1;CDKN1A;ITGB3;BHLHE41;TCHH;PRKAG2;ADM;PTPRJ;N4BP2L1;CXCL1;LRRC32;LYST;CXCL5;PANX1;CASP7;HEY1;RASGEF1B;ITGB8;JAK1;RAB8B;DUSP4;FOXD4;DUSP5;BATF3;EDN1;PTGIR;CHST7;RIPK2;SPHK1;TBC1D9;ELOVL7;TRAF1;DUSP8;SYNGR3;F3;GREM1;RNF144B;CCNA1;ADORA2A;IRF4;IRF2;MET;CHST2;RHOQ;CD44;HBEGF;PTGER4;SLFN5;CEBPB;PAPLN;FAM129A;DENND3;PTGS2;THBS1;STX11;RAB20;DRAM1;MICALL1;SH3BP5;NRIP3;GPR157;GCH1;SMOX;CD70;RFTN1;PDE4DIP;MCOLN2;SGPP2;MARCKS;SPSB1;CLCF1;RAB12;COL7A1;INSM1
PPARG 20176806 ChIP-Seq 3T3-L1 Mouse	68/1807	1.2317246841159077E-4	8.926544059042253E-4	0	0	1.5712498252562235	14.144273087184345	CDKN1A;BTG1;TFRC;ZFAND5;PRKAG2;TNFAIP3;SLC7A11;WASL;PRDM1;TMEM140;NIPAL4;SIPA1L1;RASGEF1B;NAMPT;NFKBIZ;NCK2;FAM65C;PIM3;KDM6B;BATF3;TLE1;RIPK2;RHBDF2;ARID5A;ARID5B;TBC1D9;COQ10B;ADAM19;GPD2;CNKSR3;IRF2;SIK1;SQSTM1;MET;OPTN;CAMK1G;TRIM56;CD274;CASZ1;PFKFB3;ITPR1;SLC1A3;DENND3;CSF2RB;TANK;NDRG1;THBS1;RAB20;DRAM1;CHST11;ST3GAL1;ABCA1;SPAG9;SMOX;STAT3;LRRC61;CRIM1;FBXO32;SLC6A6;MARCKS;KLF6;TNIP1;BHLHE40;SNAI1;SSPN;BCL2;TMCC3;MXD1
SCL 21571218 ChIP-Seq MEGAKARYOCYTES Human	67/1784	1.472320164545123E-4	0.0010551627845906716	0	0	1.5681024556016363	13.836153384750407	CXCL6;IL1RN;CD40;DYRK3;CSF2;CSF1;PRF1;PRKAG2;PTPRJ;LRRC32;LYST;ETS2;ZC3H12C;GPR132;AIFM2;RASGEF1B;GPBP1;EPSTI1;LRRFIP2;IER5;JUNB;ACOT9;ACSL1;FNDC3B;VRK2;COQ10B;TM4SF1;ADAM19;CCNA1;NINJ1;CNKSR3;CLDN12;DDIT4;CMPK2;HIST1H2BG;BIRC2;FAM60A;PPP1R15A;CEBPB;C1S;IGSF3;ITPR1;CSF2RB;PTGS2;STK4;THBS1;RELA;SAV1;GNA13;SBNO2;CHST11;DNAJB6;CCL5;SH3BP5;PMAIP1;CD58;ST3GAL1;ZNF267;SMOX;CFLAR;FMNL3;H1F0;NR4A3;IL2RA;BHLHE40;SSPN;PLEKHM3
RUNX2 24764292 ChIP-Seq MC3T3 Mouse	73/2000	1.731019836694619E-4	0.00122693164249234	0	0	1.524008350730689	13.200395896466194	CSRNP1;CDKN1A;CLIC4;SAMD9L;ALAS1;UXS1;ITGB3;ZFAND5;ADM;PTPRJ;LRRC32;PVR;ARL5B;PIM1;NCK2;ANKRD1;FAM65C;IL12B;PIM3;IER5;JUNB;IER3;TGIF1;DUSP5;BATF3;TLE1;DUSP1;SPHK1;TMOD3;ARID5B;DUSP8;TM4SF1;IRF1;CNKSR3;CLDN12;ANGPTL4;SQSTM1;CHST2;BIRC2;RHOQ;TRIM56;B4GALT5;PPP1R15B;C1S;PAPLN;SLC3A2;GPR84;NDRG1;THBS1;AKAP2;ARNTL2;SAV1;SOCS3;FBRS;MPZL1;MCL1;MGEA5;WTAP;LUM;LHFP;STAT3;EHD1;ABTB2;NR4A2;P2RX4;NR4A3;CLCF1;RAB12;BHLHE40;FAS;HBP1;OTUD1;CRLF2
SUZ12 18974828 ChIP-Seq MESCs Mouse	71/1934	1.8116211361076162E-4	0.001270103948684144	0	0	1.5328383632740565	13.207116630211766	ZMYND15;LAD1;CD83;SERPINE2;CSF1;ITGB3;PRKAG2;ADM;PTPRJ;SLC7A11;CXCL16;CASP7;HEY1;ITGB8;MAP3K8;IER5;RAB8B;DUSP4;FOXD4;TGIF1;IL15RA;EDN1;CHST7;MMP7;SPHK1;FNDC3B;TBC1D9;GEM;GREM1;ADORA2A;IRF4;IRF2;ATF3;CHST2;CD44;PTGER4;CASZ1;RRAD;SLC41A2;SLC1A2;TWIST1;NDRG1;RASGRP1;THBS1;CYP27B1;RAB20;CHST11;NRIP3;HIVEP2;MSC;ST3GAL1;MCL1;BCL11A;CD70;LHFP;RFTN1;PDE4DIP;FBXO32;SGPP2;BMP6;ABTB2;NR4A2;KLF5;NR4A3;CLCF1;REL;BCL2;TNFSF9;TMCC3;INSM1;CPEB2
NANOG 18692474 ChIP-Seq MEFs Mouse	72/1989	2.4656372000486957E-4	0.0017100387032595794	0	0	1.5114444685855715	12.556914535570652	UXS1;ITGB3;ZFAND5;TMEM140;BACH1;TNF;SAT1;PVR;GPBP1;PIM1;NCK2;CCR7;PIM2;UPP1;FOXD4;EDN1;DUSP1;TMOD3;TNFRSF18;FNDC3B;ARID5B;TBC1D9;ELOVL7;PARP9;ADAM19;PLSCR1;GPD2;IRF1;NINJ1;DDIT4;RAPGEF2;CLEC4E;ATF3;CHMP5;GRAMD1A;CASZ1;ITPR1;SLC1A3;SLC3A2;GPR84;IL2RG;RASGRP1;AKAP2;GNA13;SOCS3;RAB20;DNAJB6;UBD;STAT4;PMAIP1;CKB;GBP1;GBP4;MCL1;PLK3;ZBTB17;MGEA5;WTAP;BCL11A;RDX;G0S2;CFLAR;FBXO32;SOD2;ISG20;NFKBIA;SLC6A6;TNIP1;RAB12;BCL3;SNAI1;NFE2L2
SOX2 18692474 ChIP-Seq MEFs Mouse	72/1991	2.5396635295380437E-4	0.001742641464417062	0	0	1.5099261918717737	12.499635233818434	UXS1;ITGB3;ZFAND5;TMEM140;BACH1;PVR;PIM1;IL12B;FBXO6;PIM2;UPP1;JUNB;FOXD4;ACOT9;TLE1;DUSP1;TMOD3;TNFRSF18;FNDC3B;ARID5B;TBC1D9;TM4SF1;ADAM19;PLSCR1;IFNG;IRF1;NINJ1;CFB;HBEGF;HIST1H2BC;B4GALT5;GRAMD1A;EBI3;ITPR1;SLC1A3;LYPD3;SLC3A2;STK4;RASGRP1;AKAP2;GNA13;SOCS3;MUC1;RAB20;DNAJB6;STAT4;PMAIP1;CKB;MPZL1;MCL1;SPAG9;PLK3;GADD45B;WTAP;GFPT2;RDX;STAT3;CFLAR;FBXO32;SOD2;EHD1;NFKBIA;SLC6A6;MARCKS;KLF6;TNIP1;BCL3;SNAI1;BCL2;HBP1;INSM1;NFE2L2
NFE2L2 20460467 ChIP-Seq MEFs Mouse	44/1055	2.5697752285831245E-4	0.0017447421288801215	0	0	1.7413845986405327	14.395193984700473	CDKN1A;CEBPB;BTG1;SLC41A2;TWIST1;TNFRSF11B;AHR;SLC7A11;PTGS2;UBE2Z;TSKU;ETS2;CXCL5;SOCS3;CHST11;AKT3;SH3BP5;ST3GAL1;DUSP4;TGIF1;PTGIR;MREG;DUSP1;IL15;NEK7;CRIM1;SERPINB9;PBX4;AMPD3;PTGR1;F3;MCOLN2;BMP6;TMEFF1;MARCKS;KLF6;KLF5;MAFG;MAFF;SSPN;HBP1;SQSTM1;LRP12;CES1
NRF2 20460467 ChIP-Seq MEFs Mouse	44/1055	2.5697752285831245E-4	0.0017265677317042868	0	0	1.7413845986405327	14.395193984700473	CDKN1A;CEBPB;BTG1;SLC41A2;TWIST1;TNFRSF11B;AHR;SLC7A11;PTGS2;UBE2Z;TSKU;ETS2;CXCL5;SOCS3;CHST11;AKT3;SH3BP5;ST3GAL1;DUSP4;TGIF1;PTGIR;MREG;DUSP1;IL15;NEK7;CRIM1;SERPINB9;PBX4;AMPD3;PTGR1;F3;MCOLN2;BMP6;TMEFF1;MARCKS;KLF6;KLF5;MAFG;MAFF;SSPN;HBP1;SQSTM1;LRP12;CES1
TCF3 18692474 ChIP-Seq MEFs Mouse	34/745	2.659970027310129E-4	0.001768742956304158	0	0	1.9055358619046951	15.686419839090709	BTG1;ITGB3;ITPR1;SLC1A3;SLC3A2;TMEM140;BACH1;PVR;RASGRP1;AKAP2;RELB;SOCS3;MUC1;DNAJB6;STAT4;PIM1;PMAIP1;CCR7;UPP1;MCL1;SPAG9;FOXD4;ZBTB17;DUSP1;TMOD3;RDX;ARID5B;TBC1D9;ADAM19;NFKBIA;TNIP1;GPD2;SNAI1;HBEGF
CEBPA 20513432 ChIP-Seq MACROPHAGES Mouse	72/2000	2.8984786143837347E-4	0.0019076721492627643	0	0	1.5031315240083507	12.24474146060164	CD86;ZMYND15;ANKLE2;BTG1;TFRC;UXS1;BHLHE41;PTPRJ;PRDM1;PANX1;HELB;C1QTNF1;MAP3K8;PIM3;CCR7;CYTIP;ARHGEF11;KDM6B;BATF3;DUSP1;RHBDF2;FNDC3B;SERPINB9;SERPINB7;COQ10B;GPD2;NINJ1;CNKSR3;ENTHD1;PFKFB3;FAM129A;SLC1A2;CSF2RB;GPR84;NDRG1;STX11;RELA;GNA13;OGFRL1;MUC1;SBNO2;DRAM1;IRAK2;STAT4;CCL3;PMAIP1;LONRF1;GBP1;MPZL1;BCL9L;ABCA1;GADD45B;SGTB;CEP350;TFPI2;OSM;G0S2;NFKB1;ABTB2;FMNL3;NR4A1;KLF6;NR4A3;TNIP1;CLCF1;MAFG;TNIP3;ATG2A;REL;TMCC3;LRP12;GRINA
PPARA 22158963 ChIP-Seq LIVER Mouse	72/2000	2.8984786143837347E-4	0.0018884027336136455	0	0	1.5031315240083507	12.24474146060164	LMBR1L;CDKN1A;IL1RN;ALAS1;TRAF3IP2;PRKAG2;RNF19B;TNFAIP3;N4BP2L1;TMEM140;LYST;CXCL2;TSKU;HELB;CASP7;AIFM2;KYNU;PIM1;TRIM69;PIM3;FBXO6;TGIF1;KDM6B;IL15RA;MREG;TLE1;DUSP1;ACSL1;RHBDF2;OXSR1;TICAM1;ETV3;UPB1;COQ10B;IRF1;NINJ1;IRF2;SIK1;ANGPTL4;OPTN;ATF3;CFB;BIRC2;CES1;PPP1R15B;SAMD8;PPM1K;FOXO3;TANK;SOCS3;SBNO2;SH3BP5;CKB;HIVEP2;MPZL1;MCL1;PLK3;SEC24A;NEK7;G0S2;PNRC1;SLC6A6;H1F0;MAFG;RAB12;BHLHE40;MAFF;BCL3;ATG2A;FAS;MXD1;NFE2L2
SA1 22415368 ChIP-Seq MEFs Mouse	72/2000	2.8984786143837347E-4	0.001869518706277509	0	0	1.5031315240083507	12.24474146060164	CDKN1A;CSF3;DYRK3;BTG1;TFRC;TRAF3IP2;ADM;AHR;CXCL3;ETS2;SIPA1L1;PIM1;IL12B;IER5;IER3;TGIF1;BATF3;EDN1;TLE1;CEP135;DTX3L;DUSP1;SPHK1;FNDC3B;ARID5B;PTGR1;IFNG;CNKSR3;IRF2;ENTHD1;PHIP;SIK1;MET;ATF3;CHST2;ARL8B;SAMD8;PFKFB3;C1S;SLC43A2;GPR84;PTGS2;FOXO3;RAP1B;SH3BP5;HIVEP1;HIVEP2;ST3GAL1;BCL9L;ABCA1;GADD45B;BCL11A;NEK7;RFTN1;CRIM1;PDE4DIP;INHBA;PARP14;SOD2;BMP6;NFKB2;ABTB2;NR4A2;NFKBIA;MARCKS;KLF6;IL6;KLF5;BHLHE40;BCL2;TRIP10;GRINA
HIF1A 21447827 ChIP-Seq MCF-7 Human	19/321	2.9241489618515263E-4	0.0018674020597962717	0	0	2.471400048127264	20.110614773765654	TLE1;PFKFB3;TFRC;GADD45B;ARRDC3;ADM;PRDM1;INHBA;OXSR1;NDRG1;PNRC1;NFKB2;NR4A2;RIT1;HEY1;DNAJB6;DDIT4;ANGPTL4;ZSWIM4
OCT4 18692474 ChIP-Seq MEFs Mouse	71/1992	4.266916663742222E-4	0.002698197302072287	0	0	1.488207527395595	11.54767025899665	CDKN1A;ITGB3;PTPRJ;BACH1;PVR;PIM1;IL12B;CCR7;PIM2;UPP1;JUNB;IER3;FOXD4;ACOT9;DUSP1;TMOD3;TNFRSF18;SYNGR3;TM4SF1;ADAM19;PLSCR1;XRN1;GPD2;IRF1;CLDN12;CFB;BIRC2;HBEGF;B4GALT5;CD274;GRAMD1A;EBI3;ITPR1;SLC1A2;SLC1A3;SLC3A2;RASGRP1;AKAP2;GNA13;SOCS3;MUC1;DNAJB6;STAT4;SH3BP5;PMAIP1;CKB;HIVEP2;GBP1;MCL1;BANP;PLK3;ZBTB17;WTAP;BCL11A;STAT3;G0S2;CFLAR;SOD2;EHD1;NFKBIA;FMNL3;SLC6A6;KLF6;KLF5;TNIP1;RAB12;BCL3;SNAI1;BCL2;INSM1;NFE2L2
GATA1 21571218 ChIP-Seq MEGAKARYOCYTES Human	88/2601	4.57660674630396E-4	0.0028659333508408297	0	0	1.4126572484165798	10.862461971835542	CDKN1A;CLIC4;DYRK3;CSF2;ALAS1;CD83;TFRC;CD82;UXS1;PRF1;PRKAG2;RNF19B;AHR;LRRC32;LYST;SLC2A6;ZC3H12C;GPR132;DPYSL3;NFKBIZ;PIM1;ANKRD1;FAM65C;IL12B;LRRFIP2;IER5;JUNB;HIST1H2AC;JAK1;ARHGEF11;IL15RA;CEP135;ACSL1;SERPINB9;AMPD3;OXSR1;UPB1;EREG;PLSCR1;CNKSR3;IRF2;DDIT4;CMPK2;ENTHD1;HIST1H2BG;ARL8B;PPP1R15A;C1S;IGSF3;BCL2A1;ITPR1;ITPR3;DENND3;CSF2RB;PTGS2;FOXO3;THBS1;SOCS3;RNF213;DRAM1;CHST11;DNAJB6;IRAK2;H1FX;CKB;CD58;ZSWIM4;ST3GAL1;GBP4;CD55;ZBTB17;SMOX;BCL11A;STAT3;GZMB;PDE4DIP;PBX4;CFLAR;PNRC1;EHD1;ABTB2;H1F0;ZNFX1;TNIP1;BHLHE40;BCL2;TNFSF9;IL18R1
