Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ZMAT4 SIRNA T47D HUMAN GSE79586 RNASEQ DOWN	5/222	0.07259951906518886	0.321606014320452	0	0	2.252252252252252	5.9072004090535195	RACGAP1;TTC3;POLD2;ESYT1;ZWINT
GLI1 INHIBITION HUMAN GSE36855 CREEDSID GENE 643 UP	6/291	0.07267158103832805	0.3211985455373506	0	0	2.0618556701030926	5.405783253979538	PYCARD;EEPD1;CABLES1;SORL1;NCAPH;CDC25B
KLF10 SIRNA KLF10 HUMAN GSE90566 RNASEQ UP	6/291	0.07267158103832805	0.32047512538974393	0	0	2.0618556701030926	5.405783253979538	MRC2;AHCY;S100A4;SLC25A5;RNASE1;CDC25B
TCF12 KD HUMAN GSE50588 CREEDSID GENE 2789 UP	6/292	0.07361110402588694	0.3238888577139026	0	0	2.054794520547945	5.360875468582367	MAP4K1;P2RY11;MGMT;LRMP;METTL7A;ZSWIM7
SRF MUT MOUSE GSE1948 CREEDSID GENE 1398 UP	6/292	0.07361110402588694	0.3231626495127503	0	0	2.054794520547945	5.360875468582367	QDPR;AHCY;APEX1;LTA4H;SLC25A5;MIF4GD
NFE2L2 KO MOUSE GSE18344 CREEDSID GENE 959 DOWN	6/292	0.07361110402588694	0.3224396905652945	0	0	2.054794520547945	5.360875468582367	MTHFD1L;ALOX15;TBXAS1;SLC40A1;NPL;ZSWIM7
FOXP1 OE HUMAN GSE51382 CREEDSID GENE 1471 DOWN	5/223	0.07369293297100774	0.32207759544025255	0	0	2.242152466367713	5.847193662591955	TPST2;LMO2;ERP29;LRMP;METTL7A
AHR KO MOUSE GSE10082 CREEDSID GENE 1465 DOWN	5/223	0.07369293297100774	0.32136027340141016	0	0	2.242152466367713	5.847193662591955	SLC46A3;HHEX;RNF125;PNPLA7;VCL
FLI1 KD HUMAN GSE27524 CREEDSID GENE 1595 UP	6/293	0.07455758551309227	0.3244083387436326	0	0	2.04778156996587	5.316416707718095	ZCCHC24;QPRT;ENC1;FRMD4A;METTL7A;SORL1
DNMT1 KO MOUSE GSE31626 CREEDSID GENE 1237 UP	5/224	0.07479534003188924	0.3247212323335679	0	0	2.232142857142857	5.787945747726083	HES6;HHEX;PNPLA7;F13A1;IL16
MECOM OE MOUSE GSE34729 CREEDSID GENE 1428 DOWN	5/224	0.07479534003188924	0.3240028225275202	0	0	2.232142857142857	5.787945747726083	TREML1;GPR34;ADORA3;COTL1;F13A1
SREBF2 KD HUMAN GSE50588 CREEDSID GENE 2823 UP	6/294	0.07551101986484689	0.3263809644489409	0	0	2.040816326530612	5.272401377353605	FIS1;HLA-DMB;MFSD3;S100A4;LRMP;MIF4GD
MECOM KD HUMAN GSE16238 CREEDSID GENE 2341 DOWN	6/294	0.07551101986484689	0.3256620636461899	0	0	2.040816326530612	5.272401377353605	LDHB;RACGAP1;APEX1;HLTF;SLC25A5;ZWINT
DEAF1 OE MOUSE GSE12367 CREEDSID GENE 1682 DOWN	4/159	0.07569945398271609	0.32575721076518266	0	0	2.5157232704402515	6.493042343332594	DUSP23;KCTD12;KBTBD7;STK32C
EZH2 SHRNA NKI HUMAN GSE95304 RNASEQ DOWN	4/159	0.07569945398271609	0.32504283091701336	0	0	2.5157232704402515	6.493042343332594	MLEC;MCM6;ESYT1;VCL
TCF3 DEFICIENCY MOUSE GSE43224 CREEDSID GENE 298 UP	5/225	0.07590672303471233	0.32521961422749834	0	0	2.2222222222222223	5.729444491046376	LDHB;COTL1;S100A4;EMB;CORO1A
VAX2 KO MOUSE GSE19626 CREEDSID GENE 2371 UP	5/226	0.07702706395488741	0.32929910747526103	0	0	2.2123893805309733	5.67167796227755	PKIB;PRADC1;LMO2;ALOX15;ABHD14B
FOSL1 KO MOUSE GSE43695 CREEDSID GENE 430 UP	6/297	0.07841297647433233	0.3344936992085898	0	0	2.0202020202020203	5.142961311248162	MAP4K1;CD4;DBP;SORD;ATP6V0E2;AIF1
AIRE MUT MOUSE GSE12073 CREEDSID GENE 1172 DOWN	5/229	0.08044164228457534	0.34240159911564894	0	0	2.1834061135371177	5.502670956371998	APEX1;RRS1;SLC40A1;KCTD12;SLC25A5
NANOG OE MOUSE GSE48370 CREEDSID GENE 2980 UP	4/163	0.08122973834596402	0.345006133799127	0	0	2.4539877300613497	6.1606720566250965	SLC46A2;SAPCD2;IMPA2;TACC3
ZBTB20 DEFICIENCY MOUSE GSE19513 CREEDSID GENE 544 UP	5/230	0.08159761901347339	0.345818480580911	0	0	2.1739130434782608	5.447728687378777	ENC1;TTC3;KCTD12;ATP6V0E2;MTURN
EMX2 DEFICIENCY MOUSE GSE10216 CREEDSID GENE 634 DOWN	5/230	0.08159761901347339	0.34507157241550945	0	0	2.1739130434782608	5.447728687378777	LDHB;GLRX5;CAT;SNRNP25;HADH
NFE2L1 KD HUMAN GSE50588 CREEDSID GENE 2804 UP	6/301	0.08237916559291257	0.3476258754976785	0	0	1.9933554817275745	4.9762579111964245	MAP4K1;HLA-DMA;TRAPPC6A;PON2;PCED1B;OSGEP
NFE2L2 KO MOUSE GSE18344 CREEDSID GENE 1262 DOWN	5/231	0.08276245183433874	0.3484922165411511	0	0	2.1645021645021645	5.393464936592645	PAQR4;NT5DC2;FFAR4;SLC40A1;REEP6
CREB1 DEPLETION HUMAN GSE12056 CREEDSID GENE 68 UP	6/302	0.08338796207422065	0.350372596011425	0	0	1.9867549668874174	4.935598648357045	POP5;RNASET2;ENC1;TTC3;VCL;MS4A4A
TET2 KO MOUSE GSE27816 CREEDSID GENE 458 UP	5/232	0.08393611807782576	0.3519205978509269	0	0	2.1551724137931036	5.3398691132294065	MTHFD1L;CAT;F13A1;EMB;CDC25B
DMRT1 KO MOUSE GSE27261 CREEDSID GENE 2740 UP	4/165	0.0840681004169481	0.35172081328287264	0	0	2.4242424242424243	6.002734762047953	LDHB;TMEM86A;HADH;SLC25A5
HEY2 KO MOUSE GSE6526 CREEDSID GENE 1508 UP	6/303	0.08440363907400714	0.35237169575033256	0	0	1.9801980198019802	4.8953361610279815	QDPR;FIS1;DAP;GLRX5;S100A4;SLC25A5
RARA KD HUMAN GSE26298 CREEDSID GENE 69 DOWN	6/303	0.08440363907400714	0.3516219687380978	0	0	1.9801980198019802	4.8953361610279815	AHCY;RACGAP1;GLRX5;ERP29;SLC25A5;ZWINT
RXRA KD HUMAN GSE50588 CREEDSID GENE 2816 DOWN	6/303	0.08440363907400714	0.35087542528005516	0	0	1.9801980198019802	4.8953361610279815	SLFN11;CCDC34;SLCO2B1;S100A4;SORL1;APPL2
IRF8 KD HUMAN GSE50588 CREEDSID GENE 2826 DOWN	6/303	0.08440363907400714	0.35013204514174995	0	0	1.9801980198019802	4.8953361610279815	KIAA0930;PCYOX1L;CAMK1;DGCR6;MIF4GD;TMEM241
HEY2 KO MOUSE GSE6526 CREEDSID GENE 1509 DOWN	6/303	0.08440363907400714	0.3493918082598435	0	0	1.9801980198019802	4.8953361610279815	QDPR;FIS1;DAP;GLRX5;S100A4;SLC25A5
MEF2D KD MOUSE GSE47150 CREEDSID GENE 366 DOWN	5/233	0.08511859433212086	0.3516080331271997	0	0	2.1459227467811157	5.286930831503233	TPST2;AHCY;TBC1D10C;AP1B1;RNASE1
FOXP3 KNOCKIN MOUSE GSE2389 CREEDSID GENE 2950 UP	6/304	0.0854261861953209	0.3521357317272386	0	0	1.9736842105263157	4.855465648553624	ARHGDIB;TBC1D10C;MGST2;S100A4;DOCK2;CORO1A
MECOM KD HUMAN GSE16238 CREEDSID GENE 2342 DOWN	6/304	0.0854261861953209	0.35139595077823177	0	0	1.9736842105263157	4.855465648553624	HES6;LDHB;RACGAP1;LMO2;SLC40A1;LTA4H
ZNF217 SIRNA MCF7 HUMAN GSE58326 RNASEQ DOWN	7/378	0.08603791465217224	0.3531703079432982	0	0	1.8518518518518516	4.542531873766443	RACGAP1;SAPCD2;NT5DC2;MLEC;NME4;MCM6;SLC25A5
PGR KO MOUSE GSE39920 CREEDSID GENE 3079 UP	5/234	0.08630985642504731	0.3535453951469511	0	0	2.1367521367521367	5.2346399064783835	SLC27A1;DAP;DBP;FCGRT;KCTD12
FLI1 KD HUMAN GSE27524 CREEDSID GENE 1597 DOWN	5/234	0.08630985642504731	0.35280730455165477	0	0	2.1367521367521367	5.2346399064783835	IMPA2;TACC3;SORD;NCAPH;ZWINT
NME2 INDUCTION HUMAN GSE40194 CREEDSID GENE 2959 DOWN	6/305	0.0864555925527472	0.3526667712880813	0	0	1.9672131147540985	4.815982382483587	LDHB;AHCY;PON2;LTA4H;SLC25A5;VCL
STAT1 DEFICIENT MOUSE GSE48970 CREEDSID GENE 1520 UP	4/167	0.08695465716236947	0.3539651116921401	0	0	2.3952095808383236	5.849984378998449	CD4;SLC40A1;F13A1;EMB
EOMES OE HUMAN GSE43805 CREEDSID GENE 92 UP	6/306	0.08749184683751636	0.35541293798310586	0	0	1.9607843137254901	4.776881703842773	SLC46A3;HHEX;TRAPPC6A;FZD2;MGMT;ENC1
BCL11A KO MOUSE GSE28333 CREEDSID GENE 1542 UP	6/306	0.08749184683751636	0.35467709339100834	0	0	1.9607843137254901	4.776881703842773	UROS;GLRX5;GCNT1;LMO2;CAT;FRMD4A
PRDM16 DEPLETION MOUSE GSE35011 CREEDSID GENE 487 DOWN	6/306	0.08749184683751636	0.35394428947904344	0	0	1.9607843137254901	4.776881703842773	QDPR;CEBPA;CAT;S100A4;CD36;HADH
BACH2 KO MOUSE GSE42598 CREEDSID GENE 2778 UP	5/235	0.08750987944594502	0.353287307124042	0	0	2.127659574468085	5.182986349018158	TPST2;C1QA;NAAA;AIF1;APPL2
MEF2A KD MOUSE GSE47150 CREEDSID GENE 367 DOWN	5/235	0.08750987944594502	0.3525603785085604	0	0	2.127659574468085	5.182986349018158	TPST2;AHCY;TBC1D10C;AP1B1;RNASE1
FOXP3 DEFICIENCY MOUSE GSE35543 CREEDSID GENE 3037 UP	4/168	0.08841585642278543	0.3554789463569073	0	0	2.380952380952381	5.775485605059927	FES;ENC1;NME4;APPL2
RORC KO MOUSE GSE27241 CREEDSID GENE 1686 UP	4/168	0.08841585642278543	0.35475050589306123	0	0	2.380952380952381	5.775485605059927	MGMT;DCXR;MGST2;S100A4
HIVEP2 KO MOUSE GSE41307 CREEDSID GENE 3094 UP	6/307	0.08853493726627826	0.3545018551480017	0	0	1.9543973941368076	4.73815902312624	C1QA;PAK1;DBP;ENC1;CAT;ATP6V0E2
SMAD3 KO MOUSE GSE28598 CREEDSID GENE 1159 DOWN	6/307	0.08853493726627826	0.3537783819742303	0	0	1.9543973941368076	4.73815902312624	C1QA;EEPD1;COTL1;F13A1;S100A4;VCL
MECP2 KD MOUSE GSE47150 CREEDSID GENE 361 DOWN	5/236	0.08871863777546123	0.35379041296202257	0	0	2.11864406779661	5.131960360713858	TPST2;AHCY;TBC1D10C;AP1B1;RNASE1
AHR KO MOUSE GSE44715 CREEDSID GENE 1466 DOWN	5/236	0.08871863777546123	0.3530713267568152	0	0	2.11864406779661	5.131960360713858	RGS19;SLCO2B1;TBC1D10C;EMB;GRAMD4
PGR KO MOUSE GSE39920 CREEDSID GENE 3079 DOWN	6/308	0.08958485158373856	0.35579541460640995	0	0	1.948051948051948	4.6998098190399125	FZD2;WDR92;RRS1;NPL;ATP6V0E2;VCL
RUNX1 KO MOUSE GSE34292 CREEDSID GENE 2397 DOWN	4/169	0.08988891936329366	0.3562803726990465	0	0	2.366863905325444	5.702202604110953	SLC46A3;PCED1B;ZSWIM7;HADH
PPARG OE MOUSE GSE10192 CREEDSID GENE 2731 DOWN	5/237	0.08993610504527275	0.35574725995685663	0	0	2.109704641350211	5.081552330638871	NT5DC2;CLEC11A;GCNT1;NME4;EMB
MYC KD HUMAN GSE5823 CREEDSID GENE 137 UP	6/309	0.09064157709840656	0.35781493540056464	0	0	1.9417475728155338	4.661829636560218	CATSPER1;DUSP23;SLC46A2;SLFN11;ZSWIM7;CORO1A
ZFX KO MOUSE GSE7069 CREEDSID GENE 178 DOWN	6/309	0.09064157709840656	0.3570949858323542	0	0	1.9417475728155338	4.661829636560218	AHCY;GLRX5;RRS1;SLC40A1;MCM6;SLC25A5
PAX3 KD HUMAN GSE16249 CREEDSID GENE 2757 UP	5/238	0.09116225417947132	0.35842508771768045	0	0	2.100840336134454	5.031752830219994	AHCY;MLEC;MFSD1;ABHD14B;NME4
NFE2L2 KNOCKOUT FEMALE MOUSE GSE867 CREEDSID GENE 1363 DOWN	3/107	0.09220036137329378	0.36178017548879604	0	0	2.803738317757009	6.683526810216529	WDR92;REEP6;ATP6V0E2
PDX1 KO MOUSE GSE29048 CREEDSID GENE 387 UP	5/239	0.0923970574140387	0.36182687683337555	0	0	2.092050209205021	4.982552608807554	TMEM86A;GAS2L3;GPR34;PNPLA7;STAB1
MECP2 KO MOUSE GSE8720 CREEDSID GENE 2418 UP	5/239	0.0923970574140387	0.3611046674983788	0	0	2.092050209205021	4.982552608807554	CEBPA;PON2;NT5DC2;MAN1C1;APPL2
FOXF2 OE HUVEC HUMAN GSE79306 RNASEQ UP	6/311	0.09277540868706902	0.36186105619378717	0	0	1.9292604501607717	4.586958842899607	STAB1;AP1B1;SLC40A1;KCTD12;LTA4H;TRAM2
NRL DEFICIENCY MOUSE GSE4051 CREEDSID GENE 266 UP	5/240	0.09364048625381129	0.3645090896321322	0	0	2.083333333333333	4.933942590776465	APEX1;ARHGDIB;SORD;ABHD14B;OSGEP
E2F6 KD HUMAN GSE50588 CREEDSID GENE 2807 UP	6/312	0.09385248712559742	0.36460946387285664	0	0	1.9230769230769231	4.550059644670905	LRRC45;PMVK;CABLES1;LRMP;KBTBD7;TRAM2
TWIST2 MUT N HUMAN GSE16524 CREEDSID GENE 2262 UP	7/390	0.09741790147354083	0.37771138828751083	0	0	1.7948717948717947	4.179799241797731	APEX1;SLC40A1;MFSD1;SLC25A5;APPL2;VCL;CDC25B
NEUROD1 KO MOUSE GSE35396 CREEDSID GENE 3089 UP	5/243	0.09742223127363181	0.376981677537097	0	0	2.05761316872428	4.791565529250049	LDHB;AP1B1;PTGFRN;EMB;TRIM32
CEBPA UNK HUMAN GSE33223 CREEDSID GENE 2097 DOWN	5/243	0.09742223127363181	0.37623812393248734	0	0	2.05761316872428	4.791565529250049	DCXR;LST1;SNURF;F13A1;CORO1A
DDIT3 MUT MOUSE GSE2082 CREEDSID GENE 899 DOWN	4/174	0.09742990283923811	0.37552706645517364	0	0	2.2988505747126435	5.353154263866629	C1QA;ARHGDIB;S100A4;ATP6V0E2
YY1 KD HUMAN GSE14964 CREEDSID GENE 515 DOWN	8/468	0.09859711853610639	0.3792792889856509	0	0	1.7094017094017095	3.9601935753372834	POP5;IMPA2;APEX1;CDCA7L;HLTF;ERP29;MCM6;SLC25A5
POU2AF1 OE MOUSE GSE12421 CREEDSID GENE 2313 DOWN	5/244	0.09869986399707985	0.3789300660907497	0	0	2.0491803278688523	4.74522891493054	C1QA;CEBPA;REEP4;LDHD;ARHGAP4
HNF4A KD HUMAN GSE25417 CREEDSID GENE 1357 UP	6/317	0.09933891336040207	0.3806371670443586	0	0	1.8927444794952681	4.370759447230481	PON2;QPRT;ARHGDIB;SLC40A1;MFSD1;S100A4
MECP2 KO MOUSE GSE8720 CREEDSID GENE 2414 DOWN	5/245	0.09998596967077353	0.38236821995190345	0	0	2.040816326530612	4.699439604346403	PAQR4;MFSD1;ABHD14B;ZSWIM7;CORO1A
PITX2 KO MOUSE GSE50399 CREEDSID GENE 3059 DOWN	6/318	0.10045629487666405	0.38341798317447995	0	0	1.8867924528301885	4.335910420600906	LDHB;DBP;IDH2;CAT;SORD;CD36
PRDM14 KO MOUSE GSE45507 CREEDSID GENE 3106 DOWN	6/319	0.10158033631768242	0.3869538881517941	0	0	1.8808777429467085	4.301389284168083	BACE1;DBP;FCGRT;SLCO2B1;TTC3;GPAT2
EZH2 SHRNA HUVEC HUMAN GSE71164 RNASEQ UP	5/247	0.10258346912459182	0.3900163738756326	0	0	2.0242914979757085	4.609470604999973	FCGRT;SLC40A1;KCTD12;VASH1;VCL
MYC ACTIVATION MOUSE GSE4356 CREEDSID GENE 753 DOWN	4/178	0.10366938902763159	0.3933811312327571	0	0	2.2471910112359548	5.093367179998013	DBP;GIMAP1;STAB1;IL16
NEUROD1 KO MOUSE GSE35396 CREEDSID GENE 3093 DOWN	5/248	0.10389479591242931	0.39347390792366843	0	0	2.0161290322580645	4.56527514031444	ABHD14A;REEP6;ATP6V0E2;SLC25A5;OSGEP
MYC SILENCING HUMAN GSE22139 CREEDSID GENE 1007 DOWN	5/248	0.10389479591242931	0.39271430578481964	0	0	2.0161290322580645	4.56527514031444	POP5;LDHB;RACGAP1;SNURF;SLC25A5
LHX1 KO MOUSE GSE7257 CREEDSID GENE 325 DOWN	5/248	0.10389479591242931	0.39195763082184315	0	0	2.0161290322580645	4.56527514031444	CDCA7L;RRS1;SLC40A1;FRMD4A;APPL2
TAL1 OE HESC HUMAN GSE57395 RNASEQ UP	9/553	0.10414644388528381	0.3921514175526648	0	0	1.62748643761302	3.6813047566368553	LDHB;AHCY;APEX1;NT5DC2;COTL1;MLEC;MCM6;SLC25A5;VCL
FOXP1 KD HUMAN GSE32968 CREEDSID GENE 1809 UP	5/249	0.1052144616997679	0.39541250673348477	0	0	2.0080321285140563	4.521595420677714	SLC46A3;TSPAN15;PARVG;PCED1B;SLC40A1
RUNX1 KO MOUSE GSE34292 CREEDSID GENE 2396 DOWN	4/179	0.1052573746759501	0.39481597627492393	0	0	2.2346368715083798	5.030942437305605	SLC40A1;FFAR4;MGST2;METTL7B
HIF1A KO MOUSE GSE35111 CREEDSID GENE 1406 DOWN	6/323	0.10614274489877361	0.3973757065235157	0	0	1.8575851393188854	4.166508558764436	SLC27A1;GPR34;GIMAP1;CD36;KBTBD7;APPL2
FOXP3 DEFICIENCY MOUSE GSE35543 CREEDSID GENE 3037 DOWN	6/323	0.10614274489877361	0.3966173559385472	0	0	1.8575851393188854	4.166508558764436	LDHB;GAS2L3;HHEX;MGST2;KCTD12;ATP6V0E2
AIRE KO MOUSE GSE85 CREEDSID GENE 881 UP	5/250	0.10654243140036569	0.39735253463222103	0	0	2.0	4.478423912549511	CDCA7L;GCNT1;CRYL1;S100A4;ZWINT
IRF9 KD HUMAN GSE50588 CREEDSID GENE 2809 UP	6/324	0.10729981508357041	0.39941642192705484	0	0	1.8518518518518516	4.133571023529726	HLA-DMB;SLFN11;PRADC1;ELMO1;NPL;KBTBD7
ELF4 KO MOUSE GSE15324 CREEDSID GENE 2839 DOWN	6/325	0.10846343397463641	0.4029817907444746	0	0	1.8461538461538463	4.100939403438044	ARHGDIB;RRS1;MCM6;SLC25A5;CORO1A;NCAPH
KMT2A KO MOUSE GSE24964 CREEDSID GENE 3008 UP	5/252	0.1092231392082438	0.4050358078972374	0	0	1.984126984126984	4.393576072633033	PAK1;GAS2L3;REEP4;IDH2;VCL
ESR1 MUT HUMAN GSE1045 CREEDSID GENE 1193 UP	5/252	0.1092231392082438	0.40427014474431255	0	0	1.984126984126984	4.393576072633033	LDHB;HLTF;ENC1;COTL1;ERP29
GLI1 SIRNA HCT116 HUMAN GSE57871 8HR RNASEQ UP	7/402	0.10959084451294226	0.4048657991629075	0	0	1.7412935323383085	3.8500025134237585	LDHB;AHCY;APEX1;COTL1;MLEC;ESYT1;RNASE1
AIRE OE MOUSE GSE12073 CREEDSID GENE 1173 UP	6/326	0.10963358159773848	0.40426092800070046	0	0	1.8404907975460123	4.068610214650927	HHEX;SLC40A1;MAN1C1;F13A1;ATP6V0E2;ZWINT
ONECUT2 KO MOUSE GSE57918 CREEDSID GENE 2797 DOWN	6/326	0.10963358159773848	0.4035010390382931	0	0	1.8404907975460123	4.068610214650927	QDPR;LDHB;TTC3;SNURF;REEP6;APPL2
SOX3 KO MOUSE GSE53760 CREEDSID GENE 1668 DOWN	4/182	0.11008761284203566	0.40441190608762817	0	0	2.197802197802198	4.849403845779681	DCXR;ELMO1;RNASE1;DEF6
FLI1 KD HUMAN GSE27524 CREEDSID GENE 1599 DOWN	5/253	0.11057580410839608	0.40544461506411894	0	0	1.976284584980237	4.351885342274541	IMPA2;TACC3;SORD;NCAPH;ZWINT
NFKB2 KD HUMAN GSE50588 CREEDSID GENE 2806 DOWN	5/253	0.11057580410839608	0.40468677466212993	0	0	1.976284584980237	4.351885342274541	IMPA2;IDH2;NME4;S100A4;HADH
NFE2L2 KD HUMAN GSE38332 CREEDSID GENE 2212 UP	7/403	0.11064051732092203	0.4041681584223234	0	0	1.7369727047146402	3.8238914172364016	HLA-DMA;DAP;RNF125;HLA-DMB;MLEC;S100A4;AIG1
EGR1 KO MOUSE GSE16974 CREEDSID GENE 552 UP	5/254	0.11193662657948499	0.40814136842203275	0	0	1.9685039370078738	4.31067401957346	QDPR;DBP;GLRX5;REEP6;APPL2
KLF15 KO MOUSE GSE53231 CREEDSID GENE 446 UP	5/254	0.11193662657948499	0.4073827413431814	0	0	1.9685039370078738	4.31067401957346	RGS19;APEX1;LST1;S100A4;CORO1A
KLF10 SIRNA PANC1 HUMAN GSE90566 RNASEQ DOWN	5/254	0.11193662657948499	0.4066269292071087	0	0	1.9685039370078738	4.31067401957346	RACGAP1;CAT;COTL1;RNASE1;VCL
ARID3A KD MOUSE GSE56853 CREEDSID GENE 1337 UP	6/329	0.11318299133830335	0.4103931426674037	0	0	1.82370820668693	3.973403120420784	TRAPPC6A;DCXR;SLC40A1;SORD;NPL;APPL2
MECOM OE MOUSE GSE34729 CREEDSID GENE 1428 UP	5/255	0.11330556851188224	0.41007819435538895	0	0	1.9607843137254901	4.269935223082625	LDHB;PAQR4;NAAA;SLC40A1;AIF1
RUNX1 KO MOUSE GSE2592 CREEDSID GENE 278 DOWN	5/255	0.11330556851188224	0.4093215925207849	0	0	1.9607843137254901	4.269935223082625	AHCY;MTHFD1L;GLRX5;LMO2;RRS1
NR5A2 KD HUMAN GSE47803 CREEDSID GENE 1818 DOWN	5/255	0.11330556851188224	0.40856777743326966	0	0	1.9607843137254901	4.269935223082625	TOP1MT;CLEC11A;MCM6;ATP6V0E2;ARHGAP4
TFAP2C KD HUMAN GSE15481 CREEDSID GENE 2964 DOWN	6/330	0.11437904638638528	0.411680464750997	0	0	1.8181818181818181	3.9422497777647756	RACGAP1;DCXR;NCAPH;APPL2;RNF166;CDC25B
HOXA11 SIRNA T47D HUMAN GSE79586 RNASEQ DOWN	2/58	0.11446516664275823	0.4112344885991204	0	0	3.4482758620689653	7.474085254252432	TTC3;MLEC
SP3 KD HUMAN GSE7102 CREEDSID GENE 1548 DOWN	7/407	0.1148927818848587	0.412014774598083	0	0	1.71990171990172	3.72144752300326	IDH2;NME4;LTA4H;SNRNP25;SLC25A5;CORO1A;CDC25B
MYC OE MOUSE GSE27159 CREEDSID GENE 1273 DOWN	4/185	0.11501565409139916	0.41170137241491694	0	0	2.1621621621621623	4.67608008075419	ARHGDIB;SLC40A1;REEP6;SORL1
TFAP2C SIRNA HUMAN GSE15481 CREEDSID GENE 2892 DOWN	6/331	0.11558152442770293	0.41297194311942037	0	0	1.812688821752266	3.9113821609789676	RACGAP1;DCXR;NCAPH;APPL2;RNF166;CDC25B
MSGN1 OE MOUSE GSE29848 CREEDSID GENE 1630 UP	5/257	0.11606765562328074	0.4139534967402253	0	0	1.9455252918287937	4.189848287473341	HES6;NT5DC2;COTL1;SNRNP25;MCM6
SOX2 KO HUMAN GSE59234 CREEDSID GENE 2956 DOWN	5/257	0.11606765562328074	0.41320085401887946	0	0	1.9455252918287937	4.189848287473341	RNF125;CDCA7L;METTL7A;REEP6;ASRGL1
NRF1 KO MOUSE GSE35124 CREEDSID GENE 2150 DOWN	4/186	0.11667970064112759	0.4146258690659307	0	0	2.1505376344086025	4.620048816399751	QDPR;AHCY;QPRT;SORD
ESRRB MUT MOUSE GSE8434 CREEDSID GENE 1047 DOWN	6/333	0.11800565993788373	0.4185780473883629	0	0	1.8018018018018018	3.8504913334981943	TSPAN15;DBP;GLRX5;RNASE1;TRIM32;SSBP4
RORA TRUNCATION MOUSE GSE20646 CREEDSID GENE 2393 UP	4/187	0.11835429607894112	0.4190555365688367	0	0	2.13903743315508	4.564861270376791	HHEX;DBP;CAT;SORL1
NR4A2 OE MOUSE GSE3571 CREEDSID GENE 3121 UP	5/259	0.1188617494746146	0.4200926091539628	0	0	1.9305019305019304	4.1115718732980255	WDR92;RACGAP1;RGS14;CDCA7L;POLD2
HNF1B OE HUMAN GSE3308 CREEDSID GENE 280 DOWN	5/259	0.1188617494746146	0.4193356855338656	0	0	1.9305019305019304	4.1115718732980255	LDHB;KCTD12;LTA4H;SLC25A5;ZWINT
FOXD4L6 SIRNA BT549 HUMAN GSE79586 RNASEQ UP	6/334	0.1192272716633091	0.4198687012891353	0	0	1.7964071856287425	3.820461846821689	TTC3;COTL1;CABLES1;RNASE1;VCL;CDC25B
LIN28 OE CD34 HUMAN GSE93256 RNASEQ UP	7/411	0.11923012331618789	0.4191249218188436	0	0	1.70316301703163	3.622116522445766	LDHB;UROS;HLTF;TACC3;FRMD4A;METTL7A;MCM6
NR4A2 OE MOUSE GSE3571 CREEDSID GENE 1290 DOWN	5/260	0.12027069775179554	0.42202513655558366	0	0	1.9230769230769231	4.073096657945424	WDR92;RACGAP1;RGS14;CDCA7L;POLD2
VDR KO MOUSE GSE2421 CREEDSID GENE 1152 DOWN	5/260	0.12027069775179554	0.4212701720894735	0	0	1.9230769230769231	4.073096657945424	TBXAS1;TREM2;EMB;ESYT1;SLC25A5
TCF4 DELETION MOUSE GSE12505 CREEDSID GENE 2866 UP	7/413	0.12143041620132479	0.4245727766467749	0	0	1.694915254237288	3.573582858342856	HHEX;GLRX5;ROGDI;ARHGDIB;SNRNP25;SLC25A5;SORL1
REST INHIBITION HUMAN GSE40695 CREEDSID GENE 1710 UP	5/261	0.12168752520214329	0.4247133232545393	0	0	1.9157088122605361	4.035055150851147	NAAA;SLC40A1;CRYL1;LTA4H;GPD1L
NEUROG1 OE HUMAN GSE18296 CREEDSID GENE 1426 UP	5/261	0.12168752520214329	0.4239576055975028	0	0	1.9157088122605361	4.035055150851147	TSPAN15;RNF125;SCFD2;S100A4;SORL1
FOXO1 KO MOUSE GSE36948 CREEDSID GENE 2493 DOWN	5/261	0.12168752520214329	0.42320457255026034	0	0	1.9157088122605361	4.035055150851147	LRRC45;ABHD14B;FRMD4A;GRAMD4;RNF166
ZNF750 KD HUMAN GSE38039 CREEDSID GENE 204 DOWN	5/261	0.12168752520214329	0.4224542098329726	0	0	1.9157088122605361	4.035055150851147	S100A4;LRMP;CD36;NPL;GPD1L
HSF1 KD HUMAN GSE3697 CREEDSID GENE 784 DOWN	6/336	0.12168946586240087	0.42171322859925825	0	0	1.7857142857142856	3.7612193588809277	PAQR4;MGMT;PCYOX1L;MGST2;KCTD12;SORL1
SOX17 OE HUMAN GSE10809 CREEDSID GENE 1272 DOWN	6/336	0.12168946586240087	0.42096815222364115	0	0	1.7857142857142856	3.7612193588809277	LDHB;APEX1;CDCA7L;SNURF;LTA4H;MCM6
GATA3 OE MDAMB231 HUMAN GSE72141 RNASEQ DOWN	6/336	0.12168946586240087	0.4202257039833878	0	0	1.7857142857142856	3.7612193588809277	LDHB;ENC1;ARHGDIB;KCTD12;TRAM2;VCL
RORA TRUNCATION MOUSE GSE20646 CREEDSID GENE 2393 DOWN	6/337	0.12293000036207986	0.42376221955801474	0	0	1.7804154302670623	3.73200033535455	CEBPA;MGMT;UROS;COTL1;SLC25A5;ZWINT
