Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MYB 21317192 ChIP-Seq ERMYB Mouse	15/923	0.04448406721640977	0.5123611313318625	0	0	1.6251354279523291	5.058435851574661	CDCA7L;MGST2;ABHD14A;DEF6;TREML1;BACE1;APBB1IP;MTHFD1L;NT5DC2;STAB1;TBXAS1;PCYOX1L;KCTD12;MCM6;VCL
AHR 22903824 ChIP-Seq MCF-7 Human	12/690	0.04506978005465487	0.5100001427237262	0	0	1.7391304347826086	5.390510125868841	PNPLA7;TTC3;RRS1;COTL1;MFSD1;CABLES1;FRMD4A;S100A4;SORL1;ZWINT;FAM105A;TPCN1
RUNX 20019798 ChIP-Seq JUKART Human	11/616	0.045995719928543816	0.5115041267915649	0	0	1.7857142857142856	5.498583806881528	APBB1IP;DOK2;DAP;RNF125;MGMT;SH3TC1;LDHD;LMO2;CRYL1;FRMD4A;VCL
STAT3 22323479 ChIP-Seq MACROPHAGE Mouse	2/38	0.05529985292704018	0.6045492396261172	0	0	5.263157894736842	15.236763315813569	CEBPA;AIG1
VDR 21846776 ChIP-Seq THP-1 Human	13/794	0.056211689982466694	0.6042756673115169	0	0	1.63727959697733	4.7131230453144655	CEBPA;PAQR4;CLEC11A;ROGDI;LMO2;LYL1;DOK2;REEP4;MFSD3;TACC3;PLCB2;SLC19A1;RNF166
ERG 20887958 ChIP-Seq HPC-7 Mouse	27/1969	0.056855516506173695	0.6011771827292137	0	0	1.3712544438801422	3.9317183716491684	CDCA7L;GIMAP1;LYL1;HHEX;WDR92;IMPA2;PMVK;RRS1;EMB;FIS1;TMEM86A;FZD2;FUCA1;SORD;CABLES1;CDC25B;APBB1IP;DOK2;TRAPPC6A;CD4;TACC3;ERP29;S100A4;SNRNP25;KBTBD7;VCL;ATPAF1
FLI1 21571218 ChIP-Seq MEGAKARYOCYTES Human	69/5834	0.05773361378884133	0.6006158208677848	0	0	1.1827219746314706	3.3730233844599464	POP5;ASGR2;ARHGAP4;MS4A4A;LYL1;IMPA2;FCGRT;ADORA3;SLCO2B1;TOP1MT;STAB1;ARHGDIB;TBC1D10C;COTL1;MFSD1;CD36;DGCR6;APPL2;STK32C;ZCCHC24;LRRC45;PAQR4;RNASET2;CTNNBIP1;LMO2;IL16;RNASE1;ASRGL1;PLA2G15;TPST2;MS4A6A;RNF125;DPEP2;ELMO1;SNURF;RNF166;ATPAF1;CATSPER1;RGS14;ASB13;LRP3;GRAMD4;OSGEP;FAM105A;RACGAP1;MTHFD1L;SCFD2;SH3TC1;RRS1;MAN1C1;MLEC;LTA4H;ZSWIM7;ATP6V0E2;FIS1;FZD2;AFAP1L1;CABLES1;AIG1;DEF6;TPCN1;PKIB;DAP;CD4;TBXAS1;TACC3;CRYL1;ESYT1;SSBP4
CEBPD 21427703 ChIP-Seq 3T3-L1 Mouse	24/1735	0.06511420955741987	0.6666454788021557	0	0	1.3832853025936598	3.7785993970917193	CATSPER1;FZD2;CCDC34;CDCA7L;GCNT1;MGST2;NME4;FRMD4A;AIG1;SORL1;FAM105A;ASGR2;PLA2G15;EEPD1;SCFD2;LDHD;ENC1;TBXAS1;CAT;ELMO1;S100A4;ATP6V0E2;SLC25A5;CPVL
PU.1 20176806 ChIP-Seq MACROPHAGES Mouse	27/2000	0.06624147157890856	0.6675898307561878	0	0	1.3499999999999999	3.664505546937093	SLC46A2;RGS19;PON2;LRMP;FAM105A;HHEX;WDR92;RACGAP1;MTHFD1L;SH3TC1;PMVK;LTA4H;CD36;ATP6V0E2;AP1B1;MIF4GD;SORL1;CDC25B;TPCN1;APBB1IP;EEPD1;TBXAS1;RIMBP3;S100A4;CAMK1;PLCB2;RNF166
MYB 26560356 Chip-Seq TH2 Human	27/2000	0.06624147157890856	0.6573192179753234	0	0	1.3499999999999999	3.664505546937093	CDCA7L;LRMP;CORO1A;NCAPH;LYL1;ADORA3;LDHD;PMVK;TBC1D10C;RRS1;COTL1;MAN1C1;MLEC;EMB;DGCR6;FIS1;FUCA1;IL16;APBB1IP;QDPR;DOK2;RNF125;PARVG;NAAA;S100A4;GPD1L;RNF166
UTX 26944678 Chip-Seq JUKART Human	27/2000	0.06624147157890856	0.6473598358847882	0	0	1.3499999999999999	3.664505546937093	LST1;QPRT;ROGDI;AP2A2;CORO1A;ARHGAP4;LYL1;DBP;MTHFD1L;LDHD;ARHGDIB;PMVK;MFSD3;TBC1D10C;MLEC;P2RY11;PAQR4;UROS;RNASET2;IL16;ABHD14A;COMMD6;AIG1;DOK2;S100A4;ESYT1;RNF166
FOXP1 21924763 ChIP-Seq HESCs Human	46/3724	0.06849383004535207	0.6593809011828671	0	0	1.2352309344790546	3.311668476494673	POP5;CEBPA;AHCY;RGS19;RGS14;LST1;LRP3;CORO1A;ASGR2;ARHGAP4;DBP;CECR5;ENC1;RRS1;LTA4H;GPAT2;ZSWIM7;DGCR6;APPL2;SLC12A9;HES6;LRRC45;FZD2;PAQR4;DCXR;CLEC11A;CARD9;CTNNBIP1;ABHD14B;ABHD14A;RNASE1;MIF4GD;CDC25B;BACE1;PLA2G15;QDPR;PKIB;DUSP23;EEPD1;DOK2;RNF125;NOXA1;S100A4;ESYT1;PLCB2;RNF166
E2F4 21247883 ChIP-Seq LYMPHOBLASTOID Human	38/2998	0.07041464155117995	0.6679035853016333	0	0	1.267511674449633	3.363157248592208	SLC46A3;ROGDI;AP2A2;OSGEP;PYCARD;LDHB;HHEX;CALHM2;RACGAP1;PMVK;COTL1;MLEC;ZSWIM7;STK32C;GAS2L3;PAQR4;CCDC34;MGMT;GLRX5;IDH2;VASH1;SORL1;ASRGL1;ZWINT;TPCN1;APBB1IP;PLA2G15;DUSP23;TSPAN15;APEX1;ERP29;CRYL1;KCTD12;SNRNP25;KBTBD7;RNF166;VCL;ATPAF1
EBNA2 21746931 ChIP-Seq IB4-LCL Human	21/1492	0.07072653051692883	0.6611393070060738	0	0	1.4075067024128687	3.7283930934523473	CATSPER1;FZD2;P2RY11;GPR34;RGS14;FUCA1;CARD9;GIMAP1;OSGEP;ASGR2;BACE1;EEPD1;HHEX;LPCAT4;PPP1R3E;APEX1;PMVK;CAMK1;DOCK2;STK32C;SLC12A9
CRX 20693478 ChIP-Seq ADULT RETINA Mouse	11/668	0.07291077437759232	0.6718207067649578	0	0	1.6467065868263475	4.311932244962492	MRC2;TPST2;DUSP23;AFAP1L1;WDR92;CTNNBIP1;AP1B1;PCYOX1L;OSGEP;FAM105A;ARHGAP4
SPI1 22096565 ChIP-ChIP GC-B Mouse	23/1676	0.07509012121749499	0.6821567350040038	0	0	1.3723150357995226	3.553014571792204	MAP4K1;FUCA1;LST1;LRMP;ABHD14A;COMMD6;AIF1;APBB1IP;QDPR;LYL1;DBP;MTHFD1L;SH3TC1;NOXA1;TBC1D10C;TACC3;DPEP2;ERP29;ELMO1;KCTD12;METTL7A;DOCK2;SSBP4
SOX2 20726797 ChIP-Seq SW620 Human	33/2564	0.07585484171531358	0.6795329570330175	0	0	1.2870514820592824	3.3192204953641045	QPRT;SLC40A1;MGST2;F13A1;TRAM2;FAM105A;PYCARD;HHEX;MTHFD1L;ENC1;ARHGDIB;METTL7A;HES6;CCDC34;MGMT;FUCA1;RNASET2;LMO2;CABLES1;NME4;NMNAT3;FRMD4A;AIG1;TPST2;QDPR;DUSP23;TRAPPC6A;CRYL1;KCTD12;CAMK1;KBTBD7;CPVL;TRIM32
E2F7 22180533 ChIP-Seq HELA Human	2/46	0.07734722537002725	0.6834104159406518	0	0	4.3478260869565215	11.128045972658514	ESYT1;MCM6
AR 21909140 ChIP-Seq LNCAP Human	6/298	0.07939415624448974	0.6920166321310255	0	0	2.013422818791946	5.100665461154655	CCDC34;CDCA7L;TACC3;ASRGL1;ZWINT;FAM105A
ELF1 20517297 ChIP-Seq JURKAT Human	15/1020	0.08763741632074572	0.7536817803584132	0	0	1.4705882352941175	3.5802165371814536	QPRT;GIMAP1;ABHD14B;LRP3;STX10;LYL1;DBP;LPCAT4;PPP1R3E;SLCO2B1;DPEP2;METTL7A;PLCB2;STK32C;SSBP4
TAL1 20887958 ChIP-Seq HPC-7 Mouse	27/2067	0.09017256241088117	0.7652802994081362	0	0	1.3062409288824384	3.142854972260834	CEBPA;LST1;GCNT1;GIMAP1;MGST2;LRMP;AP2A2;LYL1;HHEX;ENC1;HES6;PNPLA7;CLEC11A;NMNAT3;DEF6;TREML1;TPST2;DOK2;TRAPPC6A;TACC3;ELMO1;GEMIN6;MCM6;KBTBD7;RNF166;VCL;ATPAF1
ARNT 22903824 ChIP-Seq MCF-7 Human	15/1029	0.09266518817622928	0.7762213814762062	0	0	1.4577259475218658	3.467583686617592	PNPLA7;CABLES1;IL16;FRMD4A;SORL1;ZWINT;FAM105A;TPCN1;PAK1;TTC3;TBXAS1;RRS1;COTL1;MFSD1;S100A4
SOX2 19030024 ChIP-ChIP MESCs Mouse	13/863	0.09317342217852607	0.7704725295531965	0	0	1.5063731170336037	3.5750644241399527	UROS;IDH2;ASRGL1;CDC25B;TPCN1;DOK2;RNF125;HLTF;TACC3;MAN1C1;GEMIN6;KCTD12;SLC12A9
STAT3 19079543 ChIP-ChIP MESCs Mouse	14/948	0.0943172807722248	0.7700588113681645	0	0	1.4767932489451476	3.4868430318264525	TMEM86A;CABLES1;IL16;ASRGL1;BACE1;TPST2;RNF125;SLCO2B1;NT5DC2;ENC1;NOXA1;EMB;RNF166;SSBP4
CEBPB 21427703 ChIP-Seq 3T3-L1 Mouse	26/2000	0.09934995378955616	0.8010090024282965	0	0	1.2999999999999998	3.001838807645844	GCNT1;MGST2;AP2A2;TRAM2;FAM105A;MRC2;LDHB;MTHFD1L;FCGRT;ARHGDIB;COTL1;METTL7B;ATP6V0E2;SLC19A1;ZCCHC24;FIS1;CCDC34;FUCA1;IDH2;SORD;IL16;APBB1IP;PLA2G15;TPST2;EEPD1;ESYT1
CEBPB 20176806 ChIP-Seq MACROPHAGES Mouse	26/2000	0.09934995378955616	0.7911200023983175	0	0	1.2999999999999998	3.001838807645844	SLC46A2;RGS19;PON2;TREM2;FAM105A;ASGR2;WDR92;MTHFD1L;ARHGDIB;LTA4H;CD36;UROS;CTNNBIP1;NME4;CDC25B;BACE1;APBB1IP;PLA2G15;PARVG;TBXAS1;S100A4;CAMK1;DOCK2;CPVL;PLCB2;RNF166
CEBPA 20513432 ChIP-Seq MACROPHAGES Mouse	26/2000	0.09934995378955616	0.7814721974910209	0	0	1.2999999999999998	3.001838807645844	SLC46A2;RGS19;PON2;GCNT1;F13A1;TREM2;FAM105A;HHEX;WDR92;MTHFD1L;RRS1;LTA4H;CD36;UROS;NME4;MIF4GD;SORL1;CDC25B;EEPD1;TSPAN15;PARVG;TBXAS1;DOCK2;CPVL;PLCB2;RNF166
RXR 22158963 ChIP-Seq LIVER Mouse	26/2000	0.09934995378955616	0.7720568698104062	0	0	1.2999999999999998	3.001838807645844	CEBPA;AHCY;SLC40A1;AP2A2;TRAM2;FAM105A;ASGR2;DBP;METTL7B;HADH;ZCCHC24;HES6;FIS1;CLEC11A;IDH2;SORD;TPCN1;EEPD1;DAP;CD4;FES;REEP4;PPP1R3E;DPEP2;REEP6;GPD1L
BCL6 27268052 Chip-Seq Bcells Human	26/2000	0.09934995378955616	0.7628657165983777	0	0	1.2999999999999998	3.001838807645844	CATSPER1;RGS14;GIMAP1;OSGEP;NCAPH;ARHGAP4;HHEX;CALHM2;IMPA2;TOP1MT;POLD2;TBC1D10C;FZD2;P2RY11;CLEC11A;CARD9;ABHD14A;EEPD1;DAP;CD4;PPP1R3E;PCYOX1L;PYROXD2;CAMK1;SNRNP25;SSBP4
IRF8 21731497 ChIP-ChIP J774 Mouse	6/319	0.10158033631768242	0.7708154932341783	0	0	1.8808777429467085	4.301389284168083	COTL1;ERP29;ABHD14B;TREM2;AIF1;ASGR2
SFPI1 20887958 ChIP-Seq HPC-7 Mouse	30/2369	0.10321937982790759	0.774145348709307	0	0	1.2663571127057829	2.875768663404029	RGS14;CDCA7L;GIMAP1;LRMP;LYL1;HHEX;ENC1;MFSD3;MFSD1;LTA4H;MAP4K1;LRRC45;FZD2;GLRX5;AP1B1;CABLES1;NME4;NMNAT3;CDC25B;APBB1IP;TPST2;DOK2;DAP;FES;REEP4;TTC3;TACC3;ELMO1;S100A4;ATPAF1
THRA 23701648 ChIP-Seq CEREBELLUM Mouse	4/179	0.1052573746759501	0.7803563984596301	0	0	2.2346368715083798	5.030942437305605	PNPLA7;LMO2;CDC25B;ASGR2
TP63 22573176 ChIP-Seq HFKS Human	50/4229	0.10626951574705115	0.7789072461005454	0	0	1.1823126034523528	2.650480977092663	ASGR2;PYCARD;SLCO2B1;TOP1MT;STAB1;ARHGDIB;DGCR6L;PTGFRN;EMB;LRRC45;PAQR4;CCDC34;DCXR;CTNNBIP1;LMO2;AP1B1;ABHD14B;IL16;ABHD14A;TPST2;TRAPPC6A;ELMO1;KCTD12;SLC25A5;ATPAF1;CATSPER1;CEBPA;RGS14;ASB13;GRAMD4;AIF1;RACGAP1;SCFD2;SH3TC1;NT5DC2;PMVK;FIS1;P2RY11;NMNAT3;DEF6;TPCN1;DAP;PARVG;NOXA1;TBXAS1;TACC3;CRYL1;PYROXD2;ESYT1;GPD1L
TEAD4 22529382 ChIP-Seq TROPHECTODERM Mouse	29/2293	0.10934959711131832	0.7924774172674194	0	0	1.264718709114697	2.799082044116735	GCNT1;TRAM2;WDR92;RACGAP1;SLCO2B1;ENC1;COTL1;MAN1C1;MFSD1;EMB;ZSWIM7;HADH;STK32C;GAS2L3;AFAP1L1;FUCA1;LMO2;IDH2;SORD;NME4;NMNAT3;FRMD4A;SORL1;TPST2;TSPAN15;RNF125;TBXAS1;ERP29;ELMO1
RCOR3 21632747 ChIP-Seq MESCs Mouse	35/2851	0.11350440585799013	0.8134482419822626	0	0	1.227639424763241	2.671237350539124	SLC46A3;POP5;C1QA;QPRT;TREM2;LRMP;LRP3;FAM105A;PAK1;HHEX;SLCO2B1;LDHD;ENC1;MFSD3;RRS1;MAN1C1;EMB;GPAT2;SLC19A1;STK32C;FIS1;GAS2L3;FZD2;GLRX5;CLEC11A;LMO2;FRMD4A;ASRGL1;TSPAN15;DAP;RNF125;FES;NAAA;ELMO1;SSBP4
RAD21 21589869 ChIP-Seq MESCs Mouse	26/2036	0.11567078013069229	0.8198643207065552	0	0	1.2770137524557956	2.7545278907858886	SLC46A3;POP5;C1QA;QPRT;GRAMD4;AIF1;FAM105A;MTHFD1L;SCFD2;SH3TC1;TOP1MT;LDHD;ENC1;RRS1;GPAT2;HADH;CTNNBIP1;AP1B1;ASRGL1;DUSP23;TSPAN15;RNF125;REEP4;CAT;RIMBP3;DOCK2
CIITA 18437201 ChIP-ChIP Raji B and iDC Human	2/59	0.11773560826365449	0.8254289927180124	0	0	3.389830508474576	7.251911106336953	PARVG;NPL
DACH1 20351289 ChIP-Seq MDA-MB-231 Human	22/1698	0.1262761781221177	0.8757863966533969	0	0	1.2956419316843344	2.6810509645990126	CEBPA;FZD2;CDCA7L;ASB13;MIF4GD;AP2A2;TRAM2;ZWINT;DEF6;EEPD1;PAK1;IMPA2;NT5DC2;ENC1;NOXA1;TBXAS1;MFSD3;ERP29;MLEC;ZSWIM7;STK32C;VCL
ESR2 21235772 ChIP-Seq MCF-7 Human	7/424	0.1339025971116714	0.9187997355002985	0	0	1.650943396226415	3.3194571731078253	BACE1;PKIB;CEBPA;PNPLA7;LDHD;ENC1;SLC19A1
PPARG 20176806 ChIP-Seq THIOMACROPHAGE Mouse	12/837	0.1347249715039569	0.9147116486321284	0	0	1.4336917562724014	2.8738635507889017	APBB1IP;EEPD1;GAS2L3;MTHFD1L;SH3TC1;GCNT1;TTC3;CTNNBIP1;TBXAS1;LTA4H;MIF4GD;ASRGL1
FOXO1 23066095 ChIP-Seq LIVER Mouse	6/347	0.13567536991881046	0.9115688916420078	0	0	1.729106628242075	3.4538736009157054	TPST2;LDHB;CEBPA;AHCY;CECR5;GPD1L
TCFCP2L1 18555785 ChIP-Seq MESCs Mouse	25/1987	0.13663318334308308	0.9085402397555525	0	0	1.2581781580271767	2.5043475564896065	SLC27A1;ROGDI;AP2A2;CORO1A;HHEX;RACGAP1;IMPA2;FCGRT;HLTF;MFSD1;EMB;SLC19A1;SLC12A9;HES6;LRRC45;AFAP1L1;AIG1;ASRGL1;RNF125;REEP4;APEX1;KCTD12;CAMK1;SLC25A5;TRIM32
PPARG 19300518 ChIP-PET 3T3-L1 Mouse	5/272	0.13778029430668823	0.9068192839572848	0	0	1.8382352941176472	3.643556861685461	CEBPA;PON2;ERP29;MGST2;CD36
SOX2 18692474 ChIP-Seq MEFs Mouse	25/1991	0.13879917354443255	0.9042976458197878	0	0	1.255650426921145	2.479567033171762	RGS14;QPRT;GCNT1;ALOX15;AIF1;LDHB;RACGAP1;NT5DC2;LDHD;ENC1;PMVK;POLD2;PTGFRN;EMB;HADH;FZD2;CCDC34;CLEC11A;ABHD14A;ZWINT;BACE1;DOK2;TRAPPC6A;RNF125;TBXAS1
FOXM1 25889361 ChIP-Seq OE33 AND U2OS Human	13/932	0.14245780633176497	0.9188528508398841	0	0	1.3948497854077253	2.718156914964269	GAS2L3;CCDC34;GLRX5;NCAPH;CDC25B;DBP;RACGAP1;SAPCD2;REEP4;ENC1;PMVK;CAT;TACC3
MITF 21258399 ChIP-Seq MELANOMA Human	63/5578	0.14373302248468825	0.9178990049764746	0	0	1.1294370742201507	2.1908794509902423	POP5;SLC27A1;SLC46A2;QPRT;AP2A2;TRAM2;ARHGAP4;MRC2;DBP;COTL1;MFSD1;PTGFRN;DGCR6;HADH;GAS2L3;DCXR;AP1B1;NME4;IL16;FRMD4A;CDC25B;TRAPPC6A;PPP1R3E;CAT;ERP29;SNRNP25;DOCK2;AHCY;RGS14;NPL;GRAMD4;NCAPH;PAK1;MTHFD1L;CECR5;SCFD2;SH3TC1;LDHD;PMVK;POLD2;RRS1;MAN1C1;SLC19A1;FIS1;TMEM86A;AFAP1L1;UROS;CABLES1;TPCN1;QDPR;EEPD1;TSPAN15;REEP4;APEX1;TTC3;TACC3;CRYL1;PYROXD2;CAMK1;GPD1L;CPVL;TRIM32;SSBP4
FOXM1 26456572 ChIP-Seq MCF-7 Human	25/2000	0.1437477864210248	0.9089933553094215	0	0	1.25	2.4246187477918784	SLC46A3;AHCY;ALOX15;SLC40A1;MGST2;FAM105A;RACGAP1;LDHD;ENC1;MFSD1;SLC19A1;APPL2;FIS1;GAS2L3;CCDC34;CABLES1;IL16;CDC25B;TPCN1;PKIB;EEPD1;REEP4;ELMO1;GEMIN6;GPD1L
MNX1 26342078 ChIP-Seq MIN6-4N Mouse	25/2000	0.1437477864210248	0.9001681771025339	0	0	1.25	2.4246187477918784	SLC46A3;SLC27A1;RGS14;ALOX15;NPL;CORO1A;PYCARD;TOP1MT;ENC1;STAB1;POLD2;MAN1C1;MFSD1;EMB;APPL2;MAP4K1;GAS2L3;FZD2;CCDC34;VASH1;AIG1;DEF6;LPCAT4;MCM6;VCL
ESET 19884257 ChIP-Seq ESCs Mouse	25/2000	0.1437477864210248	0.8915127138611634	0	0	1.25	2.4246187477918784	ALOX15;OSGEP;MRC2;LDHB;LYL1;MTHFD1L;TOP1MT;POLD2;RRS1;LTA4H;SLC19A1;MAP4K1;GAS2L3;LMO2;IDH2;VASH1;SORL1;APBB1IP;TPST2;TSPAN15;RNF125;CAT;ELMO1;KCTD12;ATPAF1
EBNA1 20929547 Chip-Seq RAJI-cells Human	25/2000	0.1437477864210248	0.8830221165862951	0	0	1.25	2.4246187477918784	CDCA7L;GIMAP1;ALOX15;TREM2;OSGEP;NCAPH;ASGR2;MRC2;PAK1;HLA-DMA;CALHM2;CECR5;FCGRT;POLD2;MAN1C1;DGCR6L;MFSD1;STK32C;FRMD4A;TPCN1;DAP;PCYOX1L;ESYT1;MCM6;DOCK2
RAC3 21632823 ChIP-Seq H3396 Human	25/2000	0.1437477864210248	0.8746917192600093	0	0	1.25	2.4246187477918784	C1QA;AP2A2;ASGR2;HLTF;PTGFRN;METTL7A;GAS2L3;CTNNBIP1;IDH2;AP1B1;SORD;NMNAT3;MIF4GD;ASRGL1;TREML1;DUSP23;TRAPPC6A;CD4;FES;REEP4;PPP1R3E;TTC3;DPEP2;SRPRB;CAMK1
TBX20 22080862 ChIP-Seq HEART Mouse	25/2000	0.1437477864210248	0.8665170302949625	0	0	1.25	2.4246187477918784	CEBPA;SLC27A1;SLC46A2;GCNT1;MGST2;LRP3;CORO1A;MRC2;CECR5;IMPA2;HLTF;PTGFRN;CD36;HADH;APPL2;ZCCHC24;TMEM86A;AFAP1L1;IDH2;ABHD14B;TPCN1;PARVG;ELMO1;PYROXD2;SLC25A5
TBX20 22328084 ChIP-Seq HEART Mouse	25/2000	0.1437477864210248	0.858493724458898	0	0	1.25	2.4246187477918784	CEBPA;SLC27A1;SLC46A2;GCNT1;MGST2;LRP3;CORO1A;MRC2;CECR5;IMPA2;HLTF;PTGFRN;CD36;HADH;APPL2;ZCCHC24;TMEM86A;AFAP1L1;IDH2;ABHD14B;TPCN1;PARVG;ELMO1;PYROXD2;SLC25A5
GATA2 22383799 ChIP-Seq G1ME Mouse	25/2000	0.1437477864210248	0.8506176352436788	0	0	1.25	2.4246187477918784	LST1;SLC40A1;LRMP;NPL;AP2A2;AIF1;WDR92;ADORA3;SLCO2B1;ENC1;STAB1;ARHGDIB;DGCR6;APPL2;AP1B1;VASH1;ZWINT;DOK2;DAP;REEP4;NAAA;ELMO1;ESYT1;KBTBD7;RNF166
P63 26484246 Chip-Seq KERATINOCYTES Human	25/2000	0.1437477864210248	0.8428847476505544	0	0	1.25	2.4246187477918784	CEBPA;SLC27A1;AHCY;LRMP;GRAMD4;PYCARD;SH3TC1;ENC1;ARHGDIB;PMVK;PTGFRN;CD36;METTL7A;HADH;SLC19A1;CCDC34;DEF6;BACE1;TPST2;TRAPPC6A;PPP1R3E;NOXA1;RIMBP3;KCTD12;GPD1L
KDM2B 26808549 Chip-Seq K562 Human	25/2000	0.1437477864210248	0.8352911913654143	0	0	1.25	2.4246187477918784	LRP3;NPL;MRC2;LYL1;HHEX;WDR92;MTHFD1L;IMPA2;SLCO2B1;HLTF;ENC1;MAN1C1;DGCR6L;SLC19A1;STK32C;ZCCHC24;HES6;PAQR4;FUCA1;CTNNBIP1;TPCN1;REEP6;PLCB2;RNF166;VCL
KDM2B 26808549 Chip-Seq SIL-ALL Human	25/2000	0.1437477864210248	0.8278332342996517	0	0	1.25	2.4246187477918784	CATSPER1;RGS19;ASB13;GRAMD4;CORO1A;LYL1;HHEX;SH3TC1;TOP1MT;LDHD;TBC1D10C;MAN1C1;ZCCHC24;CLEC11A;CARD9;CTNNBIP1;ABHD14A;DOK2;PARVG;PPP1R3E;CAMK1;ESYT1;PLCB2;RNF166;SSBP4
SMRT 27268052 Chip-Seq Bcells Human	25/2000	0.1437477864210248	0.8205072764739911	0	0	1.25	2.4246187477918784	SLC46A3;PON2;ALOX15;F13A1;LRP3;HHEX;MTHFD1L;PMVK;TBC1D10C;GPR34;MGMT;RNASET2;NMNAT3;FRMD4A;VASH1;ZWINT;BACE1;APBB1IP;MS4A6A;EEPD1;PARVG;TBXAS1;RIMBP3;MCM6;TRIM32
NOTCH1 17114293 ChIP-ChIP T-ALL Human	3/134	0.15087931066129415	0.8536592576889012	0	0	2.2388059701492535	4.234197825884873	FIS1;LTA4H;KBTBD7
BCL3 23251550 ChIP-Seq MUSCLE Mouse	12/858	0.15248914453814363	0.8552652019748056	0	0	1.3986013986013985	2.630296320034631	MAP4K1;FIS1;CEBPA;DBP;FES;APEX1;TTC3;ERP29;S100A4;OSGEP;STK32C;SSBP4
GATA1 19941827 ChIP-Seq MEL Mouse	23/1834	0.15279619056175528	0.8495995078649324	0	0	1.2540894220283534	2.355995510855966	SLC46A3;UROS;GLRX5;GCNT1;FRMD4A;LRMP;NPL;AP2A2;LYL1;DOK2;RNF125;PARVG;CECR5;ADORA3;SLCO2B1;ARHGDIB;TBXAS1;COTL1;S100A4;DOCK2;PLCB2;APPL2;SLC12A9
CTBP1 25329375 ChIP-Seq LNCAP Human	15/1145	0.17339154052365785	0.9558764413483701	0	0	1.3100436681222707	2.2954624476853636	MAP4K1;CEBPA;SLC27A1;FZD2;CDCA7L;ZWINT;APBB1IP;RNF125;TTC3;TBXAS1;COTL1;EMB;DOCK2;TRIM32;SLC19A1
SPI1 22790984 ChIP-Seq ERYTHROLEUKEMIA Mouse	24/1962	0.17555130316518094	0.9595812757757772	0	0	1.2232415902140672	2.1282250190428504	RGS14;UROS;LST1;NMNAT3;FRMD4A;LRMP;COMMD6;TRAM2;DEF6;QDPR;LYL1;DOK2;DBP;MTHFD1L;IMPA2;SH3TC1;ADORA3;HLTF;ARHGDIB;COTL1;S100A4;GEMIN6;DOCK2;SLC19A1
TBX3 20139965 ChIP-Seq MESCs Mouse	14/1068	0.18333094475129713	0.993684532475518	0	0	1.3108614232209739	2.2238270087949896	FZD2;PNPLA7;GCNT1;FRMD4A;NPL;TRAM2;APBB1IP;DAP;PARVG;RRS1;LTA4H;KBTBD7;DOCK2;APPL2
TBX3 20139965 ChIP-Seq ESCs Mouse	14/1070	0.1850885199738915	0.9948507948596669	0	0	1.3084112149532712	2.2071864624253807	FZD2;PNPLA7;GCNT1;FRMD4A;NPL;TRAM2;APBB1IP;DAP;PARVG;RRS1;LTA4H;KBTBD7;DOCK2;APPL2
PRDM14 20953172 ChIP-Seq ESCs Human	21/1723	0.20054366400146753	1.0	0	0	1.2188044109112013	1.958281421236902	FIS1;GAS2L3;CCDC34;RGS14;MGMT;FUCA1;MGST2;F13A1;FRMD4A;AP2A2;DAP;HHEX;SLCO2B1;ENC1;TBXAS1;RRS1;ELMO1;KCTD12;EMB;METTL7A;CPVL
FOXA1 21572438 ChIP-Seq LNCaP Human	24/2000	0.20063727320845098	1.0	0	0	1.2	1.927507934517815	GAS2L3;AFAP1L1;MGMT;PON2;ROGDI;AP1B1;LRP3;MIF4GD;FAM105A;PYCARD;EEPD1;PAK1;DAP;HHEX;RACGAP1;MTHFD1L;REEP4;ADORA3;SRPRB;MFSD1;METTL7A;ESYT1;KBTBD7;PLCB2
FOXO1 25302145 ChIP-Seq T-LYMPHOCYTE Mouse	24/2000	0.20063727320845098	1.0	0	0	1.2	1.927507934517815	ZCCHC24;AHCY;PNPLA7;GIMAP1;MGST2;LRP3;GRAMD4;TPCN1;APBB1IP;TPST2;PKIB;LYL1;CD4;RNF125;CECR5;LPCAT4;ADORA3;LDHD;ARHGDIB;PMVK;TBC1D10C;MAN1C1;CAMK1;ESYT1
RARA 24833708 ChIP-Seq LIVER Mouse	24/2000	0.20063727320845098	1.0	0	0	1.2	1.927507934517815	MAP4K1;C1QA;CEBPA;FZD2;PAQR4;GPR34;QPRT;ROGDI;ASB13;MIF4GD;TRAM2;CDC25B;EEPD1;TSPAN15;DAP;PARVG;CECR5;PPP1R3E;HLTF;RIMBP3;GEMIN6;REEP6;PLCB2;VCL
PU.1 20513432 ChIP-Seq MACROPHAGES Mouse	24/2000	0.20063727320845098	1.0	0	0	1.2	1.927507934517815	SLC46A2;RGS19;CDCA7L;PON2;GCNT1;AP1B1;MIF4GD;SORL1;FAM105A;ASGR2;TPCN1;TSPAN15;HHEX;RNF125;WDR92;RACGAP1;MTHFD1L;TOP1MT;ENC1;TBXAS1;RIMBP3;LTA4H;CD36;SNRNP25
